id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2509876875,147,12,1,11,4,z1wbqtd0fz5t5eezjvrbld3h,1,10.7,88.9,2023-02-19T14:11:10.865Z,2023-02-19T22:52:24Z,4043597689,167,,4043597627,213,2.9,4044993737,178,,4043597623,141,92.3,4043597621,140,0.0,4043597625,212,11.9,4043597619,56,Back,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876935,81,6,1,11,6,17o35s8assv3kamxowzz77k4r,1,95.3,8.9,2023-02-19T14:11:12.457Z,2023-02-19T20:11:29Z,4043597963,233,148,4043597935,56,Right,4043597937,75,,,,,,,,,,,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509876879,148,6,1,11,6,z1wbqtd0fz5t5eezjvrbld3h,0,4.7,91.1,2023-02-19T14:11:12.457Z,2023-02-19T20:11:30Z,4043598031,233,81,4043597643,73,,4043597641,56,Back,,,,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877465,83,1,1,11,32,17o35s8assv3kamxowzz77k4r,0,99.7,0.5,2023-02-19T14:11:39.306Z,2023-02-19T20:11:38Z,4043600665,140,94.0,4043600657,6,,4044506899,72,,4043600659,155,,4043600667,141,53.3,4043600669,212,36.4,4043600655,2,,4043600671,213,1.7,8s5u921me5pvsfyvysjgpu2qy,M. Cham,4043600661,223,,4043600673,1,,4043600663,56,4044994653,178,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2509877615,150,4,1,11,34,z1wbqtd0fz5t5eezjvrbld3h,1,3.4,47.7,2023-02-19T14:11:41.251Z,2023-02-19T22:52:24Z,4043601423,152,,4043601425,285,,4043601421,56,Back,4043601417,13,,4043601419,294,,4043601457,233,85,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877529,85,4,1,11,34,17o35s8assv3kamxowzz77k4r,0,96.6,52.3,2023-02-19T14:11:41.252Z,2023-02-19T22:52:23Z,4043600961,152,,4043600963,286,,4043600957,294,,4043601517,233,150,4043600959,56,Center,4043600955,13,,4044995161,388,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877477,84,43,1,11,36,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-19T14:11:42.777Z,2023-02-19T14:11:47Z,4043601167,144,44,4043600737,56,Center,4043600739,286,0,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877889,151,1,1,11,46,z1wbqtd0fz5t5eezjvrbld3h,0,6.4,46.1,2023-02-19T14:11:52.425Z,2023-02-19T22:52:23Z,4044995769,178,,4043602765,5,,4043602775,141,83.2,4043602773,140,43.1,4043602781,1,,4043602771,56,Back,4043603359,189,,4043602779,213,0.6,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,4043602769,152,,4043602767,157,,4043602777,212,,,,,,,46.1,,,,,,,,,,,,,,,,,,,,,,,
2509877883,86,49,1,11,52,17o35s8assv3kamxowzz77k4r,1,48.8,15.2,2023-02-19T14:11:58.420Z,2023-02-19T22:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877937,87,1,1,11,52,17o35s8assv3kamxowzz77k4r,1,49.5,16.1,2023-02-19T14:11:59.340Z,2023-02-19T22:52:22Z,4043602981,212,14.7,4043602983,213,5.7,4043602975,56,Right,4043602977,140,61.4,4044997125,178,,4043602979,141,4.7,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877945,88,50,1,11,56,17o35s8assv3kamxowzz77k4r,1,52.5,1.9,2023-02-19T14:12:02.547Z,2023-02-19T22:52:21Z,4043603009,286,,4043603215,233,152,4043603007,56,Right,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877965,152,7,1,11,56,z1wbqtd0fz5t5eezjvrbld3h,1,47.5,98.1,2023-02-19T14:12:02.922Z,2023-02-19T22:52:20Z,4044512549,385,,4043603089,56,Back,4043603087,167,,4043603177,233,88,4043603091,285,,4044998277,178,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878117,89,5,1,11,57,17o35s8assv3kamxowzz77k4r,1,55.8,-1.5,2023-02-19T14:12:03.597Z,2023-02-19T20:12:49Z,4043603845,233,153,4043603829,347,,4043603827,56,Right,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509877971,153,5,1,11,57,z1wbqtd0fz5t5eezjvrbld3h,0,44.2,101.5,2023-02-19T14:12:03.597Z,2023-02-19T20:12:49Z,4043603139,56,Back,4043603141,347,,4043603863,233,89,,,,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878209,90,1,1,12,6,17o35s8assv3kamxowzz77k4r,1,52.3,0,2023-02-19T14:12:12.811Z,2023-02-19T22:52:20Z,4043604233,56,Back,4043604243,213,2.9,4043604227,107,,4043604245,1,,4043604241,212,23.5,4043604239,141,6.1,4043604237,140,30.5,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878303,91,1,1,12,10,17o35s8assv3kamxowzz77k4r,1,29.1,7.6,2023-02-19T14:12:16.577Z,2023-02-19T22:52:19Z,4043604607,212,32.4,4043604609,213,2.1,4043604603,140,14.6,4043604611,1,,4043604601,56,Back,4043604605,141,49.6,4044999313,178,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878345,92,1,1,12,13,17o35s8assv3kamxowzz77k4r,1,13.4,51.6,2023-02-19T14:12:19.919Z,2023-02-19T22:52:19Z,4043604823,213,1.0,4043604825,1,,4043604821,212,35.8,4043604817,140,32.1,4044999879,178,,4043604819,141,95.6,4043604815,56,Back,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878353,93,61,1,12,16,17o35s8assv3kamxowzz77k4r,0,30.9,96.3,2023-02-19T14:12:23.295Z,2023-02-19T22:52:18Z,4045000969,178,,4043604853,56,Back,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878367,155,49,1,12,18,z1wbqtd0fz5t5eezjvrbld3h,1,69.2,2.3,2023-02-19T14:12:24.910Z,2023-02-19T22:52:17Z,,,,,,,,,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878423,156,1,1,12,19,z1wbqtd0fz5t5eezjvrbld3h,0,68.9,2.4,2023-02-19T14:12:25.530Z,2023-02-19T22:52:16Z,4043605157,140,74.7,4043605163,213,1.3,4043605159,141,38.6,4043605161,212,25.4,4043605151,155,,4043605155,56,Center,4045001459,178,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878443,94,49,1,12,20,17o35s8assv3kamxowzz77k4r,1,26,67.5,2023-02-19T14:12:27.052Z,2023-02-19T22:52:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510051693,769,3,1,12,21,17o35s8assv3kamxowzz77k4r,0,30.5,72.3,2023-02-19T14:12:28.206Z,2023-02-19T22:52:15Z,4044515129,465,,4044515127,285,,4044515125,56,Back,4045002073,178,,4044515131,467,3hd9nxdb54zn4fhbf7qa7x0q1,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878481,95,4,1,12,22,17o35s8assv3kamxowzz77k4r,1,32.2,71,2023-02-19T14:12:28.721Z,2023-02-19T22:52:15Z,4043605411,265,,4043605587,233,157,4043605405,152,,4043605401,56,Back,4045341591,285,,4043605397,13,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878495,157,4,1,12,22,z1wbqtd0fz5t5eezjvrbld3h,0,67.8,29,2023-02-19T14:12:28.722Z,2023-02-19T22:52:14Z,4043605637,233,95,4043605487,56,Center,4045002273,178,,4043605489,152,,4045341585,286,,4043605485,13,,4043605491,265,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878953,96,1,1,12,37,17o35s8assv3kamxowzz77k4r,1,35.7,72.2,2023-02-19T14:12:44.316Z,2023-02-19T22:52:14Z,4043607867,56,Back,4043607877,213,3.9,4045003581,178,,4043607871,140,16.4,4043607875,212,29.2,4043607863,152,,4043607873,141,41.3,4043607859,5,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509878979,97,1,1,12,43,17o35s8assv3kamxowzz77k4r,0,21.3,41.7,2023-02-19T14:12:50.024Z,2023-02-19T22:52:12Z,4043607995,212,54.1,4043607991,140,55.2,4043608175,1,,4043607993,141,100.0,4043608173,196,,4045003763,178,,4043607987,155,,4043607997,213,0.9,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,4043607989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879023,98,5,1,12,47,17o35s8assv3kamxowzz77k4r,0,54.6,101,2023-02-19T14:12:53.707Z,2023-02-19T20:14:28Z,4043608203,347,,4043608201,56,Left,4043609527,233,158,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879287,158,5,1,12,47,z1wbqtd0fz5t5eezjvrbld3h,1,45.4,-1,2023-02-19T14:12:53.707Z,2023-02-19T20:14:28Z,4043609511,233,98,4043609495,347,,4043609493,56,Back,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879315,159,1,1,12,55,z1wbqtd0fz5t5eezjvrbld3h,1,44.8,0,2023-02-19T14:13:02.123Z,2023-02-19T22:52:12Z,4043609643,56,Back,4043609651,213,2.5,4043610431,189,,4043609645,140,28.5,4043609641,107,,4043609647,141,15.8,4043609649,212,20.8,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879357,160,1,1,12,58,z1wbqtd0fz5t5eezjvrbld3h,1,25.3,12.4,2023-02-19T14:13:04.533Z,2023-02-19T22:52:11Z,4045004901,178,,4043609873,213,1.5,4043609865,56,Back,4043609875,1,,4043609871,212,39.9,4043609867,140,28.7,4043609869,141,70.9,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879403,161,1,1,13,2,z1wbqtd0fz5t5eezjvrbld3h,1,30.1,68.3,2023-02-19T14:13:08.403Z,2023-02-19T22:52:10Z,4043610117,212,24.4,4043610119,213,1.0,4043610113,140,43.4,4043610111,56,Back,4043610115,141,97.7,4045005139,178,,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879453,162,1,1,13,7,z1wbqtd0fz5t5eezjvrbld3h,1,49.5,96.4,2023-02-19T14:13:13.729Z,2023-02-19T22:52:09Z,4043610377,141,73.2,4045005465,178,,4043610379,212,19.6,4043610381,213,4.1,4043610373,56,Back,4043610375,140,38.5,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879557,163,1,1,13,10,z1wbqtd0fz5t5eezjvrbld3h,1,39.1,63.7,2023-02-19T14:13:16.764Z,2023-02-19T22:52:08Z,4043610843,56,Back,4043610851,213,4.8,4043610845,140,41.2,4043610847,141,30.4,4045005895,178,,4043610849,212,22.8,,,,,,,47bjfjrtjv3uv5lnguc2ycg0k,J. Belocian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879617,164,1,1,13,15,z1wbqtd0fz5t5eezjvrbld3h,1,47.6,24.1,2023-02-19T14:13:21.529Z,2023-02-19T22:52:06Z,4043611215,141,3.8,4043611211,56,Right,4045006065,178,,4043611213,140,58.7,4043611217,212,18.1,4043611219,213,5.4,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879765,165,1,1,13,17,z1wbqtd0fz5t5eezjvrbld3h,1,57,2.3,2023-02-19T14:13:23.948Z,2023-02-19T22:52:05Z,4043611807,56,Back,4043611809,140,41.5,4043611813,212,23.2,4045006433,178,,4043611811,141,26.7,4043611815,213,2.3,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879839,166,1,1,13,22,z1wbqtd0fz5t5eezjvrbld3h,1,41.7,20.7,2023-02-19T14:13:29.043Z,2023-02-19T22:52:03Z,4043612135,141,42.7,4043612131,56,Back,4045007033,178,,4043612133,140,23.1,4043612137,212,24.6,4043612139,213,2.5,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879853,167,1,1,13,25,z1wbqtd0fz5t5eezjvrbld3h,1,24,36.6,2023-02-19T14:13:32.119Z,2023-02-19T22:52:02Z,4043612217,212,15.5,4043612221,213,0.7,4043612209,140,35.4,4043612205,56,Back,4045007169,178,,4043612213,141,51.0,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509879997,168,1,1,13,28,z1wbqtd0fz5t5eezjvrbld3h,1,35.9,54.2,2023-02-19T14:13:35.354Z,2023-02-19T22:52:01Z,4043612969,212,28.0,4043612967,141,93.6,4043612959,56,Back,4045007339,178,,4043612971,213,1.3,4043612965,140,43.5,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880073,169,1,1,13,32,z1wbqtd0fz5t5eezjvrbld3h,1,41,96.9,2023-02-19T14:13:39.153Z,2023-02-19T22:52:00Z,4045007465,178,,4043613327,213,5.4,4043613323,141,75.4,4043613319,56,Center,4043613321,140,53.6,4043613325,212,19.7,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880163,170,1,1,13,34,z1wbqtd0fz5t5eezjvrbld3h,1,51.6,77.9,2023-02-19T14:13:40.742Z,2023-02-19T22:52:00Z,4043613733,155,,4043613735,56,Left,4045007655,178,,4043613743,213,0.5,4043613737,140,65.0,4043613739,141,89.0,4043613741,212,16.0,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880207,171,1,1,13,38,z1wbqtd0fz5t5eezjvrbld3h,1,67,82.7,2023-02-19T14:13:44.561Z,2023-02-19T22:51:58Z,4043613949,213,0.1,4043613935,56,Left,4045007905,178,,4043613941,140,85.4,4043613947,212,19.4,4043613943,141,86.0,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880281,172,1,1,13,40,z1wbqtd0fz5t5eezjvrbld3h,1,85.5,85.4,2023-02-19T14:13:46.521Z,2023-02-19T22:51:58Z,4044518225,72,,4043614301,212,23.9,4043614293,155,,4043621257,154,,4044518223,224,,4043614303,213,4.7,4043614291,2,,4043614295,56,Center,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,4045008143,178,,4043621255,210,15,4043614299,141,4043614297,140,85.7,,,,50.3,1,,,,,,,,,,,,,,,,,,,,,,
2509880293,173,15,1,13,42,z1wbqtd0fz5t5eezjvrbld3h,1,85.4,50.4,2023-02-19T14:13:48.807Z,2023-02-19T22:51:57Z,4043621267,76,,4043621287,103,19,4043621297,231,49.8,4043621273,154,,4043617185,82,,4043614349,56,Center,4043621285,102,53.9,4043614341,22,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,4043621295,230,98.6,4043621269,29,,4043621277,55,4043621289,108,,4043617175,72,,172,,4043621293,147,51.1,4043614345,17,4043621291,146,87.7,4043621537,233,99,4045008575,178,,,,,,,,,
2509880299,99,10,1,13,42,17o35s8assv3kamxowzz77k4r,1,12.2,48.2,2023-02-19T14:13:48.864Z,2023-02-19T22:51:56Z,4043614373,94,,4043614375,56,Back,4043617311,233,173,4045009223,178,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880305,174,61,1,13,42,z1wbqtd0fz5t5eezjvrbld3h,1,85.3,50.3,2023-02-19T14:13:49.050Z,2023-02-19T22:51:55Z,4045009779,21,,4043614391,56,Center,4045009781,178,,,,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880389,100,12,1,13,44,17o35s8assv3kamxowzz77k4r,1,12.1,57.2,2023-02-19T14:13:50.582Z,2023-02-19T22:51:55Z,4043614885,213,0.6,4043614881,141,75.1,4043614883,212,21.2,4045010157,178,,4043614879,140,28.6,4043614877,56,Back,,,,,,,7hn66gfq3xw08afo501l9x5as,A. Maurer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880395,175,1,1,13,47,z1wbqtd0fz5t5eezjvrbld3h,1,78,24.3,2023-02-19T14:13:54.282Z,2023-02-19T22:51:53Z,4043614935,213,5.7,4043614931,141,15.6,4045010499,178,,4043614933,212,10.7,4043614929,140,86.5,4043614927,56,Right,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880405,176,1,1,13,48,z1wbqtd0fz5t5eezjvrbld3h,0,82.9,16,2023-02-19T14:13:55.200Z,2023-02-19T22:51:53Z,4045010771,178,,4043615001,141,31.0,4043615005,212,12.3,4043614989,155,,4043614997,140,89.5,4043615009,213,1.0,4043614993,56,Center,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880439,101,8,1,13,49,17o35s8assv3kamxowzz77k4r,1,14.1,73.2,2023-02-19T14:13:56.150Z,2023-02-19T22:51:52Z,4043615155,56,Back,4045010977,178,,4045011103,21,,4044520683,384,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880457,102,49,1,13,50,17o35s8assv3kamxowzz77k4r,1,21.2,84.8,2023-02-19T14:13:57.294Z,2023-02-19T22:51:52Z,,,,,,,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880547,103,1,1,13,52,17o35s8assv3kamxowzz77k4r,0,26.8,87.3,2023-02-19T14:13:58.363Z,2023-02-19T22:51:51Z,4043615761,1,,4045012287,178,,4043615757,212,56.0,4043615759,213,6.2,4043615725,155,,4043615753,140,79.9,4043615755,141,79.0,4043615751,56,Left,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880561,177,49,1,13,56,z1wbqtd0fz5t5eezjvrbld3h,1,28.6,20.6,2023-02-19T14:14:02.564Z,2023-02-19T22:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880569,178,43,1,13,57,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-02-19T14:14:04.041Z,2023-02-19T14:14:07Z,4043615829,56,Back,4043616127,144,61,,,,,,,,,,,,,,,,,,,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880683,179,1,1,14,2,z1wbqtd0fz5t5eezjvrbld3h,0,9.8,3.2,2023-02-19T14:14:08.861Z,2023-02-19T22:51:49Z,4043616437,212,21.6,4043616439,213,0.0,4045013237,178,,4043616441,1,,4043616429,157,,4043616431,56,Back,4043616435,141,4.4,4043616433,140,30.4,bamobogg0wjnxd43nxunt3h4a,W. Omari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880735,104,1,1,14,3,17o35s8assv3kamxowzz77k4r,1,66.4,95.8,2023-02-19T14:14:10.352Z,2023-02-19T22:51:48Z,4043616723,141,76.4,4043616719,56,Center,4043616717,3,,4043616725,212,16.7,4043616721,140,76.2,4045028767,388,,4043616727,213,5.4,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880741,105,49,1,14,5,17o35s8assv3kamxowzz77k4r,1,74.5,78,2023-02-19T14:14:12.124Z,2023-02-19T22:51:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880755,106,1,1,14,6,17o35s8assv3kamxowzz77k4r,1,73.2,84,2023-02-19T14:14:13.080Z,2023-02-19T22:51:47Z,4045029161,178,,4043616809,140,73.0,4043616807,56,Left,4043616811,141,91.1,4043616815,213,1.6,4043616813,212,4.8,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880793,107,1,1,14,7,17o35s8assv3kamxowzz77k4r,1,67.3,92.2,2023-02-19T14:14:14.017Z,2023-02-19T22:51:46Z,4043617025,212,10.1,4043617021,140,66.2,4043617019,56,Center,4043617023,141,77.5,4043617027,213,4.6,4045029367,178,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880803,108,1,1,14,8,17o35s8assv3kamxowzz77k4r,0,62.5,80.5,2023-02-19T14:14:15.082Z,2023-02-19T22:51:46Z,4043617069,212,7.8,4045029617,178,,4043617067,141,90.3,4043617071,213,1.0,4043617065,140,66.4,4043617063,56,Left,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880813,180,8,1,14,9,z1wbqtd0fz5t5eezjvrbld3h,1,37.3,6.4,2023-02-19T14:14:16.344Z,2023-02-19T22:51:45Z,4043617121,56,Back,4044522377,385,,4045029771,178,,,,,,,,,,,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880935,109,5,1,14,12,17o35s8assv3kamxowzz77k4r,1,64.5,101.6,2023-02-19T14:14:18.708Z,2023-02-19T20:21:59Z,4043617839,233,181,4043617785,347,,4043617783,56,Left,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509880825,181,5,1,14,12,z1wbqtd0fz5t5eezjvrbld3h,0,35.5,-1.6,2023-02-19T14:14:18.708Z,2023-02-19T20:21:59Z,4043617205,347,,4043617887,233,109,4043617203,56,Back,,,,,,,,,,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509881069,110,1,1,14,20,17o35s8assv3kamxowzz77k4r,1,50.7,100,2023-02-19T14:14:26.442Z,2023-02-19T22:51:45Z,4043618489,212,5.9,4043618487,141,93.9,4043618481,107,,4043618485,140,48.6,4043618483,56,Back,4043618493,213,4.3,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509881183,111,1,1,14,21,17o35s8assv3kamxowzz77k4r,1,40.3,96.9,2023-02-19T14:14:28.335Z,2023-02-19T22:51:44Z,4045030523,178,,4043618997,56,Back,4043619001,141,55.4,4043619005,213,4.5,4043618999,140,35.6,4043619003,212,28.6,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
