id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2538017839,261,49,1,29,7,17o35s8assv3kamxowzz77k4r,1,17.7,21.4,2023-04-23T13:29:21.765Z,2023-04-24T06:59:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538017963,262,1,1,29,10,17o35s8assv3kamxowzz77k4r,0,8.2,2.9,2023-04-23T13:29:24.796Z,2023-04-24T06:59:20Z,4213573985,212,23.5,4213573995,1,,4213573979,140,30.4,4216520977,178,,4213573991,213,6.2,4213573977,56,Back,4213573981,141,0.0,4213573975,157,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538017977,263,5,1,29,11,17o35s8assv3kamxowzz77k4r,0,25.6,-1.7,2023-04-23T13:29:25.592Z,2023-04-24T02:54:56Z,4213574025,56,Back,4213574027,347,,4213574277,233,269,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018019,269,5,1,29,11,bx0cdmzr2gwr70ez72dorx82p,1,74.4,101.7,2023-04-23T13:29:25.592Z,2023-04-24T02:54:56Z,4213574233,56,Left,4213574251,233,263,4213574235,347,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018179,270,1,1,29,15,bx0cdmzr2gwr70ez72dorx82p,1,64.1,100,2023-04-23T13:29:29.482Z,2023-04-24T06:59:20Z,4213575059,212,23.1,4213575053,56,Center,4213575055,140,56.8,4213575061,213,4.4,4213575661,189,,4213575057,141,69.9,4213575049,107,,4213575063,1,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018205,271,1,1,29,24,bx0cdmzr2gwr70ez72dorx82p,1,65.6,43.1,2023-04-23T13:29:38.777Z,2023-04-24T06:59:18Z,4213575179,140,66.5,4216521223,178,,4213575185,213,4.8,4213575181,141,10.7,4213575177,56,Right,4213575183,212,22.1,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018265,272,1,1,29,25,bx0cdmzr2gwr70ez72dorx82p,1,68.1,13.2,2023-04-23T13:29:40.336Z,2023-04-24T06:59:17Z,4213575491,141,4.4,4213575483,56,Right,4216521269,178,,4213575499,213,5.4,4213575495,212,7.8,4213575487,140,72.8,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018293,273,1,1,29,29,bx0cdmzr2gwr70ez72dorx82p,1,72.6,7.2,2023-04-23T13:29:44.353Z,2023-04-24T06:59:16Z,4213575609,141,14.9,4216521325,178,,4213575607,140,61.5,4213575613,213,2.7,4213575611,212,12.8,4213575605,56,Right,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018357,274,1,1,29,32,bx0cdmzr2gwr70ez72dorx82p,1,63.3,19.1,2023-04-23T13:29:46.571Z,2023-04-24T06:59:15Z,4213575953,213,2.4,4213575947,140,52.0,4213575951,212,15.6,4216521359,178,,4213575949,141,34.0,4213575945,56,Center,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018425,275,1,1,29,35,bx0cdmzr2gwr70ez72dorx82p,1,53.1,32.8,2023-04-23T13:29:49.897Z,2023-04-24T06:59:14Z,4213576295,140,76.8,4213576303,212,46.7,4213576309,1,,4216521387,178,,4213576299,141,90.9,4213576305,213,1.0,4213576293,56,Left,4213576289,155,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018435,276,44,1,29,38,bx0cdmzr2gwr70ez72dorx82p,1,79.7,89.8,2023-04-23T13:29:53.047Z,2023-04-24T06:59:14Z,4213576399,233,264,4213576363,286,,4213576361,56,Left,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018415,264,44,1,29,38,17o35s8assv3kamxowzz77k4r,0,20.3,10.2,2023-04-23T13:29:53.048Z,2023-04-24T06:59:13Z,4213576431,233,276,4213576247,285,,4213576243,56,Back,,,,,,,,,,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018467,277,1,1,29,38,bx0cdmzr2gwr70ez72dorx82p,1,80,92.6,2023-04-23T13:29:53.134Z,2023-04-24T06:59:13Z,4213576555,212,17.5,4216521491,388,,4213576557,213,4.1,4213576549,56,Center,4213576547,3,,4213576551,140,69.8,4213576553,141,72.3,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018475,278,61,1,29,39,bx0cdmzr2gwr70ez72dorx82p,0,73.5,76.5,2023-04-23T13:29:54.093Z,2023-04-24T06:59:12Z,4216521535,178,,4213576593,56,Center,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018477,265,49,1,29,41,17o35s8assv3kamxowzz77k4r,1,26.1,40.8,2023-04-23T13:29:55.444Z,2023-04-24T06:59:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018525,266,1,1,29,41,17o35s8assv3kamxowzz77k4r,1,25.7,40.4,2023-04-23T13:29:55.497Z,2023-04-24T06:59:12Z,4216521621,178,,4213576851,141,20.3,4213576847,56,Back,4213576853,212,20.1,4213576849,140,39.8,4213576855,213,5.5,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018533,267,4,1,29,43,17o35s8assv3kamxowzz77k4r,1,35.2,20,2023-04-23T13:29:58.004Z,2023-04-24T06:59:10Z,4213576913,286,,4213576905,152,,4213576899,13,,4213577157,233,279,4213576909,265,,4213576903,56,Back,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018561,279,4,1,29,43,bx0cdmzr2gwr70ez72dorx82p,0,64.8,80,2023-04-23T13:29:58.005Z,2023-04-24T06:59:10Z,4213577061,152,,4216521691,178,,4213577063,265,,4213577057,13,,4213577059,56,Left,4213577199,233,267,4213577065,285,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538018751,280,17,1,29,49,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-04-23T13:30:04.078Z,2023-04-24T02:56:17Z,4213580443,393,,4213578049,13,243,4213578045,31,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019347,268,1,1,30,21,17o35s8assv3kamxowzz77k4r,0,39.6,26,2023-04-23T13:30:36.060Z,2023-04-24T06:59:09Z,4213581017,56,Left,4213581015,152,,4213581023,212,52.2,4213581011,5,,4216507271,178,,4213581019,140,68.3,4213581021,141,88.6,4213581031,1,,5rd9832gct7uy0acodmor8b11,F. Ogier,4213581025,213,1.0,4213581013,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019437,281,1,1,30,24,bx0cdmzr2gwr70ez72dorx82p,1,29.2,21.7,2023-04-23T13:30:38.809Z,2023-04-24T06:59:09Z,4213581519,56,Back,4213581531,213,0.4,4213581525,141,26.2,4216507385,389,,4213581521,140,36.5,4213581517,3,,4213581529,212,8.3,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019441,282,49,1,30,25,bx0cdmzr2gwr70ez72dorx82p,1,37.5,25.5,2023-04-23T13:30:40.265Z,2023-04-24T06:59:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019475,283,1,1,30,27,bx0cdmzr2gwr70ez72dorx82p,1,35.5,31.7,2023-04-23T13:30:42.355Z,2023-04-24T06:59:07Z,4213581735,213,3.2,4213581729,140,24.7,4213581727,56,Back,4213581733,212,11.4,4216507463,178,,4213581731,141,30.7,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019483,284,1,1,30,30,bx0cdmzr2gwr70ez72dorx82p,1,25.6,35,2023-04-23T13:30:44.806Z,2023-04-24T06:59:06Z,4216507503,178,,4213581777,56,Back,4213581783,141,36.0,4213581785,212,5.7,4213581787,213,0.1,4213581779,140,31.0,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019525,285,1,1,30,31,bx0cdmzr2gwr70ez72dorx82p,1,34.4,40.3,2023-04-23T13:30:45.706Z,2023-04-24T06:59:06Z,4213582057,213,3.7,4213582043,140,22.9,4213582047,141,30.3,4213582053,212,13.9,4216507517,178,,4213582039,56,Back,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019575,286,1,1,30,33,bx0cdmzr2gwr70ez72dorx82p,0,27.5,29.1,2023-04-23T13:30:48.334Z,2023-04-24T06:59:05Z,4216507571,178,,4213582327,140,66.6,4213582333,213,6.0,4213582331,212,43.2,4213582325,56,Right,4213582335,1,,4213582329,141,9.1,4213582323,155,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019565,269,8,1,30,36,17o35s8assv3kamxowzz77k4r,1,36.9,84.2,2023-04-23T13:30:50.570Z,2023-04-24T06:59:05Z,4213582387,15,,4213582283,56,Back,4216507587,178,,4215372985,384,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019619,270,49,1,30,39,17o35s8assv3kamxowzz77k4r,1,46.7,97.5,2023-04-23T13:30:53.655Z,2023-04-24T06:59:04Z,,,,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019705,271,3,1,30,40,17o35s8assv3kamxowzz77k4r,0,50.7,98.4,2023-04-23T13:30:54.726Z,2023-04-24T06:59:03Z,4215373363,465,,4213583231,233,287,4216507701,178,,4213582991,56,Left,4213582993,286,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019735,287,7,1,30,40,bx0cdmzr2gwr70ez72dorx82p,1,49.3,1.6,2023-04-23T13:30:54.941Z,2023-04-24T06:59:03Z,4215373523,383,,4213583157,56,Back,4216507731,178,,4213583211,233,271,4213583159,285,,,,,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019741,288,49,1,30,41,bx0cdmzr2gwr70ez72dorx82p,1,50.6,0.3,2023-04-23T13:30:55.752Z,2023-04-24T06:59:02Z,,,,,,,,,,,,,,,,,,,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019845,289,4,1,30,44,bx0cdmzr2gwr70ez72dorx82p,1,70,14.2,2023-04-23T13:30:59.355Z,2023-04-24T06:59:00Z,4213583729,13,,4213583747,286,,4213583745,152,,4213583739,56,Right,4213583733,295,,4213583921,233,272,,,,,,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538019873,272,4,1,30,44,17o35s8assv3kamxowzz77k4r,0,30,85.8,2023-04-23T13:30:59.356Z,2023-04-24T06:59:00Z,4213583979,233,289,4213583885,285,,4213583879,295,,4213583877,13,,4213583883,152,,4216507833,178,,4213583881,56,Back,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020719,290,1,1,31,20,bx0cdmzr2gwr70ez72dorx82p,0,68.1,9,2023-04-23T13:31:35.199Z,2023-04-24T06:59:00Z,4215374745,223,,4213587861,213,0.8,4215374747,72,,4213587853,56,Center,4216507911,178,,4213587855,140,95.6,4213587849,155,,4213587863,1,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,4213587857,141,51.8,4213587847,5,,4213587859,212,41.0,4213587845,2,4213587851,152,,,,,,,,,,,,,,,,,,,,,,,,,
2538020711,273,52,1,31,22,17o35s8assv3kamxowzz77k4r,1,2.6,50.6,2023-04-23T13:31:37.349Z,2023-04-24T06:58:59Z,4215375129,377,,4216507977,178,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021163,275,1,1,31,39,17o35s8assv3kamxowzz77k4r,1,15.7,56.7,2023-04-23T13:31:53.961Z,2023-04-24T06:58:59Z,4213590105,56,Back,4213590111,212,14.3,4213590107,140,20.7,4213590113,213,1.2,4213590109,141,76.3,4213590103,123,,4216508037,178,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021279,276,1,1,31,41,17o35s8assv3kamxowzz77k4r,1,20.2,75.7,2023-04-23T13:31:56.098Z,2023-04-24T06:58:58Z,4213590611,141,85.4,4213590609,140,36.8,4213590613,212,18.6,4216508083,178,,4213590607,56,Back,4213590615,213,0.4,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021353,277,1,1,31,45,17o35s8assv3kamxowzz77k4r,1,33.6,84.3,2023-04-23T13:31:59.927Z,2023-04-24T06:58:57Z,4213591001,140,45.6,4213590999,56,Back,4213591009,1,,4213591003,141,17.6,4216508127,178,,4213591007,213,5.0,4213591005,212,47.1,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021485,278,1,1,31,48,17o35s8assv3kamxowzz77k4r,1,44,19.1,2023-04-23T13:32:02.541Z,2023-04-24T06:58:56Z,4216508181,178,,4213591713,56,Back,4213591719,212,18.9,4213591717,141,26.7,4213591721,213,2.9,4213591715,140,26.7,,,,,,,1jdd1cmzaqalgkkl9vj4dcy51,M. Zeffane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021509,279,1,1,31,54,17o35s8assv3kamxowzz77k4r,0,28,24.8,2023-04-23T13:32:09.325Z,2023-04-24T06:58:55Z,4213591809,212,16.9,4213591803,56,Back,4213591807,141,31.8,4216508237,178,,4213591805,140,43.4,4213591811,213,0.3,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021529,291,8,1,31,55,bx0cdmzr2gwr70ez72dorx82p,1,59.2,61.7,2023-04-23T13:32:10.334Z,2023-04-24T06:58:54Z,4216508329,178,,4215377915,384,,4213591907,56,Center,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021557,292,49,1,31,56,bx0cdmzr2gwr70ez72dorx82p,1,60.4,74.5,2023-04-23T13:32:11.292Z,2023-04-24T06:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021633,280,45,1,32,0,17o35s8assv3kamxowzz77k4r,0,28.2,43.3,2023-04-23T13:32:14.708Z,2023-04-24T06:58:52Z,4213592353,285,,4213592733,233,293,4213592351,56,Back,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021685,293,3,1,32,0,bx0cdmzr2gwr70ez72dorx82p,1,71.8,56.7,2023-04-23T13:32:14.708Z,2023-04-24T06:58:51Z,4213592673,286,,4213592703,233,280,4215377775,465,,4213592671,56,Center,4216508431,178,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021731,281,45,1,32,1,17o35s8assv3kamxowzz77k4r,0,24,37.7,2023-04-23T13:32:16.171Z,2023-04-24T06:32:55Z,4213592897,285,,4213592895,56,Back,4213593009,233,294,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021743,294,3,1,32,1,bx0cdmzr2gwr70ez72dorx82p,1,76,62.3,2023-04-23T13:32:16.171Z,2023-04-24T06:32:55Z,4213592949,56,Center,4215378459,465,,4213592977,233,281,4213592951,286,,4216508519,178,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021775,295,1,1,32,5,bx0cdmzr2gwr70ez72dorx82p,0,89.5,69.2,2023-04-23T13:32:19.492Z,2023-04-24T06:58:50Z,4216508567,178,,4213593145,213,5.0,4213593139,140,91.0,4213593143,212,6.3,4213593135,155,,4213593137,56,Center,4213593141,141,60.3,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021769,282,8,1,32,5,17o35s8assv3kamxowzz77k4r,1,8.2,38.3,2023-04-23T13:32:19.798Z,2023-04-24T06:58:49Z,4215379139,385,,4213593163,15,,4213593083,56,Back,4216508649,178,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021827,296,1,1,32,7,bx0cdmzr2gwr70ez72dorx82p,1,69.7,62.5,2023-04-23T13:32:22.363Z,2023-04-24T06:58:49Z,4213593403,212,11.4,4213593401,141,45.8,4213593397,56,Center,4216508731,178,,4213593405,213,4.6,4213593399,140,68.9,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021923,297,1,1,32,10,bx0cdmzr2gwr70ez72dorx82p,1,73.2,42.5,2023-04-23T13:32:25.221Z,2023-04-24T06:58:48Z,4216508761,178,,4213593897,212,18.0,4213593895,141,18.0,4213593891,56,Right,4213593899,213,5.1,4213593893,140,79.6,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021971,298,1,1,32,14,bx0cdmzr2gwr70ez72dorx82p,0,81.9,20.5,2023-04-23T13:32:28.705Z,2023-04-24T06:58:47Z,4216508801,178,,4213594191,213,1.1,4213594183,141,48.8,4213594187,212,22.0,4213594179,140,92.1,4215379865,223,,4213594165,155,,4215379867,72,,c0dvcjq2rfqs3jj5g5v2m5zsa,B. Bouanani,4213594171,56,Center,4213594159,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538021935,283,4,1,32,16,17o35s8assv3kamxowzz77k4r,1,5.9,50,2023-04-23T13:32:30.635Z,2023-04-24T06:58:46Z,4213594619,294,,4213593975,56,Back,4213594617,13,,4213594705,233,299,4213594621,152,,4213594623,285,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538022011,299,4,1,32,16,bx0cdmzr2gwr70ez72dorx82p,0,94.1,50,2023-04-23T13:32:30.636Z,2023-04-24T06:58:46Z,4213595297,233,283,4213594375,152,,4213594377,286,,4213594365,13,,4213594367,294,,4216508933,388,,4213594371,56,Center,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023335,284,1,1,33,21,17o35s8assv3kamxowzz77k4r,0,9.1,62.5,2023-04-23T13:33:36.205Z,2023-04-24T06:58:45Z,4213601057,140,66.5,4213601049,5,,4213601063,212,62.1,4213601055,56,Center,4213601051,157,,4213601059,141,40.6,4213601065,213,6.0,4213601067,1,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,4213601053,152,,4216509039,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023369,301,1,1,33,24,bx0cdmzr2gwr70ez72dorx82p,1,38.9,60.2,2023-04-23T13:33:39.124Z,2023-04-24T06:58:45Z,4213601213,141,56.6,4213601225,213,6.0,4213601205,56,Back,4216509091,388,,4213601203,3,,4213601209,140,45.7,4213601217,212,7.5,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023375,302,44,1,33,26,bx0cdmzr2gwr70ez72dorx82p,1,48.3,59.2,2023-04-23T13:33:40.598Z,2023-04-24T06:58:45Z,4213601247,285,,4213601245,56,Back,4213601287,233,285,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023363,285,44,1,33,26,17o35s8assv3kamxowzz77k4r,0,51.7,40.8,2023-04-23T13:33:40.599Z,2023-04-24T06:58:44Z,4213601423,233,302,4213601173,56,Center,4213601175,286,,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023435,303,1,1,33,26,bx0cdmzr2gwr70ez72dorx82p,1,47,58.9,2023-04-23T13:33:40.684Z,2023-04-24T06:58:44Z,4213601593,3,,4216509287,388,,4213601603,140,52.7,4213601605,141,54.5,4213601611,213,5.8,4213601599,168,,4213601609,212,6.7,4213601601,56,Center,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023441,304,61,1,33,27,bx0cdmzr2gwr70ez72dorx82p,0,52.3,58.9,2023-04-23T13:33:42.014Z,2023-04-24T06:58:44Z,4213601627,56,Center,4216509451,178,,,,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023475,286,1,1,33,28,17o35s8assv3kamxowzz77k4r,1,44,51.3,2023-04-23T13:33:43.267Z,2023-04-24T06:58:43Z,4213601783,140,35.0,4213601789,213,4.1,4213601781,56,Back,4213601785,141,30.3,4216509533,178,,4213601787,212,17.1,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023537,287,1,1,33,32,17o35s8assv3kamxowzz77k4r,1,34.3,24.1,2023-04-23T13:33:46.402Z,2023-04-24T06:58:43Z,4213602077,212,10.6,4213602075,141,25.8,4216509577,178,,4213602071,56,Back,4213602073,140,44.3,4213602079,213,0.1,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023689,288,1,1,33,34,17o35s8assv3kamxowzz77k4r,1,38.6,24.4,2023-04-23T13:33:48.506Z,2023-04-24T06:58:42Z,4216509595,178,,4213602909,140,29.5,4213602915,212,29.5,4213602911,141,65.5,4213602919,213,1.9,4213602907,56,Back,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023765,289,1,1,33,39,17o35s8assv3kamxowzz77k4r,1,27.6,74.6,2023-04-23T13:33:54.192Z,2023-04-24T06:58:40Z,4213603327,213,3.7,4213603325,212,20.9,4213603319,140,10.7,4213603317,56,Back,4213603321,141,58.4,4216509615,178,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023867,290,1,1,33,42,17o35s8assv3kamxowzz77k4r,1,11.2,53.1,2023-04-23T13:33:57.178Z,2023-04-24T06:58:40Z,4213603833,212,24.3,4213603831,141,18.2,4216509655,178,,4213603825,56,Back,4213603835,213,4.9,4213603829,140,16.3,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538023945,291,1,1,33,47,17o35s8assv3kamxowzz77k4r,0,19,9.7,2023-04-23T13:34:01.621Z,2023-04-24T06:58:39Z,4213604271,141,21.8,4216509671,178,,4213604265,56,Center,4213604273,212,38.3,4213604277,1,,4213604263,155,,4213604275,213,0.2,4213604269,140,54.6,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
