id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2472891095,25,1,1,2,9,3unkqo2g6ag99gd5ynz1j7vse,0,22.3,24.3,2022-10-16T13:02:16.994Z,2022-10-17T06:42:22Z,3848838349,1,,3848838337,56,Center,3848838335,155,,3850756407,178,,3848838339,140,53.8,3848838341,141,21.6,3848838345,213,6.2,3848838343,212,33.1,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891137,29,1,1,2,12,6xjy1q2m55iiwe8g1r1yffbc9,1,46,82,2022-10-16T13:02:19.055Z,2022-10-17T06:42:22Z,3850756625,388,,3848838547,3,,3848838553,141,65.8,3848838557,213,5.4,3848838555,212,14.1,3848838551,140,54.4,3848838549,56,Center,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891143,30,1,1,2,12,6xjy1q2m55iiwe8g1r1yffbc9,0,53,69.3,2022-10-16T13:02:19.673Z,2022-10-17T06:42:22Z,3848838599,141,54.8,3850756795,388,,3848838603,213,5.5,3848838601,212,13.8,3848838593,168,,3848838591,3,,3848838597,140,62.2,3848838595,56,Center,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891181,26,1,1,2,15,3unkqo2g6ag99gd5ynz1j7vse,1,37.5,43.9,2022-10-16T13:02:22.158Z,2022-10-17T06:42:21Z,3848838801,140,45.1,3848838799,56,Back,3848838805,212,30.7,3848838807,213,1.3,3848838803,141,87.5,3850756945,178,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891227,27,1,1,2,18,3unkqo2g6ag99gd5ynz1j7vse,1,49.4,81,2022-10-16T13:02:25.569Z,2022-10-17T06:42:20Z,3848839023,56,Back,3848839029,212,13.5,3850756985,178,,3848839031,213,3.3,3848839027,141,77.0,3848839025,140,36.8,,,,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891257,28,1,1,2,20,3unkqo2g6ag99gd5ynz1j7vse,1,39.8,71.3,2022-10-16T13:02:27.720Z,2022-10-17T06:42:19Z,3848839221,212,17.1,3848839223,213,0.2,3850757115,178,,3848839213,140,55.8,3848839211,56,Center,3848839217,141,76.3,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891337,29,1,1,2,22,3unkqo2g6ag99gd5ynz1j7vse,1,57.2,74.5,2022-10-16T13:02:29.900Z,2022-10-17T06:42:18Z,3848839679,141,91.8,3848839681,212,33.1,3850757389,178,,3848839683,213,0.4,3848839677,140,86.7,3848839675,56,Left,3851718685,1,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891355,30,1,1,2,26,3unkqo2g6ag99gd5ynz1j7vse,1,86.2,90,2022-10-16T13:02:33.253Z,2022-10-17T06:42:18Z,3850757827,178,,3850018379,224,,3848839771,140,87.8,3848839765,2,,3848839777,213,4.8,3848839769,56,Center,3848839773,141,60.0,3850018383,72,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,3848839775,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473263145,881,67,1,2,27,3unkqo2g6ag99gd5ynz1j7vse,1,88.2,57.3,2022-10-16T13:02:34.448Z,2022-10-17T06:42:18Z,3850831735,233,938,,,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473263137,938,67,1,2,27,6xjy1q2m55iiwe8g1r1yffbc9,0,11.8,42.7,2022-10-16T13:02:34.449Z,2022-10-17T06:42:17Z,3850831757,233,881,,,,,,,,,,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891387,31,61,1,2,27,3unkqo2g6ag99gd5ynz1j7vse,0,89.6,58.2,2022-10-16T13:02:34.572Z,2022-10-17T06:42:17Z,3848839921,56,Center,3850757985,178,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891359,31,43,1,2,29,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T13:02:36.110Z,2022-10-16T13:03:09Z,3848842881,144,8,3848839783,56,Back,,,,,,,,,,,,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891407,32,49,1,2,29,6xjy1q2m55iiwe8g1r1yffbc9,1,9,32.4,2022-10-16T13:02:36.200Z,2022-10-17T06:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891493,33,1,1,2,30,6xjy1q2m55iiwe8g1r1yffbc9,1,11.1,31.6,2022-10-16T13:02:37.212Z,2022-10-17T06:42:16Z,3848840381,141,48.8,3848840385,213,0.3,3848840387,1,,3848840379,140,42.0,3848840383,212,34.5,3850758223,178,,3848840377,56,Back,3848840375,157,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891497,34,61,1,2,32,6xjy1q2m55iiwe8g1r1yffbc9,1,41.4,47.1,2022-10-16T13:02:39.684Z,2022-10-17T06:42:16Z,3850758457,178,,3848840403,56,Back,3848842223,189,,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891579,32,49,1,2,37,3unkqo2g6ag99gd5ynz1j7vse,1,25.2,54,2022-10-16T13:02:44.255Z,2022-10-17T06:42:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891637,33,1,1,2,38,3unkqo2g6ag99gd5ynz1j7vse,1,24.9,54.6,2022-10-16T13:02:45.127Z,2022-10-17T06:42:15Z,3848841143,212,16.6,3848841139,141,74.8,3848841147,213,1.0,3850758829,178,,3848841135,140,33.8,3848841133,56,Back,,,,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472891773,34,1,1,2,41,3unkqo2g6ag99gd5ynz1j7vse,1,37.5,71.8,2022-10-16T13:02:48.878Z,2022-10-17T06:42:13Z,3848841943,141,94.7,3848841939,56,Left,3848841941,140,53.6,3848841947,213,0.7,3848841945,212,23.0,3850758907,178,,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892579,35,61,1,2,46,3unkqo2g6ag99gd5ynz1j7vse,1,54.8,96.7,2022-10-16T13:02:53.511Z,2022-10-17T06:42:12Z,3848846089,56,Left,3850759587,178,,3848846153,238,,,,,,,,,,,,,,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892503,35,5,1,2,48,6xjy1q2m55iiwe8g1r1yffbc9,1,44.6,-2,2022-10-16T13:02:55.530Z,2022-10-16T19:53:13Z,3848845771,56,Back,3848845773,347,,3848847295,233,36,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892613,36,5,1,2,48,3unkqo2g6ag99gd5ynz1j7vse,0,55.4,102,2022-10-16T13:02:55.530Z,2022-10-16T19:53:13Z,3848846219,347,,3848846217,56,Left,3848847317,233,35,,,,,,,,,,,,,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892653,36,1,1,3,31,6xjy1q2m55iiwe8g1r1yffbc9,1,45.6,0,2022-10-16T13:03:38.967Z,2022-10-17T06:42:12Z,3848846819,238,,3848847003,189,,3848846435,107,,3848846437,56,Back,3848846449,213,1.8,3848846445,212,8.4,3848846439,140,44.1,3848846441,141,10.3,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892663,37,61,1,3,33,6xjy1q2m55iiwe8g1r1yffbc9,1,43.2,9.3,2022-10-16T13:03:40.316Z,2022-10-17T06:42:12Z,3848846469,56,Back,3848846639,238,,3850760059,178,,3848846923,189,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472892767,37,52,1,3,49,3unkqo2g6ag99gd5ynz1j7vse,1,15.2,69.2,2022-10-16T13:03:56.756Z,2022-10-17T06:42:10Z,3850027297,376,,3850760227,178,,,,,,,,,,,,,,,,,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893067,38,1,1,3,53,3unkqo2g6ag99gd5ynz1j7vse,0,16.9,63.8,2022-10-16T13:04:00.689Z,2022-10-17T06:21:10Z,3848848541,1,,3848848539,213,0.0,3848848533,140,60.1,3848848529,199,,3848848531,56,Center,3848848537,212,45.4,3848848535,141,65.8,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893065,38,44,1,3,56,6xjy1q2m55iiwe8g1r1yffbc9,1,33.5,30.5,2022-10-16T13:04:03.448Z,2022-10-17T06:42:09Z,3848848623,233,39,3848848527,285,,3848848525,56,Back,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893071,39,44,1,3,56,3unkqo2g6ag99gd5ynz1j7vse,0,66.5,69.5,2022-10-16T13:04:03.449Z,2022-10-17T06:42:09Z,3848848557,56,Center,3848848751,233,38,3848848559,286,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893107,39,1,1,3,56,6xjy1q2m55iiwe8g1r1yffbc9,1,32.8,30.6,2022-10-16T13:04:03.478Z,2022-10-17T06:42:09Z,3848848729,212,15.8,3848848727,141,42.4,3848848721,3,,3850760673,388,,3848848731,213,0.5,3848848723,56,Back,3848848725,140,45.8,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893121,40,49,1,3,58,6xjy1q2m55iiwe8g1r1yffbc9,1,47,39.2,2022-10-16T13:04:05.165Z,2022-10-17T06:42:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893131,41,61,1,3,58,6xjy1q2m55iiwe8g1r1yffbc9,0,47,39.1,2022-10-16T13:04:05.195Z,2022-10-17T06:42:08Z,3848848849,56,Back,3850761065,21,,3850761067,178,,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893791,41,44,1,3,59,3unkqo2g6ag99gd5ynz1j7vse,1,53.1,62.3,2022-10-16T13:04:06.055Z,2022-10-17T06:42:08Z,3848852021,56,Center,3848852023,286,,3848852755,233,44,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893571,44,44,1,3,59,6xjy1q2m55iiwe8g1r1yffbc9,0,46.9,37.7,2022-10-16T13:04:06.056Z,2022-10-17T06:42:07Z,3848852791,233,41,3848850901,285,,3848850899,56,Back,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473406343,1309,61,1,3,59,3unkqo2g6ag99gd5ynz1j7vse,1,53.1,64,2022-10-16T13:04:06.260Z,2022-10-17T07:52:17Z,3851807099,388,,3851807067,56,Center,3851807181,15,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893153,42,43,1,4,0,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T13:04:07.618Z,2022-10-16T13:04:16Z,3848848951,140,45.0,3848848957,213,3.1,3848848955,212,0,3848848945,3,0,3848848947,168,0,3848848953,141,38.6,3848849789,144,1,3848848949,56,Back,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893227,43,43,1,4,4,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-10-16T13:04:11.349Z,2022-10-16T13:04:40Z,3848851977,144,4,3848849947,294,0,3848849279,286,0,3848849275,152,0,3848849271,13,0,3848849273,56,Back,3848849501,233,40,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893267,40,43,1,4,4,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T13:04:11.350Z,2022-10-16T13:05:02Z,3848849451,13,0,3848849455,152,0,3848854599,144,4,3848849453,56,Center,3848849833,294,0,3848849459,285,0,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473117821,862,68,1,4,31,6xjy1q2m55iiwe8g1r1yffbc9,0,0,0,2022-10-16T13:04:38.852Z,2022-10-16T19:54:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893879,43,68,1,4,31,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T13:04:38.855Z,2022-10-16T19:54:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893795,42,49,1,4,32,3unkqo2g6ag99gd5ynz1j7vse,1,39.9,69.9,2022-10-16T13:04:39.818Z,2022-10-17T06:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893907,45,1,1,4,32,3unkqo2g6ag99gd5ynz1j7vse,1,39.9,69.9,2022-10-16T13:04:39.838Z,2022-10-17T06:42:06Z,3850762557,178,,3848852551,213,3.7,3848852543,56,Back,3848852547,141,58.4,3848852545,140,28.0,3848852549,212,14.7,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893931,46,1,1,4,36,3unkqo2g6ag99gd5ynz1j7vse,1,27.4,47.7,2022-10-16T13:04:43.765Z,2022-10-17T06:42:05Z,3848852659,141,80.3,3850762751,178,,3848852663,213,1.3,3848852661,212,22.7,3848852657,140,32.2,3848852655,56,Back,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893887,44,43,1,4,38,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-10-16T13:04:45.558Z,2022-10-16T13:04:59Z,3848854323,144,49,,,,,,,,,,,,,,,,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893973,47,1,1,4,39,3unkqo2g6ag99gd5ynz1j7vse,1,32.4,77.8,2022-10-16T13:04:46.538Z,2022-10-17T06:42:04Z,3850762911,178,,3848852925,212,12.1,3848852927,213,0.1,3848852921,140,43.9,3848852919,56,Back,3848852923,141,79.6,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472893999,48,1,1,4,41,3unkqo2g6ag99gd5ynz1j7vse,1,50.7,81.4,2022-10-16T13:04:48.290Z,2022-10-17T06:42:04Z,3848853123,213,0.7,3848853121,212,16.7,3850762997,178,,3848853119,141,96.5,3848853117,140,63.2,3848853115,56,Left,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894065,49,1,1,4,43,3unkqo2g6ag99gd5ynz1j7vse,1,68.4,94.1,2022-10-16T13:04:50.867Z,2022-10-17T06:42:03Z,3848853481,212,21.6,3848853479,141,76.1,3848853483,213,5.7,3850763039,178,,3848853475,56,Center,3848853477,140,85.3,,,,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894071,50,61,1,4,45,3unkqo2g6ag99gd5ynz1j7vse,0,84.4,72.7,2022-10-16T13:04:52.463Z,2022-10-17T06:42:03Z,3850763207,178,,3848853501,56,Center,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894109,45,52,1,4,46,6xjy1q2m55iiwe8g1r1yffbc9,1,6.1,39.2,2022-10-16T13:04:53.919Z,2022-10-17T06:42:02Z,3850039407,376,,3850763285,179,,,,,,,,,,,,,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894461,46,80,1,5,3,6xjy1q2m55iiwe8g1r1yffbc9,0,16.4,31,2022-10-16T13:05:10.756Z,2022-10-17T06:42:02Z,3850763597,178,,3848855703,189,,,,,,,,,,,,,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894571,47,1,1,5,6,6xjy1q2m55iiwe8g1r1yffbc9,0,18.2,28.4,2022-10-16T13:05:13.453Z,2022-10-17T06:42:02Z,3850763793,178,,3848856061,1,,3848856051,141,34.0,3848856057,213,0.1,3848856053,212,53.4,3848856047,56,Center,3850040845,155,,3848856049,140,68.9,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894587,51,44,1,5,9,3unkqo2g6ag99gd5ynz1j7vse,1,33,77.1,2022-10-16T13:05:16.403Z,2022-10-17T06:42:01Z,3848856125,56,Back,3848856219,233,48,3848856129,285,,,,,,,,,,,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894581,48,44,1,5,9,6xjy1q2m55iiwe8g1r1yffbc9,0,67,22.9,2022-10-16T13:05:16.404Z,2022-10-17T06:42:01Z,3848856383,233,51,3848856097,286,,3848856095,56,Center,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894613,52,1,1,5,9,3unkqo2g6ag99gd5ynz1j7vse,1,32.7,79.6,2022-10-16T13:05:16.435Z,2022-10-17T06:42:01Z,3848856273,56,Back,3848856277,141,69.3,3848856275,140,37.9,3848856271,3,,3848856279,212,8.9,3848856281,213,5.4,3850764007,388,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894655,53,44,1,5,10,3unkqo2g6ag99gd5ynz1j7vse,1,39.6,69,2022-10-16T13:05:17.758Z,2022-10-17T06:42:00Z,3848856495,56,Back,3848856497,285,,3848856501,233,49,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894645,49,44,1,5,10,6xjy1q2m55iiwe8g1r1yffbc9,0,60.4,31,2022-10-16T13:05:17.759Z,2022-10-17T06:42:00Z,3848856539,233,53,3848856455,286,,3848856453,56,Center,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894669,54,1,1,5,10,3unkqo2g6ag99gd5ynz1j7vse,1,38.2,69.4,2022-10-16T13:05:17.805Z,2022-10-17T06:41:59Z,3848856559,56,Back,3848856563,141,71.7,3848856557,168,,3848856565,212,5.7,3850764273,388,,3848856555,3,,3848856567,213,0.3,3848856561,140,43.4,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894679,55,49,1,5,11,3unkqo2g6ag99gd5ynz1j7vse,1,42.6,76,2022-10-16T13:05:18.570Z,2022-10-17T06:41:59Z,,,,,,,,,,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894695,56,1,1,5,12,3unkqo2g6ag99gd5ynz1j7vse,1,42.2,74.6,2022-10-16T13:05:19.137Z,2022-10-17T06:41:58Z,3850764487,178,,3848856679,212,6.3,3848856669,140,37.7,3848856681,213,3.9,3848856665,56,Back,3848856673,141,68.5,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894733,57,2,1,5,13,3unkqo2g6ag99gd5ynz1j7vse,1,36.9,75.5,2022-10-16T13:05:20.233Z,2022-10-17T06:41:58Z,3848856853,56,Center,3848856863,1,,3848857147,7,bj37ny1s1gbbe4wrgyz1wag9h,3848856857,141,70.3,3848856855,140,70.7,3850764575,178,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894815,50,55,1,5,13,6xjy1q2m55iiwe8g1r1yffbc9,1,48.7,48.2,2022-10-16T13:05:20.234Z,2022-10-17T06:41:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895077,51,1,1,5,26,6xjy1q2m55iiwe8g1r1yffbc9,1,39.5,25.4,2022-10-16T13:05:33.844Z,2022-10-17T06:41:57Z,3850764673,178,,3848858439,213,1.3,3848858427,5,,3848858429,241,,3848858433,140,41.2,3848858437,212,6.2,3848858435,141,34.2,3848858431,56,Back,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895193,52,1,1,5,31,6xjy1q2m55iiwe8g1r1yffbc9,1,49,16.7,2022-10-16T13:05:38.728Z,2022-10-17T06:41:55Z,3848859077,140,61.9,3848859075,56,Right,3850764765,178,,3848859087,213,6.0,3848859079,141,10.0,3848859083,212,14.3,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895225,53,1,1,5,36,6xjy1q2m55iiwe8g1r1yffbc9,1,74.5,12,2022-10-16T13:05:43.488Z,2022-10-17T06:41:53Z,3848859233,213,4.4,3848859229,141,4.9,3848859231,212,5.1,3850764847,178,,3848859227,140,73.0,3848859225,56,Right,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895279,54,1,1,5,37,6xjy1q2m55iiwe8g1r1yffbc9,1,77.6,3.3,2022-10-16T13:05:44.215Z,2022-10-17T06:41:53Z,3848859519,213,2.9,3850764921,178,,3848859513,140,62.0,3848859515,141,8.5,3848859517,212,16.8,3848859511,56,Right,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895319,55,1,1,5,40,6xjy1q2m55iiwe8g1r1yffbc9,1,61.6,8.9,2022-10-16T13:05:47.433Z,2022-10-17T06:41:52Z,3848859727,212,7.3,3848859725,141,18.3,3848859721,56,Right,3848859723,140,64.9,3848859729,213,1.1,3850764993,178,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895349,56,1,1,5,42,6xjy1q2m55iiwe8g1r1yffbc9,1,63.6,21.2,2022-10-16T13:05:49.504Z,2022-10-17T06:41:51Z,3848859847,141,5.8,3848859845,140,66.8,3848859843,56,Right,3848859851,213,5.0,3848859849,212,11.0,3850765083,178,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472895377,57,1,1,5,43,6xjy1q2m55iiwe8g1r1yffbc9,1,68.4,3.1,2022-10-16T13:05:50.458Z,2022-10-17T06:41:51Z,3850765347,178,,3848859967,140,68.6,3848859975,213,1.5,3848859971,141,12.9,3848859963,56,Right,3848859973,212,6.7,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
