id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2519501661,19,1,1,2,0,71ajatxnuhc5cnm3xvgdky49w,0,23.6,83.9,2023-03-12T19:47:21.773Z,2023-03-13T06:24:29Z,4094523145,241,,4094523155,212,46.6,4094523153,141,80.6,4094523143,157,,4094523157,213,6.2,4094523147,56,Left,4094523151,140,67.9,4094523141,5,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,4095147763,178,,4094523159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501685,30,1,1,2,3,27xvwccz8kpmqsefjv2b2sc0o,0,32.5,18.1,2023-03-12T19:47:24.290Z,2023-03-13T06:24:29Z,4094523289,56,Center,4094523291,140,55.5,4095147837,388,,4094523293,141,28.9,4094523297,213,0.3,4094523287,3,,4094523295,212,25.2,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501729,20,1,1,2,5,71ajatxnuhc5cnm3xvgdky49w,0,44.7,69.9,2023-03-12T19:47:26.748Z,2023-03-13T06:24:29Z,4094523477,56,Left,4094523481,141,82.5,4095148249,178,,4094523475,3,,4094523479,140,73.0,4094523485,213,0.3,4094523483,212,30.9,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501741,31,1,1,2,9,27xvwccz8kpmqsefjv2b2sc0o,0,22.9,14.9,2023-03-12T19:47:30.508Z,2023-03-13T06:24:28Z,4094523539,56,Back,4094523545,212,8.7,4094523543,141,11.2,4095148339,388,,4094523547,213,6.0,4094523541,140,30.8,4094523537,3,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501769,21,1,1,2,11,71ajatxnuhc5cnm3xvgdky49w,1,72.6,92.4,2023-03-12T19:47:32.274Z,2023-03-13T06:24:28Z,4094523655,155,,4094523665,213,3.9,4094523657,56,Left,4094523663,212,8.6,4095148389,178,,4094523661,141,84.0,4094523659,140,66.5,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501785,22,1,1,2,14,71ajatxnuhc5cnm3xvgdky49w,1,68,85.8,2023-03-12T19:47:34.999Z,2023-03-13T06:24:26Z,4095148433,178,,4094523757,141,71.6,4094523753,56,Center,4094523759,212,12.1,4094523761,213,4.1,4094523755,140,61.0,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501835,23,1,1,2,14,71ajatxnuhc5cnm3xvgdky49w,1,65.3,75.2,2023-03-12T19:47:35.636Z,2023-03-13T06:24:26Z,4094523991,212,15.6,4094523989,141,87.5,4095148485,178,,4094523987,140,52.8,4094523993,213,2.6,4094523985,56,Left,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501889,24,1,1,2,17,71ajatxnuhc5cnm3xvgdky49w,1,48.2,83.1,2023-03-12T19:47:38.564Z,2023-03-13T06:24:24Z,4095148693,178,,4094524271,1,,4094524261,141,47.0,4094524253,56,Back,4094524257,140,22.1,4094524263,212,36.8,4094524267,213,3.9,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501933,25,1,1,2,24,71ajatxnuhc5cnm3xvgdky49w,1,25.5,39.4,2023-03-12T19:47:45.332Z,2023-03-13T06:24:23Z,4095148783,178,,4094524471,141,25.4,4094524469,140,46.8,4094524473,212,24.3,4094524465,155,,4094524475,213,5.9,4094524467,56,Back,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501937,26,1,1,2,26,71ajatxnuhc5cnm3xvgdky49w,0,49.5,24.4,2023-03-12T19:47:47.412Z,2023-03-13T06:24:23Z,4094524495,213,5.9,4094524487,56,Center,4094524483,3,,4094524493,212,2.4,4094524485,168,,4094524491,141,23.2,4095148941,388,,4094524489,140,51.6,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501959,32,44,1,2,28,27xvwccz8kpmqsefjv2b2sc0o,1,49.2,81.5,2023-03-12T19:47:49.228Z,2023-03-13T06:24:22Z,4094524595,285,,4094524621,233,27,4094524591,56,Back,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501941,27,44,1,2,28,71ajatxnuhc5cnm3xvgdky49w,0,50.8,18.5,2023-03-12T19:47:49.229Z,2023-03-13T06:24:22Z,4094524513,286,,4094524699,233,32,4094524511,56,Right,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501991,33,1,1,2,28,27xvwccz8kpmqsefjv2b2sc0o,1,48.4,81.3,2023-03-12T19:47:49.299Z,2023-03-13T06:24:21Z,4094524749,56,Center,4094524751,140,57.6,4094524757,213,5.7,4094524747,3,,4094524755,212,11.8,4095149093,388,,4094524753,141,71.4,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501995,34,61,1,2,29,27xvwccz8kpmqsefjv2b2sc0o,1,54.4,78.9,2023-03-12T19:47:50.487Z,2023-03-13T06:24:21Z,4095149955,178,,4094524775,56,Left,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519501969,28,43,1,2,29,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-03-12T19:47:50.879Z,2023-03-12T20:37:30Z,4094524673,213,0.6,4094524665,56,Back,4094667771,144,1,4094524671,212,3.2,4094524663,3,0,4094524669,141,30.7,4094524667,140,42.7,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502013,35,49,1,2,30,27xvwccz8kpmqsefjv2b2sc0o,1,50,73,2023-03-12T19:47:51.463Z,2023-03-13T06:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502017,36,1,1,2,30,27xvwccz8kpmqsefjv2b2sc0o,0,50.1,72.9,2023-03-12T19:47:51.530Z,2023-03-13T06:24:20Z,4094524861,56,Center,4095150141,178,,4094524869,213,5.7,4094524865,141,56.6,4094524863,140,67.0,4094524867,212,20.9,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502035,29,49,1,2,32,71ajatxnuhc5cnm3xvgdky49w,1,36,50.2,2023-03-12T19:47:53.074Z,2023-03-13T06:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502065,30,1,1,2,32,71ajatxnuhc5cnm3xvgdky49w,1,33.9,49.8,2023-03-12T19:47:53.838Z,2023-03-13T06:24:19Z,4094525091,140,15.5,4094525089,56,Back,4094525097,213,3.4,4095150391,178,,4094525093,141,41.7,4094525095,212,20.1,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502099,31,1,1,2,36,71ajatxnuhc5cnm3xvgdky49w,0,16.8,39.6,2023-03-12T19:47:57.704Z,2023-03-13T06:24:18Z,4094525261,155,,4095150507,178,,4094525271,213,5.9,4094525269,212,58.3,4094525273,1,,4094525265,140,68.9,4094525263,56,Right,4094525267,141,9.9,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502123,37,1,1,2,39,27xvwccz8kpmqsefjv2b2sc0o,1,33.9,91.1,2023-03-12T19:48:00.895Z,2023-03-13T06:24:17Z,4094525395,56,Back,4094525401,212,3.2,4094525397,140,31.4,4094525393,3,,4094525403,213,3.8,4095150681,388,,4094525399,141,88.4,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502129,38,1,1,2,41,27xvwccz8kpmqsefjv2b2sc0o,1,36.5,88.5,2023-03-12T19:48:02.404Z,2023-03-13T06:24:17Z,4095150865,178,,4094525449,213,2.8,4095150867,21,,4094525441,56,Back,4094525443,140,30.2,4094525447,212,7.0,4094525445,141,92.0,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519633599,1139,67,1,2,42,27xvwccz8kpmqsefjv2b2sc0o,1,33.1,94.9,2023-03-12T19:48:03.294Z,2023-03-13T06:24:16Z,4095231119,233,1404,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519633595,1404,67,1,2,42,71ajatxnuhc5cnm3xvgdky49w,0,66.9,5.1,2023-03-12T19:48:03.295Z,2023-03-13T06:24:16Z,4095231125,233,1139,,,,,,,,,,,,,,,,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502133,39,49,1,2,42,27xvwccz8kpmqsefjv2b2sc0o,1,34.9,97.2,2023-03-12T19:48:03.371Z,2023-03-13T06:24:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502143,40,1,1,2,42,27xvwccz8kpmqsefjv2b2sc0o,1,35,96.9,2023-03-12T19:48:03.410Z,2023-03-13T06:24:15Z,4094525505,141,86.7,4095151045,178,,4094525507,212,7.3,4094525503,140,32.8,4094525501,56,Back,4094525509,213,4.4,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502209,41,1,1,2,44,27xvwccz8kpmqsefjv2b2sc0o,1,35.9,86.9,2023-03-12T19:48:05.692Z,2023-03-13T06:24:14Z,4095151151,178,,4094525813,140,34.0,4094525811,56,Back,4094525821,1,,4094525809,196,,4094525819,213,4.7,4094525815,141,3.5,4094525807,155,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,4094525817,212,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502295,42,1,1,2,48,27xvwccz8kpmqsefjv2b2sc0o,1,36.7,9.4,2023-03-12T19:48:09.332Z,2023-03-13T06:24:13Z,4094526223,155,,4094526227,140,80.1,4094526235,1,,4094526225,56,Right,4095151239,178,,4094526233,213,0.1,4094526229,141,16.6,4094526231,212,45.8,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502339,43,1,1,2,53,27xvwccz8kpmqsefjv2b2sc0o,0,91.8,21.6,2023-03-12T19:48:14.754Z,2023-03-13T06:24:12Z,4094899465,224,,4094526461,56,Left,4094899467,20,,4094526469,141,92.4,4095151355,178,,4094526473,213,1.6,4094526465,140,89.5,4094526479,345,,cip5lla8zu8gru2m4popsstlh,C. Ünder,4094526459,155,,4094526471,212,48.2,4094526457,2,4094526475,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502347,32,49,1,3,0,71ajatxnuhc5cnm3xvgdky49w,1,13.7,1.8,2023-03-12T19:48:21.195Z,2023-03-13T06:24:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502407,33,1,1,3,0,71ajatxnuhc5cnm3xvgdky49w,0,14,1.4,2023-03-12T19:48:21.291Z,2023-03-13T06:24:11Z,4094526817,212,27.6,4094526813,140,35.5,4095151765,178,,4094526815,141,24.8,4094526809,155,,4094526819,213,0.6,4094526811,56,Back,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502415,44,44,1,3,2,27xvwccz8kpmqsefjv2b2sc0o,1,61.3,81,2023-03-12T19:48:23.547Z,2023-03-13T06:24:10Z,4094526853,286,,4094526915,233,34,4094526851,56,Left,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502419,34,44,1,3,2,71ajatxnuhc5cnm3xvgdky49w,0,38.7,19,2023-03-12T19:48:23.548Z,2023-03-13T06:24:10Z,4094526863,56,Back,4094526865,285,,4094526961,233,44,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502423,45,1,1,3,2,27xvwccz8kpmqsefjv2b2sc0o,0,60.9,80.8,2023-03-12T19:48:23.619Z,2023-03-13T06:24:10Z,4094526879,212,7.3,4094526871,3,,4094526873,56,Left,4094526881,213,0.7,4094526877,141,87.5,4094526875,140,66.3,4095151953,388,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502513,35,1,1,3,8,71ajatxnuhc5cnm3xvgdky49w,1,32,29.1,2023-03-12T19:48:29.614Z,2023-03-13T06:24:08Z,4094527291,213,4.7,4094527289,212,10.9,4094527285,140,32.2,4094527287,141,13.1,4095152235,389,,4094527283,56,Back,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502537,36,1,1,3,10,71ajatxnuhc5cnm3xvgdky49w,1,34.1,8.6,2023-03-12T19:48:31.541Z,2023-03-13T06:24:07Z,4094527411,212,9.5,4094527409,141,18.7,4095152323,178,,4094527405,56,Back,4094527407,140,27.9,4094527413,213,2.3,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502589,37,1,1,3,12,71ajatxnuhc5cnm3xvgdky49w,1,31.7,12.7,2023-03-12T19:48:33.844Z,2023-03-13T06:24:06Z,4094527615,213,4.8,4094527613,212,5.1,4094527607,56,Back,4094527611,141,5.2,4095152435,178,,4094527609,140,31.9,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502625,38,1,1,3,15,71ajatxnuhc5cnm3xvgdky49w,1,34,4.8,2023-03-12T19:48:36.215Z,2023-03-13T06:24:05Z,4094527779,212,8.2,4094527781,213,2.5,4094527777,141,11.8,4094527773,56,Back,4095152533,178,,4094527775,140,27.6,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519633925,1146,83,1,3,16,27xvwccz8kpmqsefjv2b2sc0o,1,71.5,92,2023-03-12T19:48:37.436Z,2023-03-13T06:24:04Z,4095232763,399,435731,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502641,39,3,1,3,16,71ajatxnuhc5cnm3xvgdky49w,0,28.8,8.6,2023-03-12T19:48:37.734Z,2023-03-13T06:24:03Z,4094527865,211,,4095152679,178,,4094527841,56,Back,4094900909,464,,4094527843,285,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502659,46,49,1,3,18,27xvwccz8kpmqsefjv2b2sc0o,1,66.4,95.2,2023-03-12T19:48:39.157Z,2023-03-13T06:24:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502675,47,1,1,3,18,27xvwccz8kpmqsefjv2b2sc0o,0,66.4,95.6,2023-03-12T19:48:39.189Z,2023-03-13T06:24:02Z,4094528057,236,,4095153491,178,,4094527983,56,Left,4094527987,141,96.8,4094528063,286,,4094527985,140,70.9,4094527991,213,0.2,4094528059,233,40,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,4094527989,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502655,40,74,1,3,18,71ajatxnuhc5cnm3xvgdky49w,1,30.9,5.8,2023-03-12T19:48:39.325Z,2023-03-13T06:24:02Z,4094527903,285,,4094527901,56,Back,4094528041,233,47,4095153557,178,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502689,41,5,1,3,19,71ajatxnuhc5cnm3xvgdky49w,0,30.8,-1.8,2023-03-12T19:48:40.483Z,2023-03-13T01:49:58Z,4094528081,56,Back,4094528237,233,48,4094528083,347,,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502713,48,5,1,3,19,27xvwccz8kpmqsefjv2b2sc0o,1,69.2,101.8,2023-03-12T19:48:40.483Z,2023-03-13T01:49:58Z,4094528163,347,,4094528175,233,41,4094528161,56,Left,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502771,49,1,1,3,24,27xvwccz8kpmqsefjv2b2sc0o,1,68.8,100,2023-03-12T19:48:44.972Z,2023-03-13T06:24:01Z,4094528449,212,13.1,4094528451,213,5.5,4094528441,107,,4094528443,56,Left,4094528447,141,87.5,4094528445,140,77.2,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502789,50,1,1,3,27,27xvwccz8kpmqsefjv2b2sc0o,1,66.7,77.4,2023-03-12T19:48:48.598Z,2023-03-13T06:24:00Z,4094528539,212,6.2,4094528543,213,5.0,4094528529,56,Center,4094528533,140,68.6,4094528535,141,68.7,4095153979,178,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502819,51,1,1,3,28,27xvwccz8kpmqsefjv2b2sc0o,1,63.8,66.7,2023-03-12T19:48:49.022Z,2023-03-13T06:23:59Z,4094528705,56,Left,4094528715,213,1.4,4094528713,212,16.4,4094528711,141,90.3,4095154085,178,,4094528709,140,66.8,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502865,52,1,1,3,31,27xvwccz8kpmqsefjv2b2sc0o,1,58.8,88.1,2023-03-12T19:48:52.368Z,2023-03-13T06:23:58Z,4094528915,141,74.3,4094528917,212,24.4,4094528913,140,37.4,4094528911,56,Back,4094528919,213,3.5,4095154209,178,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502897,53,1,1,3,34,27xvwccz8kpmqsefjv2b2sc0o,1,35.4,68.4,2023-03-12T19:48:55.426Z,2023-03-13T06:23:57Z,4094529079,141,35.5,4094529083,213,4.8,4094529077,140,38.3,4094529081,212,22.6,4094529075,56,Back,4095154259,178,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502971,54,1,1,3,37,27xvwccz8kpmqsefjv2b2sc0o,1,39.8,28.9,2023-03-12T19:48:58.042Z,2023-03-13T06:23:56Z,4095154379,178,,4094529471,140,55.2,4094529469,56,Center,4094529475,212,16.6,4094529473,141,34.1,4094529477,213,0.2,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502977,55,61,1,3,40,27xvwccz8kpmqsefjv2b2sc0o,0,56.4,35.9,2023-03-12T19:49:01.853Z,2023-03-13T06:23:54Z,4094529485,56,Center,4095154633,178,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519502995,42,49,1,3,42,71ajatxnuhc5cnm3xvgdky49w,1,40,50.4,2023-03-12T19:49:03.259Z,2023-03-13T06:23:53Z,,,,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503035,43,1,1,3,43,71ajatxnuhc5cnm3xvgdky49w,1,42.9,49.3,2023-03-12T19:49:04.443Z,2023-03-13T06:23:53Z,4094530377,154,,4094529731,212,31.4,4094529725,140,68.6,4094671129,4,,4094529727,141,72.8,4094529735,213,0.5,4095154805,178,,4094530373,210,15,d394go61g90f1u6bddu1narit,M. Sanson,4094529723,56,Center,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503041,44,15,1,3,47,71ajatxnuhc5cnm3xvgdky49w,1,86,69.4,2023-03-12T19:49:08.666Z,2023-03-13T06:23:52Z,4094530413,146,97.2,4094529767,56,Center,4094530399,55,43,4094529765,64,,4094530391,29,,4094530411,103,3.2,4094530241,72,,4094530251,233,57,bndkgzdolm2c3iteenkv8s3it,H. Diallo,4094532845,133,,4094530415,147,53.7,4094530407,102,4095154919,178,,47.4,4094530239,23,4094530395,154,4094530387,80,,,,,,,,,,,,,,,,,,,,,,,,
2519503075,57,10,1,3,48,27xvwccz8kpmqsefjv2b2sc0o,1,3,45.9,2023-03-12T19:49:09.305Z,2023-03-13T06:23:51Z,4094529899,56,Back,4094902049,376,,4094529897,182,,4094529893,177,,4094530263,233,44,4094529895,179,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503073,56,52,1,3,48,27xvwccz8kpmqsefjv2b2sc0o,1,3.3,46.2,2023-03-12T19:49:09.457Z,2023-03-13T06:23:50Z,4095155161,179,,4094902181,376,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503237,58,1,1,4,4,27xvwccz8kpmqsefjv2b2sc0o,0,12.3,57.4,2023-03-12T19:49:25.245Z,2023-03-13T06:23:50Z,4094530729,1,,4094530719,56,Left,4094530721,140,66.7,4094530717,199,,4094530723,141,100.0,4094530727,213,0.5,4094530725,212,64.4,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503249,45,5,1,4,8,71ajatxnuhc5cnm3xvgdky49w,1,32.6,-1.5,2023-03-12T19:49:29.194Z,2023-03-13T01:50:53Z,4094530771,347,,4094530769,56,Back,4094530773,233,59,4094530873,189,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503243,59,5,1,4,8,27xvwccz8kpmqsefjv2b2sc0o,0,67.4,101.5,2023-03-12T19:49:29.194Z,2023-03-13T01:50:53Z,4094530749,347,,4094530747,56,Left,4094530785,233,45,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503341,46,1,1,4,19,71ajatxnuhc5cnm3xvgdky49w,1,38.8,0,2023-03-12T19:49:40.765Z,2023-03-13T06:23:49Z,4094531193,140,61.5,4094531197,212,25.1,4094531195,141,10.4,4094531199,213,0.3,4094531201,1,,4094531191,56,Right,4094531189,107,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503343,47,61,1,4,21,71ajatxnuhc5cnm3xvgdky49w,0,55.8,9.2,2023-03-12T19:49:42.436Z,2023-03-13T06:23:49Z,4095155957,178,,4095156025,21,,4094531209,56,Right,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519503345,60,49,1,4,23,27xvwccz8kpmqsefjv2b2sc0o,1,48.3,96.8,2023-03-12T19:49:43.901Z,2023-03-13T06:23:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
