id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2458941229,23,50,1,2,4,121le8unjfzug3iu9pgkqa1c7,1,22.1,74.5,2022-09-11T18:47:18.679Z,2022-09-12T01:56:16Z,3774608033,285,,3774608031,56,Back,3774608291,233,28,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941265,28,7,1,2,4,4t4hod56fsj7utpjdor8so5q6,1,77.9,25.5,2022-09-11T18:47:19.263Z,2022-09-12T01:56:16Z,3774608217,286,,3775239609,178,,3774608271,233,23,3775109113,384,,3774608215,56,Center,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459062915,965,67,1,2,6,4t4hod56fsj7utpjdor8so5q6,1,81.1,20.1,2022-09-11T18:47:20.521Z,2022-09-12T01:56:16Z,3775296979,233,1172,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459062911,1172,67,1,2,6,121le8unjfzug3iu9pgkqa1c7,0,18.9,79.9,2022-09-11T18:47:20.522Z,2022-09-12T01:56:15Z,3775296983,233,965,,,,,,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941273,29,49,1,2,6,4t4hod56fsj7utpjdor8so5q6,1,81.6,18.9,2022-09-11T18:47:20.555Z,2022-09-12T01:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941285,30,1,1,2,6,4t4hod56fsj7utpjdor8so5q6,1,81.4,18.4,2022-09-11T18:47:20.626Z,2022-09-12T01:56:14Z,3774608331,141,9.7,3774608335,213,3.9,3774608327,56,Right,3775239989,178,,3774608329,140,75.2,3774608333,212,8.8,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941291,31,1,1,2,8,4t4hod56fsj7utpjdor8so5q6,1,71.4,16.2,2022-09-11T18:47:23.094Z,2022-09-12T01:56:13Z,3774608369,141,20.6,3774608371,212,16.8,3775240105,178,,3774608373,213,3.0,3774608365,56,Right,3774608367,140,55.7,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941321,32,1,1,2,11,4t4hod56fsj7utpjdor8so5q6,1,56.5,21.9,2022-09-11T18:47:25.550Z,2022-09-12T01:56:13Z,3774608555,56,Back,3774608561,212,17.9,3774608557,140,47.5,3774608559,141,44.3,3774608563,213,2.1,3775240155,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941345,33,1,1,2,16,4t4hod56fsj7utpjdor8so5q6,1,49.4,51.8,2022-09-11T18:47:30.606Z,2022-09-12T01:56:11Z,3774608723,140,49.3,3774608727,212,17.6,3774608725,141,25.9,3775240425,178,,3774608729,213,4.7,3774608721,56,Back,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941355,34,1,1,2,18,4t4hod56fsj7utpjdor8so5q6,1,50.9,26.1,2022-09-11T18:47:33.197Z,2022-09-12T01:56:10Z,3774608775,141,22.1,3774608777,212,15.1,3774608773,140,65.0,3774608771,56,Center,3774608779,213,6.1,3775240619,178,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941373,35,1,1,2,20,4t4hod56fsj7utpjdor8so5q6,1,66.2,25,2022-09-11T18:47:34.994Z,2022-09-12T01:56:09Z,3774608859,213,0.2,3774608851,56,Center,3774608857,212,3.2,3774608853,140,69.2,3775240757,178,,3774608855,141,25.9,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941379,24,45,1,2,21,121le8unjfzug3iu9pgkqa1c7,0,30.5,70.5,2022-09-11T18:47:35.610Z,2022-09-12T01:56:09Z,3774608895,285,,3774609013,233,36,3774608893,56,Back,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941387,36,3,1,2,21,4t4hod56fsj7utpjdor8so5q6,1,69.5,29.5,2022-09-11T18:47:35.610Z,2022-09-12T01:56:08Z,3775240885,178,,3775109671,465,,3774608935,56,Center,3774608993,233,24,3774608937,286,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941393,37,50,1,2,22,4t4hod56fsj7utpjdor8so5q6,1,73.8,29.8,2022-09-11T18:47:36.683Z,2022-09-12T01:37:27Z,3774608969,286,,3774608965,56,Center,3774609103,233,25,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941413,25,7,1,2,23,121le8unjfzug3iu9pgkqa1c7,1,26.2,70.2,2022-09-11T18:47:37.730Z,2022-09-12T01:37:29Z,3774609079,56,Back,3775241425,389,,3775109783,384,,3774609081,285,,3774609095,233,37,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941415,26,49,1,2,23,121le8unjfzug3iu9pgkqa1c7,1,26.4,64.1,2022-09-11T18:47:38.244Z,2022-09-12T01:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941429,27,1,1,2,25,121le8unjfzug3iu9pgkqa1c7,1,25.8,62.1,2022-09-11T18:47:39.992Z,2022-09-12T01:56:07Z,3774609159,212,5.5,3775241597,178,,3774609161,213,6.0,3774609155,140,30.9,3774609157,141,60.0,3774609153,56,Back,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941431,28,1,1,2,26,121le8unjfzug3iu9pgkqa1c7,1,30.8,52.8,2022-09-11T18:47:40.625Z,2022-09-12T01:56:06Z,3774609169,141,64.8,3774609171,212,8.5,3775241697,178,,3774609173,213,1.8,3774609165,56,Back,3774609167,140,28.6,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941461,29,1,1,2,27,121le8unjfzug3iu9pgkqa1c7,1,30.3,58.4,2022-09-11T18:47:42.234Z,2022-09-12T01:56:06Z,3774609359,213,4.5,3774609351,56,Back,3774609353,140,26.7,3774609357,212,14.8,3775242565,178,,3774609355,141,37.3,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941507,30,1,1,2,31,121le8unjfzug3iu9pgkqa1c7,1,29.2,21.7,2022-09-11T18:47:46.300Z,2022-09-12T01:56:05Z,3774609579,140,30.5,3775242957,178,,3774609585,213,1.3,3774609581,141,28.6,3774609583,212,4.9,3774609577,56,Back,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941509,31,61,1,2,33,121le8unjfzug3iu9pgkqa1c7,1,27.1,33.1,2022-09-11T18:47:47.412Z,2022-09-12T01:56:04Z,3774609607,238,,3774609589,56,Back,3775243077,178,,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941517,32,5,1,2,34,121le8unjfzug3iu9pgkqa1c7,0,39.8,-1.4,2022-09-11T18:47:49.006Z,2022-09-11T23:08:31Z,3774609625,56,Back,3774609627,347,,3774610389,233,38,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941647,38,5,1,2,34,4t4hod56fsj7utpjdor8so5q6,1,60.2,101.4,2022-09-11T18:47:49.006Z,2022-09-11T23:08:30Z,3774610347,347,,3774610363,233,32,3774610345,56,Left,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941969,39,1,1,3,9,4t4hod56fsj7utpjdor8so5q6,0,57.7,100,2022-09-11T18:48:23.725Z,2022-09-12T01:56:04Z,3774612077,140,73.8,3774612073,107,,3774612081,212,20.2,3774612075,56,Left,3774612083,213,5.7,3774612195,238,,3774612079,141,84.8,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941967,33,49,1,3,17,121le8unjfzug3iu9pgkqa1c7,1,30.9,18.4,2022-09-11T18:48:31.853Z,2022-09-12T01:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941981,34,1,1,3,17,121le8unjfzug3iu9pgkqa1c7,1,31.1,18.3,2022-09-11T18:48:31.921Z,2022-09-12T01:56:03Z,3774612145,212,8.9,3774612147,213,5.3,3774612143,141,7.7,3774612141,140,36.0,3775244963,178,,3774612139,56,Back,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941991,35,1,1,3,18,121le8unjfzug3iu9pgkqa1c7,1,37.8,2.8,2022-09-11T18:48:33.282Z,2022-09-12T01:56:03Z,3774612203,212,16.2,3775245103,178,,3774612205,213,2.2,3774612197,56,Back,3774612199,140,29.0,3774612201,141,22.4,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942023,36,1,1,3,21,121le8unjfzug3iu9pgkqa1c7,1,27.8,20.4,2022-09-11T18:48:35.426Z,2022-09-12T01:56:02Z,3774612395,212,32.1,3774612397,213,1.6,3775501845,1,,3774612389,56,Back,3774612393,141,67.5,3774612391,140,25.9,3775245181,178,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942067,37,1,1,3,25,121le8unjfzug3iu9pgkqa1c7,1,23.5,66.1,2022-09-11T18:48:39.436Z,2022-09-12T01:56:01Z,3774612613,141,49.3,3774612617,213,3.7,3774612615,212,20.2,3774612609,56,Back,3774612611,140,7.6,3775245497,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942093,38,1,1,3,28,121le8unjfzug3iu9pgkqa1c7,1,9.1,48.2,2022-09-11T18:48:42.846Z,2022-09-12T01:56:00Z,3774612793,140,18.5,3774612797,212,21.1,3774612791,56,Back,3774612799,213,1.1,3774612795,141,75.6,3775245693,178,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942097,39,61,1,3,29,121le8unjfzug3iu9pgkqa1c7,1,17.6,72.4,2022-09-11T18:48:44.211Z,2022-09-12T01:56:00Z,3774612805,56,Back,3775245961,178,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942129,40,1,1,3,32,121le8unjfzug3iu9pgkqa1c7,1,25.7,89.2,2022-09-11T18:48:46.359Z,2022-09-12T01:55:59Z,3774612977,213,3.7,3774612973,141,85.8,3775246207,178,,3774612975,212,4.1,3774612969,56,Back,3774612971,140,22.5,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942149,41,1,1,3,34,121le8unjfzug3iu9pgkqa1c7,1,21.6,82.2,2022-09-11T18:48:49.216Z,2022-09-12T01:55:58Z,3774613079,212,15.6,3774613081,213,0.3,3774613075,140,36.0,3774613077,141,88.1,3774613073,56,Back,3775246527,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942159,42,1,1,3,36,121le8unjfzug3iu9pgkqa1c7,1,33.2,82.2,2022-09-11T18:48:50.337Z,2022-09-12T01:55:58Z,3774613137,213,1.6,3774613133,141,96.6,3774613129,56,Back,3775246769,178,,3774613135,212,9.8,3774613131,140,32.8,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942189,43,1,1,3,37,121le8unjfzug3iu9pgkqa1c7,1,28,96.4,2022-09-11T18:48:51.649Z,2022-09-12T01:55:57Z,3774613319,212,10.2,3774613321,213,4.1,3774613315,140,22.2,3774613313,56,Back,3774613317,141,84.3,3775247047,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942215,44,1,1,3,39,121le8unjfzug3iu9pgkqa1c7,1,18.2,82.2,2022-09-11T18:48:54.136Z,2022-09-12T01:55:56Z,3774613497,212,24.9,3774613493,140,3.5,3775247207,178,,3774613499,213,4.0,3774613495,141,53.4,3774613491,56,Back,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942309,45,1,1,3,47,121le8unjfzug3iu9pgkqa1c7,1,13.6,57.8,2022-09-11T18:49:02.025Z,2022-09-12T01:55:55Z,3774614019,141,96.3,3774614021,212,33.3,3774614015,56,Back,3774614025,1,,3775247583,178,,3774614013,155,,3774614017,140,33.2,3774614023,213,0.9,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942335,46,1,1,3,52,121le8unjfzug3iu9pgkqa1c7,1,45,91.4,2022-09-11T18:49:06.478Z,2022-09-12T01:55:53Z,3774614131,141,97.7,3774614127,56,Left,3774614133,212,12.0,3774614129,140,55.7,3775247847,178,,3774614135,213,0.4,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942341,47,50,1,3,54,121le8unjfzug3iu9pgkqa1c7,1,54.7,98.2,2022-09-11T18:49:08.432Z,2022-09-12T01:55:52Z,3774614329,233,41,3774614163,56,Left,3774614165,286,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942365,41,7,1,3,54,4t4hod56fsj7utpjdor8so5q6,1,45.3,1.8,2022-09-11T18:49:08.809Z,2022-09-12T01:55:52Z,3774614311,233,47,3774614285,56,Back,3775248269,178,,3774614287,285,,3775110949,384,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942369,42,49,1,3,55,4t4hod56fsj7utpjdor8so5q6,1,52.3,2.5,2022-09-11T18:49:09.826Z,2022-09-12T01:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942375,43,1,1,3,55,4t4hod56fsj7utpjdor8so5q6,0,52.9,1.5,2022-09-11T18:49:10.192Z,2022-09-12T01:55:51Z,3775248987,178,,3774614341,213,0.2,3774614369,233,48,3774614339,212,1.5,3774614333,56,Right,3774614337,141,2.0,3774614367,236,,3774614335,140,54.3,f5j3vhj805xtkos7l538u0d7t,K. Diatta,3774614373,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942367,48,74,1,3,56,121le8unjfzug3iu9pgkqa1c7,1,47.8,97.8,2022-09-11T18:49:10.367Z,2022-09-12T01:55:50Z,3774614291,56,Back,3774614293,285,,3775249185,178,,3774614411,233,43,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942377,49,49,1,3,56,121le8unjfzug3iu9pgkqa1c7,1,44.4,98.2,2022-09-11T18:49:10.950Z,2022-09-12T01:55:50Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942407,50,1,1,3,58,121le8unjfzug3iu9pgkqa1c7,1,39.9,92.4,2022-09-11T18:49:12.487Z,2022-09-12T01:55:49Z,3774614523,212,13.8,3774614517,56,Back,3774614525,213,3.6,3775249527,178,,3774614521,141,83.4,3774614519,140,28.1,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942447,51,1,1,3,59,121le8unjfzug3iu9pgkqa1c7,1,31.2,82,2022-09-11T18:49:14.296Z,2022-09-12T01:55:49Z,3774614723,212,13.8,3774614717,56,Back,3775249885,178,,3774614719,140,25.7,3774614721,141,63.6,3774614725,213,4.3,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942477,52,1,1,4,4,121le8unjfzug3iu9pgkqa1c7,1,30.2,46.3,2022-09-11T18:49:18.550Z,2022-09-12T01:55:47Z,3774614851,212,21.5,3774614847,140,31.8,3774614845,56,Back,3775250003,178,,3774614849,141,14.8,3774614853,213,4.8,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942483,53,1,1,4,6,121le8unjfzug3iu9pgkqa1c7,1,36,7.1,2022-09-11T18:49:21.048Z,2022-09-12T01:55:46Z,3774614877,212,10.2,3774614881,213,0.1,3774614867,56,Back,3774614875,141,8.2,3775250067,178,,3774614871,140,45.7,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942523,54,1,1,4,7,121le8unjfzug3iu9pgkqa1c7,1,48.7,1.6,2022-09-11T18:49:21.914Z,2022-09-12T01:55:46Z,3774615037,56,Right,3774615045,213,1.0,3774615043,212,14.5,3774615041,141,19.9,3774615039,140,55.8,3775250213,178,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942533,55,1,1,4,10,121le8unjfzug3iu9pgkqa1c7,1,59.3,28.7,2022-09-11T18:49:25.106Z,2022-09-12T01:55:45Z,3775250501,178,,3774615109,212,30.4,3774615101,140,66.8,3774615099,56,Center,3774615105,141,71.9,3774615111,213,1.3,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942591,56,1,1,4,11,121le8unjfzug3iu9pgkqa1c7,1,64.4,59.5,2022-09-11T18:49:26.289Z,2022-09-12T01:55:45Z,3774617581,210,15,3774615381,140,73.8,3774615383,141,81.8,3774615387,213,1.0,3775251005,178,,3774615385,212,18.1,3774615379,56,Left,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942597,57,15,1,4,17,121le8unjfzug3iu9pgkqa1c7,1,87,68.6,2022-09-11T18:49:31.718Z,2022-09-12T01:55:43Z,3774617599,103,19,3774617593,55,56,3774617607,146,90.1,3774615419,22,,3774615421,64,,3774615423,56,Center,3774617147,82,,3774617591,29,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,3774617609,147,65.5,3774617589,78,,3774617597,102,49.0,3774617667,233,44,3774617611,230,97.7,3774617143,20,3774617613,231,52.8,3775251373,178,3774617601,215,,,,,,,,,,,,,
2458942613,44,10,1,4,17,4t4hod56fsj7utpjdor8so5q6,1,11.4,36.8,2022-09-11T18:49:31.876Z,2022-09-12T01:55:42Z,3774615517,94,,3774615519,56,Back,3775251461,178,,3774617209,233,57,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942627,45,61,1,4,17,4t4hod56fsj7utpjdor8so5q6,1,11.3,34.1,2022-09-11T18:49:31.965Z,2022-09-12T01:55:42Z,3774615567,56,Back,3775252343,178,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458943047,54,45,1,4,19,4t4hod56fsj7utpjdor8so5q6,0,21.6,63.9,2022-09-11T18:49:34.305Z,2022-09-12T01:55:42Z,3774618137,285,,3774618135,56,Back,3774622531,233,74,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458943753,74,3,1,4,19,121le8unjfzug3iu9pgkqa1c7,1,78.4,36.1,2022-09-11T18:49:34.305Z,2022-09-12T01:55:41Z,3774622507,56,Center,3775112071,465,,3775253021,388,,3774622515,233,54,3774622509,286,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942635,58,15,1,4,21,121le8unjfzug3iu9pgkqa1c7,1,85,37.4,2022-09-11T18:49:35.392Z,2022-09-12T01:55:41Z,3774618591,458,,3774618617,233,46,3774618585,102,50.8,3774615625,56,Center,3774618587,103,19,3774651249,215,,3774618599,231,48.4,3774618175,82,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3774618593,146,90.1,3774615621,22,,3774618595,147,39.3,3774618169,20,,3775253247,178,,3774618583,78,3774618171,17,,3774618597,230,3774618589,108,99.2,,,,,,,,,,,,
2458942655,46,10,1,4,21,4t4hod56fsj7utpjdor8so5q6,1,11.6,57.9,2022-09-11T18:49:35.527Z,2022-09-12T01:55:40Z,3774615741,56,Back,3774615739,94,,3775253435,21,,3775253433,178,,3774618223,233,58,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942687,59,1,1,4,23,121le8unjfzug3iu9pgkqa1c7,1,72.8,34.9,2022-09-11T18:49:38.024Z,2022-09-12T01:55:40Z,3774615913,140,79.9,3774615917,212,13.1,3774615915,141,19.1,3775253849,178,,3774615919,213,5.3,3774615911,56,Right,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942705,60,1,1,4,27,121le8unjfzug3iu9pgkqa1c7,1,86,22.7,2022-09-11T18:49:41.548Z,2022-09-12T01:55:37Z,3775254153,178,,3774616021,140,95.3,3774616019,56,Right,3774616023,141,21.1,3774616027,213,6.2,3774616025,212,9.8,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942709,61,1,1,4,28,121le8unjfzug3iu9pgkqa1c7,0,94.7,21.6,2022-09-11T18:49:43.027Z,2022-09-12T01:55:37Z,3774616057,141,24.2,3774616053,56,Center,3775254313,178,,3774616061,213,1.0,3775112755,224,,3774616059,212,2.2,3774616049,2,,3774616055,140,95.9,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3774616099,286,,3775112757,20,,3774616093,233,47,3774616089,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942711,47,12,1,4,28,4t4hod56fsj7utpjdor8so5q6,1,4.9,76.1,2022-09-11T18:49:43.119Z,2022-09-12T01:55:37Z,3774616067,185,,3774616115,233,61,3775254623,178,,3774616069,56,Back,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942757,62,61,1,4,28,121le8unjfzug3iu9pgkqa1c7,1,96.7,21.9,2022-09-11T18:49:43.300Z,2022-09-12T01:55:36Z,3774616335,56,Center,3775255465,389,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942729,48,5,1,4,29,4t4hod56fsj7utpjdor8so5q6,1,-1,71.8,2022-09-11T18:49:43.729Z,2022-09-11T23:14:39Z,3774616163,56,Back,3774619053,233,63,3774616793,346,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458942771,63,5,1,4,29,121le8unjfzug3iu9pgkqa1c7,0,101,28.2,2022-09-11T18:49:43.729Z,2022-09-11T23:14:39Z,3774616399,56,Center,3774619085,233,48,3774616401,346,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
