id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2502015481,28,1,1,3,41,17o35s8assv3kamxowzz77k4r,1,8.4,4.2,2023-01-29T14:03:45.657Z,2023-01-30T08:44:35Z,4002235221,213,0.1,4002235213,56,Back,4002235217,141,5.8,4002235211,157,,4004011289,178,,4002235215,140,26.9,4002235223,1,,4002235219,212,19.5,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015569,29,1,1,3,43,17o35s8assv3kamxowzz77k4r,1,31.3,13.8,2023-01-29T14:03:48.193Z,2023-01-30T08:44:34Z,4002235631,141,41.3,4002235635,213,1.4,4004011349,178,,4002235633,212,18.9,4002235629,140,34.0,4002235627,56,Back,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015625,30,1,1,3,46,17o35s8assv3kamxowzz77k4r,0,35.6,41.1,2023-01-29T14:03:50.996Z,2023-01-30T08:44:33Z,4002235929,212,43.8,4002235933,1,,4004011387,178,,4002235925,140,50.3,4002235927,141,100.0,4002235923,56,Left,4002235931,213,1.2,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015801,27,5,1,3,49,750ustvk4jfqmo8q4gnrcxy7z,1,52.2,-1.4,2023-01-29T14:03:54.287Z,2023-01-30T04:07:13Z,4002236647,56,Right,4002236691,233,31,4002236649,347,,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015631,31,5,1,3,49,17o35s8assv3kamxowzz77k4r,0,47.8,101.4,2023-01-29T14:03:54.287Z,2023-01-30T04:07:14Z,4002235953,347,,4002236703,233,27,4002235951,56,Back,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015819,28,1,1,3,54,750ustvk4jfqmo8q4gnrcxy7z,1,45.8,0,2023-01-29T14:03:58.844Z,2023-01-30T08:44:32Z,4002236753,56,Back,4002236763,212,8.8,4002236765,213,1.6,4002236761,141,11.6,4002236757,140,45.9,4002236751,107,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015853,29,1,1,3,55,750ustvk4jfqmo8q4gnrcxy7z,1,44.7,7.5,2023-01-29T14:03:59.741Z,2023-01-30T08:44:32Z,4002236895,213,5.7,4002236887,56,Back,4002236891,141,6.4,4002236889,140,45.8,4004011939,21,,4004011937,178,,4002236893,212,1.4,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015883,30,1,1,3,56,750ustvk4jfqmo8q4gnrcxy7z,1,47,0.1,2023-01-29T14:04:00.748Z,2023-01-30T08:44:31Z,4002237005,213,0.9,4002237001,141,21.5,4004012001,178,,4002236997,56,Center,4002236995,155,,4002237003,212,19.0,4002236999,140,58.7,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015889,31,1,1,3,59,750ustvk4jfqmo8q4gnrcxy7z,0,60.2,20.5,2023-01-29T14:04:03.551Z,2023-01-30T08:44:31Z,4004012147,388,,4002237033,168,,4002237041,212,4.5,4002237031,3,,4002237037,140,61.5,4002237035,56,Center,4002237043,213,1.3,4002237039,141,26.8,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015893,32,61,1,3,59,17o35s8assv3kamxowzz77k4r,1,39.3,80.6,2023-01-29T14:04:03.722Z,2023-01-30T08:44:30Z,4004012223,178,,4004012221,21,,4002237051,56,Back,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015937,33,4,1,4,0,750ustvk4jfqmo8q4gnrcxy7z,1,57.9,17.1,2023-01-29T14:04:04.975Z,2023-01-30T08:44:30Z,4002237585,233,33,4002237293,286,,4002237289,152,,4002237291,265,,4002237285,13,,4002237287,56,Right,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015995,33,4,1,4,0,17o35s8assv3kamxowzz77k4r,0,42.1,82.9,2023-01-29T14:04:04.976Z,2023-01-30T08:44:29Z,4004012359,178,,4002237827,233,33,4002237563,56,Back,4002237565,152,,4002237561,13,,4002237567,265,,4002237569,285,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502015929,32,43,1,4,1,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-01-29T14:04:05.765Z,2023-01-29T14:04:10Z,4002237457,144,1,4002237261,212,5.0,4002237259,141,17.3,4002237251,56,Right,4002237255,140,56.9,4002237263,213,3.9,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016273,34,1,1,4,20,750ustvk4jfqmo8q4gnrcxy7z,1,55.2,20.5,2023-01-29T14:04:24.687Z,2023-01-30T08:44:29Z,4002238933,5,,4002238945,213,2.5,4004012391,178,,4002238941,141,31.9,4002238939,140,45.4,4002238937,56,Back,4002238943,212,12.9,4002238935,152,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016299,35,1,1,4,22,750ustvk4jfqmo8q4gnrcxy7z,1,41.2,25.4,2023-01-29T14:04:26.656Z,2023-01-30T08:44:28Z,4004012425,178,,4002239093,212,24.7,4002239095,213,1.6,4002239087,56,Back,4002239091,141,61.7,4002239089,140,39.6,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016349,36,1,1,4,24,750ustvk4jfqmo8q4gnrcxy7z,1,37.6,56,2023-01-29T14:04:28.954Z,2023-01-30T08:44:27Z,4002239323,140,46.7,4004012469,178,,4002239327,212,27.7,4002239321,56,Back,4002239325,141,94.2,4002239329,213,1.2,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016395,37,1,1,4,26,750ustvk4jfqmo8q4gnrcxy7z,1,48.3,97.1,2023-01-29T14:04:31.424Z,2023-01-30T08:44:27Z,4002239593,213,4.4,4002239579,140,44.0,4002239589,212,15.7,4004012503,178,,4002239571,56,Back,4002239585,141,75.0,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016475,38,1,1,4,28,750ustvk4jfqmo8q4gnrcxy7z,1,43.1,79,2023-01-29T14:04:33.281Z,2023-01-30T08:44:26Z,4002239973,56,Back,4002239983,141,90.3,4004012559,178,,4002239991,213,1.6,4002239977,140,42.8,4002239987,212,7.7,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016491,35,45,1,4,30,17o35s8assv3kamxowzz77k4r,0,60,6.6,2023-01-29T14:04:35.484Z,2023-01-30T08:44:25Z,4002240083,56,Right,4002240527,233,39,4002240085,285,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016557,39,3,1,4,30,750ustvk4jfqmo8q4gnrcxy7z,1,40,93.4,2023-01-29T14:04:35.484Z,2023-01-30T08:44:24Z,4002961369,464,,4002240491,233,35,4002240407,286,,4002240405,56,Back,4004012605,178,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016669,40,1,1,4,35,750ustvk4jfqmo8q4gnrcxy7z,1,50.8,73,2023-01-29T14:04:39.751Z,2023-01-30T08:44:23Z,4002240885,56,Back,4002240891,212,31.4,4002240887,140,42.5,4002240889,141,28.6,4004012643,178,,4002240893,213,4.4,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016759,41,1,1,4,38,750ustvk4jfqmo8q4gnrcxy7z,1,48.6,28.7,2023-01-29T14:04:43.120Z,2023-01-30T08:44:22Z,4002241413,212,13.1,4004012683,178,,4002241407,56,Right,4002241411,141,21.0,4002241415,213,5.9,4002241409,140,60.0,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016815,42,1,1,4,45,750ustvk4jfqmo8q4gnrcxy7z,1,65.3,43.7,2023-01-29T14:04:49.664Z,2023-01-30T08:44:19Z,4004012773,178,,4002241677,213,4.1,4002241667,140,58.2,4002241665,56,Center,4002241673,212,12.4,4002241669,141,29.2,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016855,43,1,1,4,47,750ustvk4jfqmo8q4gnrcxy7z,1,58.6,29.9,2023-01-29T14:04:52.335Z,2023-01-30T08:44:18Z,4002241871,140,61.2,4002241877,213,5.0,4002241875,212,8.6,4004012823,178,,4002241873,141,17.9,4002241869,56,Right,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016935,44,1,1,4,49,750ustvk4jfqmo8q4gnrcxy7z,1,62.8,13,2023-01-29T14:04:54.222Z,2023-01-30T08:44:17Z,4002242243,56,Right,4004012893,178,,4002242249,212,7.7,4002242245,140,68.5,4002242253,213,5.6,4002242247,141,5.9,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016951,45,1,1,4,51,750ustvk4jfqmo8q4gnrcxy7z,0,62.5,4.4,2023-01-29T14:04:56.156Z,2023-01-30T08:44:16Z,4002242309,141,12.5,4002242307,140,63.2,4002242423,286,,4002242313,213,1.4,4002242311,212,5.6,4004012919,178,,4002242305,56,Right,4002242419,233,36,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,4002242417,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016959,36,74,1,4,51,17o35s8assv3kamxowzz77k4r,1,37.4,95.5,2023-01-29T14:04:56.216Z,2023-01-30T08:44:16Z,4002242461,233,45,4002242373,285,,4004012943,178,,4002242371,56,Back,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502016991,46,1,1,4,53,750ustvk4jfqmo8q4gnrcxy7z,1,55,10.7,2023-01-29T14:04:57.719Z,2023-01-30T08:44:15Z,4002242539,140,38.0,4002242543,212,23.5,4002242537,56,Back,4004012971,178,,4002242541,141,33.1,4002242545,213,2.4,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017009,47,1,1,4,54,750ustvk4jfqmo8q4gnrcxy7z,1,39.9,23.8,2023-01-29T14:04:59.105Z,2023-01-30T08:44:14Z,4002242623,140,36.8,4002242627,212,25.0,4002242621,56,Back,4002242625,141,60.3,4002242629,213,1.7,4004013021,178,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017079,48,1,1,4,56,750ustvk4jfqmo8q4gnrcxy7z,1,38.7,53.4,2023-01-29T14:05:01.500Z,2023-01-30T08:44:13Z,4002242917,140,43.5,4002242915,56,Back,4002242923,213,1.4,4004013077,178,,4002242919,141,91.1,4002242921,212,26.1,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017113,49,1,1,4,59,750ustvk4jfqmo8q4gnrcxy7z,1,47.9,94.3,2023-01-29T14:05:03.897Z,2023-01-30T08:44:13Z,4002243105,213,4.5,4002243101,141,71.2,4002243097,56,Back,4004013119,178,,4002243099,140,45.1,4002243103,212,16.0,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017219,50,1,1,5,1,750ustvk4jfqmo8q4gnrcxy7z,1,46.7,76.1,2023-01-29T14:05:05.721Z,2023-01-30T08:44:13Z,4002243587,140,44.6,4002243591,212,10.7,4002243585,56,Back,4004013175,178,,4002243589,141,91.5,4002243593,213,1.8,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017235,51,1,1,5,3,750ustvk4jfqmo8q4gnrcxy7z,1,48.6,95.9,2023-01-29T14:05:08.353Z,2023-01-30T08:44:12Z,4002243685,212,13.8,4002243687,213,5.7,4002243681,140,59.3,4004013213,178,,4002243683,141,84.1,4002243679,56,Left,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017335,52,1,1,5,4,750ustvk4jfqmo8q4gnrcxy7z,1,58.6,86.5,2023-01-29T14:05:09.445Z,2023-01-30T08:44:11Z,4002244097,56,Back,4002244107,212,16.2,4004013241,178,,4002244101,140,43.5,4002244105,141,81.7,4002244109,213,3.3,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017351,53,1,1,5,6,750ustvk4jfqmo8q4gnrcxy7z,1,44.5,79.6,2023-01-29T14:05:11.434Z,2023-01-30T08:44:10Z,4002244193,213,5.7,4004013289,178,,4002244185,56,Center,4002244191,212,11.9,4002244187,140,53.9,4002244189,141,69.7,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017379,54,1,1,5,7,750ustvk4jfqmo8q4gnrcxy7z,1,50.6,71.7,2023-01-29T14:05:12.195Z,2023-01-30T08:44:10Z,4002244313,141,76.6,4004013409,178,,4002244311,140,44.2,4002244317,213,2.7,4002244315,212,7.5,4002244309,56,Back,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017413,55,1,1,5,9,750ustvk4jfqmo8q4gnrcxy7z,1,46.2,68.8,2023-01-29T14:05:14.012Z,2023-01-30T08:44:09Z,4002244469,141,33.7,4002244473,213,4.7,4002244465,56,Back,4002244467,140,45.9,4002244471,212,23.9,4004013437,178,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017515,56,1,1,5,12,750ustvk4jfqmo8q4gnrcxy7z,1,47.1,28.3,2023-01-29T14:05:16.852Z,2023-01-30T08:44:08Z,4002244939,140,58.4,4002244937,56,Right,4004013491,178,,4002244943,212,16.1,4002244945,213,5.5,4002244941,141,12.3,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017547,58,3,1,5,16,750ustvk4jfqmo8q4gnrcxy7z,0,53.3,18.7,2023-01-29T14:05:20.545Z,2023-01-30T08:44:07Z,4002961393,464,,4002256409,233,38,4002245119,286,,4004013555,178,,4002245053,56,Right,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017557,38,7,1,5,16,17o35s8assv3kamxowzz77k4r,0,46.7,81.3,2023-01-29T14:05:20.661Z,2023-01-30T08:44:06Z,4002245107,285,,4002245105,56,Back,4004013585,178,,4002961453,385,,4002256345,233,58,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017523,57,43,1,5,17,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-01-29T14:05:22.037Z,2023-01-29T14:05:25Z,4002245339,144,50,4002244969,56,Center,4002244971,286,0,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017587,59,1,1,5,17,750ustvk4jfqmo8q4gnrcxy7z,0,45.7,11.8,2023-01-29T14:05:22.248Z,2023-01-30T08:44:06Z,4002245269,212,28.3,4002245263,56,Back,4002245265,140,46.5,4004013637,178,,4002245267,141,53.4,4002245271,213,1.5,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017541,37,43,1,5,18,17o35s8assv3kamxowzz77k4r,1,0,0,2023-01-29T14:05:23.227Z,2023-01-29T14:07:15Z,4002245031,56,Back,4002257109,144,61,,,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017597,39,49,1,5,19,17o35s8assv3kamxowzz77k4r,1,52.2,52.3,2023-01-29T14:05:23.967Z,2023-01-30T08:44:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017629,40,1,1,5,19,17o35s8assv3kamxowzz77k4r,1,52.2,52.5,2023-01-29T14:05:24.019Z,2023-01-30T08:44:05Z,4002245489,140,44.4,4004013709,178,,4002245491,141,56.0,4002245495,213,2.9,4002245487,56,Back,4002245493,212,8.5,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017653,41,1,1,5,21,17o35s8assv3kamxowzz77k4r,1,46.7,56.8,2023-01-29T14:05:25.783Z,2023-01-30T08:44:04Z,4002245625,213,4.7,4002245621,141,41.6,4002245617,56,Back,4004013755,178,,4002245619,140,46.3,4002245623,212,10.3,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017687,42,1,1,5,22,17o35s8assv3kamxowzz77k4r,1,48.5,43.3,2023-01-29T14:05:26.948Z,2023-01-30T08:44:03Z,4002245799,56,Back,4002245803,141,32.7,4002245801,140,35.3,4002245805,212,15.6,4004013899,178,,4002245809,213,3.6,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017763,43,1,1,5,24,17o35s8assv3kamxowzz77k4r,1,38.5,36,2023-01-29T14:05:28.905Z,2023-01-30T08:44:03Z,4002246145,140,43.6,4002246153,212,6.2,4004013933,178,,4002246151,141,31.3,4002246155,213,5.7,4002246143,56,Back,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017823,44,1,1,5,29,17o35s8assv3kamxowzz77k4r,1,45.1,36,2023-01-29T14:05:33.674Z,2023-01-30T08:44:01Z,4002246495,141,69.7,4002246497,212,27.2,4002246491,56,Back,4002246499,213,2.1,4004013955,178,,4002246493,140,31.1,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017871,45,1,1,5,32,17o35s8assv3kamxowzz77k4r,1,39.1,74.5,2023-01-29T14:05:37.086Z,2023-01-30T08:44:00Z,4002246733,212,19.4,4002246729,140,52.6,4002246727,56,Left,4004013997,178,,4002246731,141,93.9,4002246735,213,0.7,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017905,46,1,1,5,35,17o35s8assv3kamxowzz77k4r,1,48.4,96.6,2023-01-29T14:05:39.582Z,2023-01-30T08:43:59Z,4002246911,141,77.0,4002246909,140,29.2,4002246915,213,3.7,4002246907,56,Back,4004014053,178,,4002246913,212,24.2,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017929,47,1,1,5,38,17o35s8assv3kamxowzz77k4r,1,31,78,2023-01-29T14:05:42.549Z,2023-01-30T08:43:58Z,4002247089,213,5.1,4002247081,56,Back,4002247087,212,15.0,4002247085,141,57.9,4002247083,140,36.8,4004014095,178,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017989,48,1,1,5,39,17o35s8assv3kamxowzz77k4r,0,38.1,62.1,2023-01-29T14:05:43.576Z,2023-01-30T08:43:58Z,4002247419,56,Center,4002247423,141,62.9,4002247425,212,18.4,4004014125,178,,4002247421,140,55.6,4002247427,213,0.0,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017999,49,43,1,5,40,17o35s8assv3kamxowzz77k4r,1,0,0,2023-01-29T14:05:44.547Z,2023-01-29T14:24:10Z,4002361457,144,61,4002247487,56,Center,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502351925,869,67,1,5,40,750ustvk4jfqmo8q4gnrcxy7z,1,45.5,37.8,2023-01-29T14:05:45.159Z,2023-01-30T08:43:57Z,4004031179,233,1039,,,,,,,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502351923,1039,67,1,5,40,17o35s8assv3kamxowzz77k4r,0,54.5,62.2,2023-01-29T14:05:45.160Z,2023-01-30T08:43:57Z,4004031183,233,869,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040821,203,8,1,5,40,750ustvk4jfqmo8q4gnrcxy7z,1,44.9,37.1,2023-01-29T14:05:45.198Z,2023-01-30T08:43:56Z,4002963189,384,,4004014173,178,,4002360945,56,Back,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502017985,60,49,1,5,41,750ustvk4jfqmo8q4gnrcxy7z,1,51.5,34.8,2023-01-29T14:05:46.189Z,2023-01-30T08:43:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018017,61,1,1,5,41,750ustvk4jfqmo8q4gnrcxy7z,1,51.5,34.8,2023-01-29T14:05:46.195Z,2023-01-30T08:43:56Z,4002247583,213,2.5,4002247577,140,38.7,4002247575,56,Back,4002247581,212,17.0,4004014229,178,,4002247579,141,50.1,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018141,62,1,1,5,44,750ustvk4jfqmo8q4gnrcxy7z,1,39.3,48.6,2023-01-29T14:05:48.572Z,2023-01-30T08:43:54Z,4002248109,56,Back,4002248115,212,17.0,4002248117,213,1.4,4002248111,140,42.0,4004014269,178,,4002248113,141,73.2,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018189,63,1,1,5,48,750ustvk4jfqmo8q4gnrcxy7z,1,54.6,86.8,2023-01-29T14:05:53.464Z,2023-01-30T08:43:53Z,4002248355,213,1.3,4002248343,56,Left,4004014317,178,,4002248349,141,94.1,4002248345,140,55.7,4002248353,212,5.1,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018203,64,1,1,5,50,750ustvk4jfqmo8q4gnrcxy7z,1,56.3,97.6,2023-01-29T14:05:54.592Z,2023-01-30T08:43:53Z,4002248413,141,76.0,4002248417,213,4.0,4002248411,140,44.6,4004014371,178,,4002248409,56,Back,4002248415,212,19.1,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018283,65,1,1,5,52,750ustvk4jfqmo8q4gnrcxy7z,1,44.7,78.2,2023-01-29T14:05:56.647Z,2023-01-30T08:43:52Z,4002248795,141,64.9,4004014403,178,,4002248791,56,Center,4002248797,212,11.1,4002248799,213,5.3,4002248793,140,50.9,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502018369,66,1,1,5,54,750ustvk4jfqmo8q4gnrcxy7z,1,50.1,60.7,2023-01-29T14:05:59.382Z,2023-01-30T08:43:51Z,4002249235,140,56.9,4002249237,141,15.3,4002249239,212,31.7,4004014447,178,,4002249241,213,4.9,4002249233,56,Right,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
