id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2490084695,36,49,1,3,23,86c88s72zckr0kdwv0mu7kn3d,1,79.8,69,2022-12-10T13:34:13.120Z,2022-12-10T13:48:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084691,35,1,1,3,24,86c88s72zckr0kdwv0mu7kn3d,1,67.4,73.5,2022-12-10T13:34:13.472Z,2022-12-10T13:48:49Z,3939344903,212,23.7,3939344905,213,0.2,3939344897,56,Left,3939344901,141,79.0,3939344899,140,89.7,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084743,37,1,1,3,25,86c88s72zckr0kdwv0mu7kn3d,1,93.1,74.2,2022-12-10T13:34:15.144Z,2022-12-10T13:49:17Z,3939345131,56,Center,3939345551,210,13,3939345137,212,29.2,3939345139,213,4.4,3939345133,140,85.1,3939345135,141,33.0,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2490084747,38,13,1,3,29,86c88s72zckr0kdwv0mu7kn3d,1,79.2,34,2022-12-10T13:34:18.336Z,2022-12-10T13:49:17Z,3939345561,29,,3939345163,18,,3939345165,56,Center,3939345161,22,,3939345569,103,59.7,3939345559,85,,3939345563,55,37,3939345295,20,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,3939345579,230,3939345575,328,98.0,,3939345567,102,49.9,3939345581,231,48.7,3939345571,215,,,,,,,,,,,,,,,,,
2490084757,27,5,1,3,31,axvm5zg0mk4bp06wpec9vw27e,1,-1,57.7,2022-12-10T13:34:20.657Z,2022-12-10T13:34:21Z,3939345237,233,39,3939345217,346,,3939345215,56,Back,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084761,39,5,1,3,31,86c88s72zckr0kdwv0mu7kn3d,0,101,42.3,2022-12-10T13:34:20.657Z,2022-12-10T13:39:53Z,3939345245,233,27,3939345223,56,Center,3939345225,346,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084889,28,1,1,3,48,axvm5zg0mk4bp06wpec9vw27e,1,5,63,2022-12-10T13:34:37.553Z,2022-12-10T13:34:41Z,3939346017,140,11.5,3939346021,212,7.8,3939346015,56,Back,3939346013,124,,3939346023,213,0.5,3939346019,141,68.4,3939346029,237,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084909,29,1,1,3,52,axvm5zg0mk4bp06wpec9vw27e,1,13.1,64.3,2022-12-10T13:34:41.295Z,2022-12-10T13:34:44Z,3939346147,140,20.1,3939346153,213,5.0,3939346151,212,25.2,3939346145,56,Back,3939346149,141,28.9,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084947,30,1,1,3,55,axvm5zg0mk4bp06wpec9vw27e,0,22.7,12,2022-12-10T13:34:44.592Z,2022-12-10T13:34:50Z,3939346385,212,51.3,3939346379,56,Right,3939346383,141,6.7,3939346387,213,6.2,3939346377,155,,3939346381,140,71.4,3939346389,1,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490084955,40,49,1,4,2,86c88s72zckr0kdwv0mu7kn3d,1,22.1,94.2,2022-12-10T13:34:51.496Z,2022-12-10T13:34:51Z,,,,,,,,,,,,,,,,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085005,41,1,1,4,2,86c88s72zckr0kdwv0mu7kn3d,1,22.1,94.2,2022-12-10T13:34:51.976Z,2022-12-10T13:34:58Z,3939346661,212,20.9,3939346657,140,6.9,3939346659,141,74.4,3939346655,56,Back,3939346663,213,3.8,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085023,42,1,1,4,8,86c88s72zckr0kdwv0mu7kn3d,1,16.6,49.1,2022-12-10T13:34:57.912Z,2022-12-10T13:35:00Z,3939346761,141,7.1,3939346757,140,34.6,3939346767,213,5.3,3939346771,1,,3939346753,155,,3939346763,212,34.2,3939346755,56,Back,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085041,43,1,1,4,11,86c88s72zckr0kdwv0mu7kn3d,1,34.6,7.1,2022-12-10T13:35:00.280Z,2022-12-10T13:35:05Z,3939346895,56,Back,3939346901,212,3.5,3939346899,141,2.3,3939346897,140,35.7,3939346903,213,5.1,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085045,44,61,1,4,15,86c88s72zckr0kdwv0mu7kn3d,0,53,6.7,2022-12-10T13:35:05.032Z,2022-12-10T13:35:05Z,3939346907,56,Right,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085069,31,12,1,4,16,axvm5zg0mk4bp06wpec9vw27e,1,45.5,96.2,2022-12-10T13:35:05.727Z,2022-12-10T13:35:07Z,3939347035,213,1.6,3939347033,212,3.1,3939347029,140,45.3,3939347053,167,,3939347031,141,100.0,3939347027,56,Back,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085071,32,5,1,4,17,axvm5zg0mk4bp06wpec9vw27e,0,45.8,101.4,2022-12-10T13:35:07.129Z,2022-12-10T13:35:09Z,3939347047,347,,3939347139,233,45,3939347045,56,Back,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085081,45,5,1,4,17,86c88s72zckr0kdwv0mu7kn3d,1,54.2,-1.4,2022-12-10T13:35:07.129Z,2022-12-10T13:39:54Z,3939347107,56,Right,3939347109,347,,3939347111,233,32,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085105,46,1,1,4,19,86c88s72zckr0kdwv0mu7kn3d,1,53.7,0,2022-12-10T13:35:09.064Z,2022-12-10T13:35:13Z,3939347237,212,14.1,3939347229,107,,3939347235,141,8.2,3939347233,140,42.0,3939347239,213,2.6,3939347231,56,Back,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085117,47,1,1,4,23,86c88s72zckr0kdwv0mu7kn3d,1,42,8.2,2022-12-10T13:35:13.032Z,2022-12-10T13:35:14Z,3939347295,213,5.4,3939347293,212,6.1,3939347287,56,Back,3939347289,140,45.7,3939347291,141,1.3,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085133,48,1,1,4,25,86c88s72zckr0kdwv0mu7kn3d,1,45.7,1.3,2022-12-10T13:35:14.744Z,2022-12-10T13:35:17Z,3939347391,212,13.5,3939347383,140,35.4,3939347387,141,13.1,3939347393,213,2.5,3939347381,56,Back,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085149,49,1,1,4,28,86c88s72zckr0kdwv0mu7kn3d,1,38,29.8,2022-12-10T13:35:17.400Z,2022-12-10T13:35:20Z,3939347489,56,Back,3939347503,213,2.6,3939347495,212,15.9,3939347493,141,42.1,3939347491,140,25.1,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085165,50,1,1,4,31,86c88s72zckr0kdwv0mu7kn3d,1,29.1,48.7,2022-12-10T13:35:20.552Z,2022-12-10T13:35:24Z,3939347597,213,1.5,3939347589,56,Back,3939347593,141,80.2,3939347595,212,21.5,3939347591,140,31.2,,,,,,,,,,dq65c3jm6mlu3mzug9b0z3ytw,B. Demehin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085197,51,1,1,4,35,86c88s72zckr0kdwv0mu7kn3d,1,31.2,80.2,2022-12-10T13:35:24.552Z,2022-12-10T13:35:28Z,3939347771,140,55.6,3939347769,56,Left,3939347777,213,0.4,3939347775,212,27.3,3939347773,141,94.2,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085219,52,1,1,4,39,86c88s72zckr0kdwv0mu7kn3d,1,51.1,96,2022-12-10T13:35:28.376Z,2022-12-10T13:35:30Z,3939347891,141,61.2,3939347889,140,34.2,3939347887,56,Back,3939347895,213,4.1,3939347893,212,29.6,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085243,53,1,1,4,41,86c88s72zckr0kdwv0mu7kn3d,1,32.8,59.3,2022-12-10T13:35:30.744Z,2022-12-10T13:35:33Z,3939348001,140,38.7,3939348007,213,5.4,3939347999,56,Back,3939348005,212,9.5,3939348003,141,48.7,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085277,54,1,1,4,44,86c88s72zckr0kdwv0mu7kn3d,1,41,39.7,2022-12-10T13:35:33.640Z,2022-12-10T13:35:39Z,3939348201,141,31.9,3939348199,140,59.5,3939348197,56,Center,3939348205,213,6.0,3939348203,212,20.1,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085279,55,50,1,4,49,86c88s72zckr0kdwv0mu7kn3d,1,59.2,36.4,2022-12-10T13:35:38.903Z,2022-12-10T13:35:40Z,3939348231,233,33,3939348209,56,Center,3939348211,286,,,,,,,,,,,,,,,,,ezhkluh7xo0zv6t8zf5oab0q2,T. Eninger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085281,33,7,1,4,49,axvm5zg0mk4bp06wpec9vw27e,1,40.8,63.6,2022-12-10T13:35:38.904Z,2022-12-10T13:35:40Z,3939348225,233,55,3939348213,56,Back,3939348215,285,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085283,34,49,1,4,50,axvm5zg0mk4bp06wpec9vw27e,1,40.4,63.9,2022-12-10T13:35:39.552Z,2022-12-10T13:35:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085293,35,1,1,4,50,axvm5zg0mk4bp06wpec9vw27e,1,40.4,63.9,2022-12-10T13:35:39.647Z,2022-12-10T13:35:42Z,3939348303,141,44.8,3939348305,212,20.5,3939348299,56,Back,3939348307,213,3.8,3939348301,140,25.3,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085307,36,1,1,4,53,axvm5zg0mk4bp06wpec9vw27e,1,26.6,37.7,2022-12-10T13:35:42.367Z,2022-12-10T13:35:44Z,3939348417,213,2.6,3939348413,141,56.1,3939348415,212,23.7,3939348411,140,7.4,3939348409,56,Back,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085345,37,1,1,4,55,axvm5zg0mk4bp06wpec9vw27e,1,7.4,57.3,2022-12-10T13:35:44.735Z,2022-12-10T13:35:49Z,3939348637,141,70.3,3939348633,56,Back,3939348635,140,16.4,3939348643,213,0.8,3939348639,212,12.9,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085355,38,1,1,4,59,axvm5zg0mk4bp06wpec9vw27e,1,20,72.6,2022-12-10T13:35:49.152Z,2022-12-10T13:35:50Z,3939348691,140,23.8,3939348693,141,91.8,3939348695,212,13.7,3939348697,213,1.3,3939348689,56,Back,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085405,39,1,1,5,1,axvm5zg0mk4bp06wpec9vw27e,1,24.2,94.4,2022-12-10T13:35:50.863Z,2022-12-10T13:35:57Z,3939348963,213,3.9,3939348955,56,Back,3939348959,141,84.4,3939348957,140,17.8,3939348961,212,9.6,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085411,40,1,1,5,8,axvm5zg0mk4bp06wpec9vw27e,1,23.2,74.2,2022-12-10T13:35:57.600Z,2022-12-10T13:35:58Z,3939348991,56,Back,3939348997,212,26.2,3939348999,213,4.0,3939348995,141,45.2,3939348993,140,6.7,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085423,41,1,1,5,9,axvm5zg0mk4bp06wpec9vw27e,1,6.7,44.9,2022-12-10T13:35:58.783Z,2022-12-10T13:36:00Z,3939349081,140,18.8,3939349085,212,18.3,3939349079,56,Back,3939349083,141,25.5,3939349087,213,5.5,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085439,42,1,1,5,11,axvm5zg0mk4bp06wpec9vw27e,1,19.9,25.5,2022-12-10T13:36:00.591Z,2022-12-10T13:36:03Z,3939349159,213,0.7,3939349153,140,33.4,3939349155,141,43.7,3939349151,56,Back,3939349157,212,18.8,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085481,43,1,1,5,14,axvm5zg0mk4bp06wpec9vw27e,1,37.7,39.8,2022-12-10T13:36:03.407Z,2022-12-10T13:36:08Z,3939349339,213,5.2,3939349327,56,Back,3939349331,140,43.0,3939349337,212,11.3,3939349335,141,25.3,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085497,44,1,1,5,19,axvm5zg0mk4bp06wpec9vw27e,1,42.8,25.2,2022-12-10T13:36:08.336Z,2022-12-10T13:36:10Z,3939349421,141,2.6,3939349419,140,44.5,3939349425,213,4.8,3939349423,212,15.5,3939349417,56,Back,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085515,45,1,1,5,21,axvm5zg0mk4bp06wpec9vw27e,1,44.5,2.6,2022-12-10T13:36:10.303Z,2022-12-10T13:36:12Z,3939349509,141,15.6,3939349511,212,16.1,3939349505,56,Back,3939349507,140,31.7,3939349513,213,2.6,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085557,46,1,1,5,23,axvm5zg0mk4bp06wpec9vw27e,1,31.8,16.2,2022-12-10T13:36:12.207Z,2022-12-10T13:36:21Z,3939349757,141,3.8,3939349761,213,5.7,3939349755,140,43.5,3939349753,56,Back,3939349759,212,14.9,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085567,47,1,1,5,31,axvm5zg0mk4bp06wpec9vw27e,0,38.2,3.7,2022-12-10T13:36:21.087Z,2022-12-10T13:36:22Z,3939349827,56,Back,3939349831,141,0.0,3939349829,140,34.3,3939349833,212,5.4,3939349835,213,3.8,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085571,48,5,1,5,32,axvm5zg0mk4bp06wpec9vw27e,0,36.2,-1.7,2022-12-10T13:36:22.171Z,2022-12-10T13:36:26Z,3939349851,347,,3939349849,56,Back,3939349963,233,56,,,,,,,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085593,56,5,1,5,32,86c88s72zckr0kdwv0mu7kn3d,1,63.8,101.7,2022-12-10T13:36:22.171Z,2022-12-10T13:39:54Z,3939349953,347,,3939349955,233,48,3939349951,56,Left,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085625,57,1,1,5,40,86c88s72zckr0kdwv0mu7kn3d,1,61.9,100,2022-12-10T13:36:30.168Z,2022-12-10T13:36:33Z,3939350147,107,,3939350153,141,91.2,3939350155,212,8.2,3939350151,140,58.4,3939350157,213,4.2,3939350149,56,Left,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085629,58,3,1,5,43,86c88s72zckr0kdwv0mu7kn3d,0,55.8,83.8,2022-12-10T13:36:33.177Z,2022-12-10T13:36:35Z,3939350163,286,,3939350195,233,49,3939350161,56,Left,,,,,,,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085631,49,7,1,5,43,axvm5zg0mk4bp06wpec9vw27e,0,44.2,16.2,2022-12-10T13:36:33.178Z,2022-12-10T13:36:34Z,3939350189,233,58,3939350171,285,,3939350169,56,Back,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085703,59,1,1,5,50,86c88s72zckr0kdwv0mu7kn3d,1,43.3,41,2022-12-10T13:36:39.799Z,2022-12-10T13:36:45Z,3939350533,213,0.8,3939350535,1,,3939350527,140,73.0,3939350529,141,91.5,3939350531,212,46.4,3939350525,56,Left,3939350523,155,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085731,60,1,1,5,56,86c88s72zckr0kdwv0mu7kn3d,0,67.2,89.3,2022-12-10T13:36:45.720Z,2022-12-10T13:36:49Z,3939350651,56,Left,3939350659,213,6.1,3939350653,140,80.0,3939350655,141,84.8,3939350657,212,13.8,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085729,50,49,1,5,59,axvm5zg0mk4bp06wpec9vw27e,1,20.2,15.2,2022-12-10T13:36:48.895Z,2022-12-10T13:36:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085745,51,1,1,5,59,axvm5zg0mk4bp06wpec9vw27e,1,20.2,15.2,2022-12-10T13:36:48.959Z,2022-12-10T13:36:51Z,3939350725,213,2.3,3939350723,212,25.5,3939350717,56,Back,3939350721,141,42.5,3939350719,140,3.5,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085775,52,1,1,6,1,axvm5zg0mk4bp06wpec9vw27e,0,3.5,42.5,2022-12-10T13:36:50.976Z,2022-12-10T13:36:56Z,3939350853,1,,3939350841,157,,3939350847,141,5.3,3939350849,212,61.2,3939350845,140,56.6,3939350851,213,5.9,3939350843,56,Right,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085781,61,49,1,6,7,86c88s72zckr0kdwv0mu7kn3d,1,42.3,95.9,2022-12-10T13:36:56.666Z,2022-12-10T13:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085849,62,1,1,6,8,86c88s72zckr0kdwv0mu7kn3d,1,38.2,94.8,2022-12-10T13:36:57.512Z,2022-12-10T13:37:04Z,3939351185,213,4.5,3939351179,140,31.3,3939351183,212,28.5,3939351177,56,Back,3939351181,141,54.3,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085865,63,1,1,6,15,86c88s72zckr0kdwv0mu7kn3d,0,43.1,39.1,2022-12-10T13:37:04.872Z,2022-12-10T13:37:06Z,3939351275,212,27.0,3939351273,141,19.4,3939351277,213,5.8,3939351271,140,65.4,3939351269,56,Right,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085883,53,49,1,6,20,axvm5zg0mk4bp06wpec9vw27e,1,39.4,86,2022-12-10T13:37:09.519Z,2022-12-10T13:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085893,54,1,1,6,20,axvm5zg0mk4bp06wpec9vw27e,1,39.4,86,2022-12-10T13:37:09.664Z,2022-12-10T13:37:12Z,3939351455,141,73.0,3939351453,140,49.8,3939351459,213,5.6,3939351457,212,14.0,3939351451,56,Back,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085895,55,61,1,6,22,axvm5zg0mk4bp06wpec9vw27e,0,52.9,72.4,2022-12-10T13:37:12.130Z,2022-12-10T13:37:12Z,3939351463,56,Center,,,,,,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085901,64,49,1,6,23,86c88s72zckr0kdwv0mu7kn3d,1,35.1,29.2,2022-12-10T13:37:13.096Z,2022-12-10T13:37:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085929,65,1,1,6,24,86c88s72zckr0kdwv0mu7kn3d,1,35.1,29.2,2022-12-10T13:37:13.240Z,2022-12-10T13:37:16Z,3939351631,141,51.0,3939351627,56,Back,3939351635,213,2.6,3939351633,212,30.8,3939351629,140,9.4,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085943,66,1,1,6,27,86c88s72zckr0kdwv0mu7kn3d,1,7,54.3,2022-12-10T13:37:16.648Z,2022-12-10T13:37:19Z,3939351733,140,21.1,3939351743,213,0.9,3939351737,141,83.8,3939351741,212,24.9,3939351731,56,Back,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085969,67,1,1,6,29,86c88s72zckr0kdwv0mu7kn3d,1,21.2,85.3,2022-12-10T13:37:19.001Z,2022-12-10T13:37:22Z,3939351877,141,93.5,3939351875,140,41.3,3939351873,56,Back,3939351881,213,0.3,3939351879,212,21.8,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490085979,68,1,1,6,33,86c88s72zckr0kdwv0mu7kn3d,1,41.3,93.5,2022-12-10T13:37:22.504Z,2022-12-10T13:37:23Z,3939351937,140,29.5,3939351941,212,12.5,3939351955,156,,3939351943,213,3.3,3939351935,56,Back,3939351939,141,90.6,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490086001,69,1,1,6,35,86c88s72zckr0kdwv0mu7kn3d,0,29.5,90.6,2022-12-10T13:37:24.648Z,2022-12-10T13:37:25Z,3939352079,1,,3939352073,141,89.0,3939352075,212,32.5,3939352067,155,,3939352071,140,60.4,3939352069,56,Left,3939352077,213,6.2,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490086011,56,49,1,6,37,axvm5zg0mk4bp06wpec9vw27e,1,39.2,17.4,2022-12-10T13:37:26.304Z,2022-12-10T13:37:26Z,,,,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490086091,57,1,1,6,37,axvm5zg0mk4bp06wpec9vw27e,1,38.2,20,2022-12-10T13:37:26.992Z,2022-12-10T13:37:33Z,3939352505,140,30.2,3939352503,56,Back,3939352509,212,13.5,3939352511,213,2.2,3939352507,141,35.5,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490086133,58,1,1,6,44,axvm5zg0mk4bp06wpec9vw27e,1,45.9,64.5,2022-12-10T13:37:33.599Z,2022-12-10T13:37:38Z,3939352717,141,56.4,3939352715,140,25.0,3939352713,56,Back,3939352719,212,22.6,3939352721,213,3.4,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490086167,59,1,1,6,48,axvm5zg0mk4bp06wpec9vw27e,1,25.6,54.3,2022-12-10T13:37:37.999Z,2022-12-10T13:37:40Z,3939352867,140,33.8,3939352873,213,5.1,3939352865,56,Back,3939352869,141,24.3,3939352871,212,22.1,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
