id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/14/value,qualifier/12/value
2478409051,643,5,2,69,47,2w4xxgpg4t4h5b3yl74egastz,1,90.4,101.5,2022-10-28T20:25:49.735Z,2022-10-28T20:25:52Z,3878013011,56,Left,3878013013,347,,3878013043,233,620,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409159,644,1,2,70,2,2w4xxgpg4t4h5b3yl74egastz,1,90.2,100,2022-10-28T20:26:04.870Z,2022-10-28T20:26:09Z,3878013527,140,91.2,3878013525,56,Center,3878013523,107,,3878013533,213,4.8,3878013529,141,70.0,3878013531,212,21.2,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409165,645,50,2,70,7,2w4xxgpg4t4h5b3yl74egastz,1,90.2,69.9,2022-10-28T20:26:09.110Z,2022-10-28T20:26:35Z,3878013557,286,,3878013555,56,Center,3878014483,233,621,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409345,621,7,2,70,7,bdfjkux9o0vtsdig5zsbhtysq,1,9.8,30.1,2022-10-28T20:26:09.111Z,2022-10-28T20:26:34Z,3878014357,56,Back,3878014359,285,,3878014441,233,645,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409339,646,4,2,70,12,2w4xxgpg4t4h5b3yl74egastz,1,90.2,69.9,2022-10-28T20:26:14.011Z,2022-10-28T20:27:24Z,3878014319,152,,3878016381,348,19awb0feelm6k12ooavqb5621,3878014457,233,622,3878014321,286,,3878014317,56,Center,3878014315,10,,3878014313,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409355,622,4,2,70,12,bdfjkux9o0vtsdig5zsbhtysq,0,9.8,30.1,2022-10-28T20:26:14.012Z,2022-10-28T20:27:01Z,3878014503,233,646,3878014417,152,,3878014419,285,,3878014415,56,Back,3878014411,9,,3878014413,10,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409843,623,58,2,71,37,bdfjkux9o0vtsdig5zsbhtysq,0,0,0,2022-10-28T20:27:39.032Z,2022-10-28T20:28:36Z,3878017265,179,,3878017375,233,647,3878017263,186,,3878017267,73,,3878017259,9,,3878017269,56,Back,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409819,647,16,2,71,37,2w4xxgpg4t4h5b3yl74egastz,1,88.5,50,2022-10-28T20:27:39.032Z,2022-10-28T20:31:14Z,3878017323,72,,3878017335,353,623,3878017099,214,,3878019013,458,,3878019009,103,17.1,3878017331,375,71:36.434,3878017093,9,,3878022907,76,,19awb0feelm6k12ooavqb5621,O. Deslandes,3878019017,231,3878019015,230,3878017327,374,2022-10-28 21:27:38.308,50,99.8,3878017095,17,,,3878019007,102,3878017097,56,Center,3878019011,390,,,,,,,,512937,52.2
2478410155,624,1,2,72,30,bdfjkux9o0vtsdig5zsbhtysq,1,50.1,49.7,2022-10-28T20:28:32.748Z,2022-10-28T20:28:34Z,3878019091,56,Back,3878019099,213,4.1,3878019095,141,24.9,3878019101,279,G,3878019093,140,38.2,3878019097,212,21.0,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410161,625,1,2,72,32,bdfjkux9o0vtsdig5zsbhtysq,1,38.2,24.9,2022-10-28T20:28:34.188Z,2022-10-28T20:28:35Z,3878019117,56,Back,3878019125,213,2.1,3878019123,212,12.5,3878019119,140,32.1,3878019121,141,40.7,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410197,626,1,2,72,33,bdfjkux9o0vtsdig5zsbhtysq,1,32.1,40.7,2022-10-28T20:28:35.197Z,2022-10-28T20:28:39Z,3878019311,56,Back,3878019319,213,2.1,3878019315,141,72.4,3878019313,140,20.6,3878019317,212,24.7,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410213,627,1,2,72,37,bdfjkux9o0vtsdig5zsbhtysq,1,21.4,72.6,2022-10-28T20:28:39.662Z,2022-10-28T20:28:43Z,3878019417,212,25.8,3878019409,155,,3878019413,140,39.6,3878019415,141,98.0,3878019419,213,0.7,3878019411,56,Back,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410217,628,61,2,72,41,bdfjkux9o0vtsdig5zsbhtysq,0,39.6,98,2022-10-28T20:28:42.893Z,2022-10-28T20:28:43Z,3878019425,56,Back,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410235,629,5,2,72,42,bdfjkux9o0vtsdig5zsbhtysq,0,39,101.3,2022-10-28T20:28:44.141Z,2022-10-28T20:28:45Z,3878019517,56,Back,3878019519,347,,3878019583,233,648,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410241,648,5,2,72,42,2w4xxgpg4t4h5b3yl74egastz,1,61,-1.3,2022-10-28T20:28:44.141Z,2022-10-28T20:39:57Z,3878019541,56,Right,3878019543,347,,3878019553,233,629,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410273,649,1,2,72,45,2w4xxgpg4t4h5b3yl74egastz,1,62.3,0,2022-10-28T20:28:47.718Z,2022-10-28T20:28:49Z,3878019695,140,64.6,3878019703,213,1.0,3878019693,56,Right,3878019697,141,3.1,3878019691,107,,3878019699,212,4.2,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410287,650,1,2,72,47,2w4xxgpg4t4h5b3yl74egastz,1,64.6,3.1,2022-10-28T20:28:48.934Z,2022-10-28T20:28:50Z,3878019793,56,Right,3878019795,140,58.9,3878019799,212,6.0,3878019801,213,3.2,3878019797,141,2.9,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410327,651,1,2,72,48,2w4xxgpg4t4h5b3yl74egastz,1,58.7,2.8,2022-10-28T20:28:50.454Z,2022-10-28T20:28:54Z,3878020019,212,2.9,3878020021,213,5.8,3878020017,141,1.0,3878020013,56,Right,3878020015,140,61.2,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410331,652,4,2,72,52,2w4xxgpg4t4h5b3yl74egastz,1,61,2.2,2022-10-28T20:28:54.327Z,2022-10-28T20:28:55Z,3878020109,233,630,3878020041,265,,3878020029,13,,3878020031,56,Right,3878020045,286,,3878020035,152,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410339,630,4,2,72,52,bdfjkux9o0vtsdig5zsbhtysq,0,39,97.8,2022-10-28T20:28:54.328Z,2022-10-28T20:28:56Z,3878020087,285,,3878020069,13,,3878020083,265,,3878020125,233,652,3878020073,56,Back,3878020077,152,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410391,653,1,2,72,56,2w4xxgpg4t4h5b3yl74egastz,1,61.1,1.4,2022-10-28T20:28:58.422Z,2022-10-28T20:29:03Z,3878020363,141,14.0,3878020355,152,,3878020353,155,,3878020357,56,Right,3878020367,212,36.0,3878020351,5,,3878020369,213,0.2,3878020371,1,,ao9cgwud5le6r07itko3j4y51,C. Boureille,3878020359,140,,,,,,94.4,,,,,,,,,,,,,,,,,,,,,
2478410395,654,50,2,73,1,2w4xxgpg4t4h5b3yl74egastz,1,93.3,14.6,2022-10-28T20:29:03.222Z,2022-10-28T20:29:06Z,3878020471,233,631,3878020391,56,Right,3878020393,286,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410411,631,7,2,73,1,bdfjkux9o0vtsdig5zsbhtysq,0,6.7,85.4,2022-10-28T20:29:03.223Z,2022-10-28T20:29:06Z,3878020467,233,654,3878020465,285,,3878020463,56,Back,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410401,655,61,2,73,1,2w4xxgpg4t4h5b3yl74egastz,1,92.3,13.1,2022-10-28T20:29:03.841Z,2022-10-28T20:29:03Z,3878020431,56,Right,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410417,632,49,2,73,5,bdfjkux9o0vtsdig5zsbhtysq,1,12.2,82.1,2022-10-28T20:29:07.487Z,2022-10-28T20:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410423,633,1,2,73,5,bdfjkux9o0vtsdig5zsbhtysq,1,12.2,82.1,2022-10-28T20:29:07.580Z,2022-10-28T20:29:08Z,3878020541,141,99.3,3878020537,56,Back,3878020543,212,14.2,3878020539,140,19.9,3878020545,213,1.0,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410431,634,1,2,73,6,bdfjkux9o0vtsdig5zsbhtysq,1,19.9,99.3,2022-10-28T20:29:08.459Z,2022-10-28T20:29:10Z,3878020567,141,94.4,3878020565,140,10.7,3878020563,56,Back,3878020571,213,3.5,3878020569,212,10.2,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410433,635,1,2,73,8,bdfjkux9o0vtsdig5zsbhtysq,0,10.7,94.4,2022-10-28T20:29:10.060Z,2022-10-28T20:29:10Z,3878020577,56,Back,3878020585,213,0.0,3878020581,141,96.8,3878020579,140,48.2,3878020583,212,39.4,3878020575,155,,3878020587,1,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410439,656,1,2,73,10,2w4xxgpg4t4h5b3yl74egastz,1,58.5,0.9,2022-10-28T20:29:12.183Z,2022-10-28T20:31:41Z,3878020609,212,12.3,3878020603,56,Right,3878020605,140,70.2,3878020611,213,6.3,3878020607,141,0.7,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410441,657,49,2,73,10,2w4xxgpg4t4h5b3yl74egastz,1,56.9,2.3,2022-10-28T20:29:12.200Z,2022-10-28T20:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410469,658,1,2,73,11,2w4xxgpg4t4h5b3yl74egastz,1,58.5,1.9,2022-10-28T20:29:13.846Z,2022-10-28T20:31:33Z,3878020783,213,2.7,3878020779,141,16.1,3878020781,212,23.4,3878020777,140,38.2,3878020775,56,Back,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410515,659,1,2,73,14,2w4xxgpg4t4h5b3yl74egastz,1,38,16.1,2022-10-28T20:29:16.246Z,2022-10-28T20:29:21Z,3878021025,213,1.7,3878021013,56,Back,3878021023,212,25.7,3878021017,140,35.3,3878021021,141,53.6,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410533,660,1,2,73,19,2w4xxgpg4t4h5b3yl74egastz,1,46,52.7,2022-10-28T20:29:21.126Z,2022-10-28T20:29:24Z,3878021157,213,0.5,3878021151,140,58.5,3878021153,141,63.4,3878021149,56,Center,3878021155,212,15.0,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410557,661,1,2,73,22,2w4xxgpg4t4h5b3yl74egastz,1,60.4,64.2,2022-10-28T20:29:24.710Z,2022-10-28T20:29:29Z,3878021295,213,0.7,3878021293,212,26.6,3878021289,140,79.1,3878021291,141,90.6,3878021287,56,Left,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410561,662,3,2,73,27,2w4xxgpg4t4h5b3yl74egastz,0,81.1,93,2022-10-28T20:29:29.031Z,2022-10-28T20:29:29Z,3878021327,286,,3878021357,211,,3878021321,56,Left,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410589,636,49,2,73,30,bdfjkux9o0vtsdig5zsbhtysq,1,5.1,7.1,2022-10-28T20:29:32.382Z,2022-10-28T20:29:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410597,637,1,2,73,30,bdfjkux9o0vtsdig5zsbhtysq,1,5.1,7.1,2022-10-28T20:29:32.541Z,2022-10-28T20:29:34Z,3878021537,212,7.5,3878021533,140,11.8,3878021535,141,3.1,3878021539,213,5.9,3878021531,56,Back,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410607,638,1,2,73,32,bdfjkux9o0vtsdig5zsbhtysq,0,12,3.2,2022-10-28T20:29:34.252Z,2022-10-28T20:29:35Z,3878021565,56,Back,3878021603,286,,3878021597,236,,3878021573,213,0.6,3878021567,140,13.1,3878021571,212,1.4,3878021569,141,4.3,3878021599,233,663,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410603,663,74,2,73,32,2w4xxgpg4t4h5b3yl74egastz,1,83.7,95.7,2022-10-28T20:29:34.253Z,2022-10-28T20:29:36Z,3878021559,285,,3878021557,56,Left,3878021613,233,638,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410677,639,5,2,73,41,bdfjkux9o0vtsdig5zsbhtysq,0,9.6,-1.6,2022-10-28T20:29:43.486Z,2022-10-28T20:29:45Z,3878021945,56,Back,3878022001,233,664,3878021947,347,,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410675,664,5,2,73,41,2w4xxgpg4t4h5b3yl74egastz,1,90.4,101.6,2022-10-28T20:29:43.486Z,2022-10-28T20:39:57Z,3878021929,56,Left,3878021935,347,,3878021995,233,639,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410695,665,1,2,73,43,2w4xxgpg4t4h5b3yl74egastz,1,87.1,100,2022-10-28T20:29:45.111Z,2022-10-28T20:29:46Z,3878022057,140,81.5,3878022053,107,,3878022055,56,Left,3878022063,213,4.2,3878022059,141,86.8,3878022061,212,11.5,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410701,666,1,2,73,44,2w4xxgpg4t4h5b3yl74egastz,1,81.5,86.8,2022-10-28T20:29:46.246Z,2022-10-28T20:29:47Z,3878022117,213,0.5,3878022115,212,7.7,3878022111,140,88.0,3878022109,56,Left,3878022113,141,92.1,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410711,667,1,2,73,45,2w4xxgpg4t4h5b3yl74egastz,0,89.4,93.2,2022-10-28T20:29:47.768Z,2022-10-28T20:29:49Z,3878022185,213,4.5,3878022165,155,,3878022183,212,30.3,3878022179,141,49.3,3878022175,140,84.6,3878022169,56,Center,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410727,640,43,2,73,49,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-10-28T20:29:50.972Z,2022-10-28T20:29:59Z,3878022583,144,8,3878022251,56,Back,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410739,641,49,2,73,50,bdfjkux9o0vtsdig5zsbhtysq,1,19.2,39.4,2022-10-28T20:29:51.900Z,2022-10-28T20:29:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410757,642,3,2,73,51,bdfjkux9o0vtsdig5zsbhtysq,1,25.2,41.3,2022-10-28T20:29:52.941Z,2022-10-28T20:29:54Z,3878022409,233,668,3878022407,285,,3878022405,56,Back,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410755,668,45,2,73,51,2w4xxgpg4t4h5b3yl74egastz,0,74.8,58.7,2022-10-28T20:29:52.941Z,2022-10-28T20:29:54Z,3878022419,233,642,3878022403,286,,3878022401,56,Center,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410773,643,1,2,73,51,bdfjkux9o0vtsdig5zsbhtysq,1,30.2,44.9,2022-10-28T20:29:53.628Z,2022-10-28T20:29:57Z,3878022511,141,66.7,3878022509,140,46.1,3878022513,212,22.3,3878022515,213,0.7,3878022507,56,Back,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410775,644,61,2,73,55,bdfjkux9o0vtsdig5zsbhtysq,0,46.1,66.7,2022-10-28T20:29:56.893Z,2022-10-28T20:29:57Z,3878022519,56,Back,,,,,,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410779,669,1,2,73,55,2w4xxgpg4t4h5b3yl74egastz,1,45.3,32.8,2022-10-28T20:29:57.255Z,2022-10-28T20:29:58Z,3878022549,212,12.1,3878022551,213,0.1,3878022547,141,35.1,3878022543,56,Center,3878022545,140,56.7,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410783,670,1,2,73,56,2w4xxgpg4t4h5b3yl74egastz,1,52.7,33.2,2022-10-28T20:29:58.231Z,2022-10-28T20:31:28Z,3878022569,140,74.5,3878022573,212,23.2,3878022571,141,27.4,3878022575,213,6.1,3878022567,56,Center,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410785,671,49,2,73,56,2w4xxgpg4t4h5b3yl74egastz,1,56.7,35.1,2022-10-28T20:29:58.249Z,2022-10-28T20:31:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410819,672,1,2,74,1,2w4xxgpg4t4h5b3yl74egastz,1,80.2,24.6,2022-10-28T20:30:03.703Z,2022-10-28T20:31:25Z,3878022777,213,5.5,3878022769,56,Right,3878022773,141,10.4,3878022771,140,90.4,3878022775,212,14.4,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410831,673,1,2,74,5,2w4xxgpg4t4h5b3yl74egastz,1,91.3,16.8,2022-10-28T20:30:07.206Z,2022-10-28T20:30:08Z,3878022817,141,34.5,3878022813,56,Center,3878022815,140,80.4,3878022819,212,16.6,3878022821,213,2.3,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410847,674,1,2,74,6,2w4xxgpg4t4h5b3yl74egastz,1,80.2,34.5,2022-10-28T20:30:08.407Z,2022-10-28T20:30:11Z,3878022927,141,44.9,3878022923,56,Center,3878022925,140,90.1,3878022929,212,12.6,3878022931,213,0.6,3878022921,155,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410851,675,3,2,74,9,2w4xxgpg4t4h5b3yl74egastz,0,90.3,45.2,2022-10-28T20:30:11.479Z,2022-10-28T20:30:20Z,3878023161,286,,3878022959,56,Center,3878023221,211,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410863,645,1,2,74,10,bdfjkux9o0vtsdig5zsbhtysq,0,6.6,61.2,2022-10-28T20:30:12.204Z,2022-10-28T20:30:25Z,3878023037,212,17.4,3878023033,140,0.0,3878023035,141,84.2,3878023039,213,2.0,3878023029,3,,3878023031,56,Back,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410865,646,6,2,74,11,bdfjkux9o0vtsdig5zsbhtysq,0,0,79.2,2022-10-28T20:30:13.873Z,2022-10-28T20:31:20Z,3878023041,56,Back,3878023043,73,,3878025545,233,676,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478410957,676,6,2,74,11,2w4xxgpg4t4h5b3yl74egastz,1,100,20.8,2022-10-28T20:30:13.873Z,2022-10-28T20:31:20Z,3878023569,75,,3878025527,233,646,3878023567,56,Right,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411065,677,1,2,74,36,2w4xxgpg4t4h5b3yl74egastz,1,99.5,0.5,2022-10-28T20:30:38.840Z,2022-10-28T20:30:44Z,3878024127,141,42.4,3878024125,140,94.3,3878024115,155,,3878024123,56,Center,3878024109,2,,3878024113,6,,3878024129,212,29.0,3878024119,223,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,3878024131,213,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,
2478411071,678,61,2,74,42,2w4xxgpg4t4h5b3yl74egastz,1,96.3,44,2022-10-28T20:30:44.806Z,2022-10-28T20:32:33Z,3878024163,56,Center,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411073,679,43,2,74,43,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-10-28T20:30:45.687Z,2022-10-28T20:32:35Z,3878024173,56,Center,3878024169,22,0,3878024171,60,0,3878028077,144,39,3878024179,252,0,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411115,680,1,2,74,48,2w4xxgpg4t4h5b3yl74egastz,0,97.3,82.4,2022-10-28T20:30:49.911Z,2022-10-28T20:32:39Z,3878024417,213,5.0,3878024415,212,12.8,3878024413,141,64.5,3878024409,56,Center,3878024405,2,,3878024407,155,,3878024411,140,100.0,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411107,647,5,2,74,48,bdfjkux9o0vtsdig5zsbhtysq,1,-1,32.6,2022-10-28T20:30:50.537Z,2022-10-28T20:39:57Z,3878024373,56,Back,3878024375,346,,3878024473,233,681,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411117,681,5,2,74,48,2w4xxgpg4t4h5b3yl74egastz,0,101,67.4,2022-10-28T20:30:50.537Z,2022-10-28T20:30:51Z,3878024441,346,,3878024439,56,Center,3878024477,233,647,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411267,648,1,2,75,11,bdfjkux9o0vtsdig5zsbhtysq,1,5.2,49.6,2022-10-28T20:31:13.357Z,2022-10-28T20:31:17Z,3878025347,212,14.6,3878025345,141,70.5,3878025343,140,8.4,3878025353,237,,3878025349,213,1.3,3878025339,124,,3878025341,56,Back,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411293,649,1,2,75,15,bdfjkux9o0vtsdig5zsbhtysq,0,14.2,73.3,2022-10-28T20:31:16.956Z,2022-10-28T20:31:20Z,3878025491,56,Center,3878025493,140,55.2,3878025495,141,76.4,3878025499,213,0.0,3878025501,1,,3878025489,155,,3878025497,212,43.1,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478411327,682,1,2,75,19,2w4xxgpg4t4h5b3yl74egastz,0,39.9,29.1,2022-10-28T20:31:21.367Z,2022-10-28T20:31:22Z,3878025661,213,6.3,3878025655,140,61.7,3878025651,3,,3878025653,56,Center,3878025657,141,28.9,3878025659,212,22.9,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
