id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/value
2472786033,293,1,1,25,52,e5hsx8fzufp57tv4oehbz0qht,1,46.5,62.4,2022-10-16T11:10:33.266Z,2022-10-16T11:10:35Z,3848315255,140,34.2,3848315261,213,4.1,3848315259,212,22.4,3848315253,56,Back,3848315257,141,35.4,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786059,294,1,1,25,54,e5hsx8fzufp57tv4oehbz0qht,0,34.2,35.2,2022-10-16T11:10:35.643Z,2022-10-16T11:10:38Z,3848315403,56,Center,3848315401,155,,3848315407,141,78.8,3848315405,140,61.0,3848315413,1,,3848315409,212,40.9,3848315411,213,0.8,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786081,203,8,1,25,58,114h4h9ekimxmk95iypp478kk,1,51.9,30.9,2022-10-16T11:10:39.068Z,2022-10-16T11:10:40Z,3848315549,56,Center,,,,,,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786089,204,49,1,25,58,114h4h9ekimxmk95iypp478kk,1,51.9,30.9,2022-10-16T11:10:39.501Z,2022-10-16T11:10:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786139,205,1,1,25,59,114h4h9ekimxmk95iypp478kk,1,51.9,30.9,2022-10-16T11:10:39.884Z,2022-10-16T11:10:44Z,3848315775,212,4.5,3848315773,141,36.7,3848315769,56,Center,3848315771,140,53.9,3848315777,213,1.1,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786143,206,50,1,26,1,114h4h9ekimxmk95iypp478kk,1,53.3,34.7,2022-10-16T11:10:42.364Z,2022-10-16T11:10:46Z,3848315929,233,295,3848315791,56,Center,3848315793,286,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786163,295,7,1,26,1,e5hsx8fzufp57tv4oehbz0qht,0,46.7,65.3,2022-10-16T11:10:42.365Z,2022-10-16T11:10:46Z,3848315879,56,Back,3848315913,233,206,3848315881,285,,,,,,,,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786155,207,3,1,26,2,114h4h9ekimxmk95iypp478kk,1,54.5,32.9,2022-10-16T11:10:43.084Z,2022-10-16T11:10:48Z,3848315855,56,Center,3848316055,233,296,3848315857,286,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786189,296,45,1,26,2,e5hsx8fzufp57tv4oehbz0qht,0,45.5,67.1,2022-10-16T11:10:43.084Z,2022-10-16T11:10:48Z,3848316031,285,,3848316071,233,207,3848316029,56,Back,,,,,,,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786193,208,1,1,26,3,114h4h9ekimxmk95iypp478kk,1,55.7,34.6,2022-10-16T11:10:43.836Z,2022-10-16T11:10:48Z,3848316045,213,2.2,3848316039,140,45.6,3848316041,141,55.2,3848316037,56,Back,3848316043,212,17.6,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786259,209,1,1,26,5,114h4h9ekimxmk95iypp478kk,1,52.2,58.8,2022-10-16T11:10:46.092Z,2022-10-16T11:10:54Z,3848316357,56,Left,3848316365,213,1.0,3848316361,141,92.7,3848316359,140,67.2,3848316363,212,27.9,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786273,210,1,1,26,12,114h4h9ekimxmk95iypp478kk,1,77.9,96.2,2022-10-16T11:10:53.052Z,2022-10-16T11:10:55Z,3848316445,141,86.6,3848316443,140,80.9,3848316439,56,Left,3848316447,212,7.2,3848316449,213,5.2,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786281,211,1,1,26,13,114h4h9ekimxmk95iypp478kk,1,80.9,86.6,2022-10-16T11:10:53.948Z,2022-10-16T11:10:56Z,3848316483,140,75.6,3848316485,141,92.7,3848316505,156,,3848316487,212,6.9,3848316481,56,Left,3848316489,213,2.5,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786319,212,1,1,26,15,114h4h9ekimxmk95iypp478kk,0,75.6,92.7,2022-10-16T11:10:55.771Z,2022-10-16T11:10:58Z,3848316683,56,Center,3848316687,141,64.5,3848316681,155,,3848316679,2,,3848316685,140,85.3,3848316689,212,21.7,3848316691,213,5.2,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786335,297,12,1,26,17,e5hsx8fzufp57tv4oehbz0qht,1,13.6,30.9,2022-10-16T11:10:58.258Z,2022-10-16T11:11:24Z,3848316789,15,,3848316777,140,39.2,3848316783,213,6.0,3848316775,56,Back,3848316779,141,18.0,3848316781,212,28.3,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786385,213,1,1,26,18,114h4h9ekimxmk95iypp478kk,1,65,84.1,2022-10-16T11:10:59.084Z,2022-10-16T11:11:04Z,3848317047,212,16.4,3848317041,56,Center,3848317049,213,4.8,3848317045,141,60.0,3848317043,140,65.8,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786429,214,1,1,26,22,114h4h9ekimxmk95iypp478kk,1,67.1,56.6,2022-10-16T11:11:02.667Z,2022-10-16T11:11:07Z,3848317305,141,12.0,3848317311,1,,3848317309,213,5.1,3848317303,140,80.5,3848317299,56,Right,3848317307,212,33.4,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786461,215,1,1,26,25,114h4h9ekimxmk95iypp478kk,1,79.1,8.5,2022-10-16T11:11:05.819Z,2022-10-16T11:11:09Z,3848317463,56,Right,3848317467,140,67.4,3848317477,213,3.0,3848317471,141,11.1,3848317473,212,12.4,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786491,216,1,1,26,27,114h4h9ekimxmk95iypp478kk,1,65.9,12.6,2022-10-16T11:11:08.108Z,2022-10-16T11:11:13Z,3848317637,140,77.6,3848317643,213,5.9,3848317641,212,13.2,3848317639,141,5.6,3848317635,56,Right,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786569,217,1,1,26,30,114h4h9ekimxmk95iypp478kk,1,78.5,5.5,2022-10-16T11:11:11.437Z,2022-10-16T11:11:35Z,3848318041,140,87.8,3848318047,213,1.2,3848319123,210,13,3848318037,155,,3848318043,141,48.4,3848319125,154,,3848318039,56,Center,3848318045,212,30.8,ae68tqogc2yplitpd1yixky22,J. Karličić,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786583,218,44,1,26,36,114h4h9ekimxmk95iypp478kk,1,85.4,55.6,2022-10-16T11:11:17.234Z,2022-10-16T11:11:53Z,3848318129,56,Center,3848318323,233,298,3848318131,286,,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786607,298,44,1,26,36,e5hsx8fzufp57tv4oehbz0qht,0,14.6,44.4,2022-10-16T11:11:17.235Z,2022-10-16T11:11:54Z,3848318257,56,Back,3848319089,233,218,3848318261,285,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786585,219,13,1,26,36,114h4h9ekimxmk95iypp478kk,1,87.8,48.4,2022-10-16T11:11:17.596Z,2022-10-16T11:11:35Z,3848318149,56,Center,3848319159,103,40.3,3848318145,22,,3848318147,17,,3848319151,154,,3848319157,102,40.3,3848318607,15,,3848319167,231,47.8,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,3848318617,328,,3848319149,29,3848319153,55,3848319147,81,,3848319165,230,98.9,,,,217,,,,,,,,,,,,,,,,
2472786589,220,5,1,26,38,114h4h9ekimxmk95iypp478kk,0,100.6,40.5,2022-10-16T11:11:18.827Z,2022-10-16T11:11:42Z,3848319631,233,299,3848318175,346,,3848318173,56,Center,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786635,299,5,1,26,38,e5hsx8fzufp57tv4oehbz0qht,1,-0.6,59.5,2022-10-16T11:11:18.827Z,2022-10-16T11:11:55Z,3848319619,233,220,3848318423,56,Back,3848318425,346,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786767,300,1,1,26,54,e5hsx8fzufp57tv4oehbz0qht,1,4.9,50.4,2022-10-16T11:11:35.170Z,2022-10-16T11:11:37Z,3848319279,189,,3848319249,213,1.0,3848319245,141,89.7,3848319239,124,,3848319255,237,,3848319247,212,32.6,3848319241,56,Back,3848319251,1,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,3848319243,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786801,301,1,1,26,56,e5hsx8fzufp57tv4oehbz0qht,1,27.2,88,2022-10-16T11:11:37.402Z,2022-10-16T11:11:40Z,3848319435,213,4.6,3848319431,141,64.3,3848319425,56,Back,3848319433,212,16.3,3848319429,140,25.2,3848319471,189,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786849,302,1,1,26,59,e5hsx8fzufp57tv4oehbz0qht,1,27.2,62.6,2022-10-16T11:11:40.218Z,2022-10-16T11:11:44Z,3848319703,56,Back,3848319705,140,29.8,3848319711,213,4.8,3848319709,212,22.1,3848319707,141,30.3,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786891,303,1,1,27,3,e5hsx8fzufp57tv4oehbz0qht,0,47.2,27.6,2022-10-16T11:11:43.922Z,2022-10-16T11:11:48Z,3848319963,140,93.9,3848319965,141,21.8,3848319971,1,,3848319959,155,,3848319967,212,49.2,3848319961,56,Center,3848319969,213,6.2,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786905,221,49,1,27,6,114h4h9ekimxmk95iypp478kk,1,13.1,87.4,2022-10-16T11:11:47.580Z,2022-10-16T11:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786927,222,1,1,27,7,114h4h9ekimxmk95iypp478kk,1,13.1,87.4,2022-10-16T11:11:48.043Z,2022-10-16T11:11:51Z,3848320163,213,4.3,3848320159,212,16.3,3848320155,140,6.4,3848320157,141,65.8,3848320153,56,Back,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786981,223,1,1,27,8,114h4h9ekimxmk95iypp478kk,1,5.7,65.1,2022-10-16T11:11:49.517Z,2022-10-16T11:11:55Z,3848320437,157,,3848320453,1,,3848320447,141,73.5,3848320451,213,0.2,3848320445,140,41.4,3848320439,56,Back,3848320449,212,37.9,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786991,224,1,1,27,13,114h4h9ekimxmk95iypp478kk,0,42.5,73.3,2022-10-16T11:11:54.093Z,2022-10-16T11:11:56Z,3848320487,212,18.4,3848320481,56,Left,3848320479,3,,3848320483,140,56.0,3848320489,213,0.7,3848320485,141,90.6,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787021,304,1,1,27,15,e5hsx8fzufp57tv4oehbz0qht,0,46.9,6.8,2022-10-16T11:11:55.930Z,2022-10-16T11:11:57Z,3848320677,141,20.4,3848320671,3,,3848320673,56,Right,3848320679,212,13.4,3848320681,213,0.8,3848320675,140,56.2,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jauréna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787037,225,1,1,27,15,114h4h9ekimxmk95iypp478kk,0,44.5,75.6,2022-10-16T11:11:56.350Z,2022-10-16T11:11:58Z,3848320761,212,4.9,3848320755,56,Back,3848320763,213,2.9,3848320759,141,77.5,3848320753,3,,3848320757,140,40.0,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787053,305,61,1,27,18,e5hsx8fzufp57tv4oehbz0qht,1,56.2,20.1,2022-10-16T11:11:59.323Z,2022-10-16T11:11:59Z,3848320829,56,Right,,,,,,,,,,,,,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787067,306,49,1,27,19,e5hsx8fzufp57tv4oehbz0qht,1,49.6,20.6,2022-10-16T11:12:00.226Z,2022-10-16T11:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787109,307,1,1,27,20,e5hsx8fzufp57tv4oehbz0qht,1,52.2,24.4,2022-10-16T11:12:00.922Z,2022-10-16T11:12:02Z,3848321139,141,37.0,3848321135,56,Center,3848321137,140,52.9,3848321143,213,1.5,3848321141,212,8.6,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787191,308,1,1,27,21,e5hsx8fzufp57tv4oehbz0qht,1,52.3,40.9,2022-10-16T11:12:02.626Z,2022-10-16T11:12:07Z,3848321617,212,16.2,3848321609,140,55.5,3848321605,56,Center,3848321613,141,64.2,3848321619,213,1.4,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787219,309,1,1,27,25,e5hsx8fzufp57tv4oehbz0qht,1,74.5,74.4,2022-10-16T11:12:06.626Z,2022-10-16T11:12:17Z,3848321815,212,5.6,3848321813,141,73.5,3848321817,213,6.2,3848321811,140,79.8,3848321809,56,Center,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787231,310,61,1,27,26,e5hsx8fzufp57tv4oehbz0qht,0,80.2,73.5,2022-10-16T11:12:07.379Z,2022-10-16T11:12:19Z,3848321847,56,Center,,,,,,,,,,,,,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787225,226,49,1,27,27,114h4h9ekimxmk95iypp478kk,1,24.4,20.4,2022-10-16T11:12:07.948Z,2022-10-16T11:12:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787267,227,1,1,27,27,114h4h9ekimxmk95iypp478kk,1,24.4,20.4,2022-10-16T11:12:08.236Z,2022-10-16T11:12:11Z,3848322041,212,15.5,3848322043,213,2.4,3848322037,140,13.4,3848322035,56,Back,3848322039,141,35.7,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787307,228,1,1,27,29,114h4h9ekimxmk95iypp478kk,1,12.5,37.3,2022-10-16T11:12:09.851Z,2022-10-16T11:12:13Z,3848322259,56,Back,3848322265,212,17.3,3848322263,141,58.2,3848322261,140,21.9,3848322267,213,1.0,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787347,229,1,1,27,31,114h4h9ekimxmk95iypp478kk,1,25.7,61.2,2022-10-16T11:12:12.044Z,2022-10-16T11:12:15Z,3848322451,213,0.5,3848322449,212,13.1,3848322447,141,70.6,3848322443,56,Back,3848322445,140,36.6,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787405,230,1,1,27,33,114h4h9ekimxmk95iypp478kk,1,36.9,71.1,2022-10-16T11:12:13.948Z,2022-10-16T11:12:19Z,3848322785,56,Back,3848322793,213,2.9,3848322791,212,18.9,3848322789,141,78.8,3848322787,140,19.6,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787511,231,43,1,27,37,114h4h9ekimxmk95iypp478kk,1,0,0,2022-10-16T11:12:18.013Z,2022-10-16T11:12:31Z,3848323353,140,76.4,3848323355,141,86.9,3848323791,144,2,3848323349,1,0,3848323351,56,Left,3848323347,7,512865,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787513,311,43,1,27,45,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-10-16T11:12:26.538Z,2022-10-16T11:12:30Z,3848323607,144,55,3848323369,189,0,,,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787863,233,1,1,27,48,114h4h9ekimxmk95iypp478kk,1,39.1,64.3,2022-10-16T11:12:29.029Z,2022-10-16T11:12:54Z,3848325453,56,Center,3848325457,141,77.2,3848325451,155,,3848325461,213,0.2,3848325455,140,71.9,3848325459,212,35.5,3848325463,1,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787569,312,4,1,27,50,e5hsx8fzufp57tv4oehbz0qht,1,37.2,12.9,2022-10-16T11:12:31.403Z,2022-10-16T11:12:55Z,3848324221,233,232,3848323755,286,,3848325559,295,,3848323749,56,Back,3848323747,13,,3848323751,152,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787645,232,4,1,27,50,114h4h9ekimxmk95iypp478kk,0,62.8,87.1,2022-10-16T11:12:31.404Z,2022-10-16T11:12:38Z,3848324195,56,Left,3848324233,233,312,3848324199,285,,3848324193,295,,3848324191,13,,3848324197,152,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787661,313,1,1,27,58,e5hsx8fzufp57tv4oehbz0qht,1,43.2,8.6,2022-10-16T11:12:39.402Z,2022-10-16T11:12:41Z,3848324303,5,,3848324315,213,2.4,3848324339,189,,3848324307,56,Back,3848324305,152,,3848324313,212,25.6,3848324309,140,25.7,3848324311,141,34.8,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787695,314,1,1,28,0,e5hsx8fzufp57tv4oehbz0qht,1,25.3,35.1,2022-10-16T11:12:41.130Z,2022-10-16T11:12:43Z,3848324501,212,20.5,3848324535,189,,3848324497,140,36.9,3848324503,213,0.9,3848324499,141,59.4,3848324495,56,Back,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787753,315,1,1,28,3,e5hsx8fzufp57tv4oehbz0qht,1,42.6,62.7,2022-10-16T11:12:43.955Z,2022-10-16T11:12:46Z,3848324799,213,1.2,3848324797,212,18.6,3848324791,56,Back,3848324795,141,88.1,3848324793,140,49.2,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787783,316,1,1,28,5,e5hsx8fzufp57tv4oehbz0qht,1,57.6,87.2,2022-10-16T11:12:45.890Z,2022-10-16T11:12:48Z,3848325005,212,15.5,3848325003,141,66.1,3848324999,56,Center,3848325001,140,51.9,3848325007,213,4.3,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787877,317,1,1,28,8,e5hsx8fzufp57tv4oehbz0qht,1,54.2,66.7,2022-10-16T11:12:48.675Z,2022-10-16T11:12:55Z,3848325545,212,16.4,3848325543,141,70.5,3848325539,56,Center,3848325541,140,69.6,3848325547,213,0.2,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787903,318,1,1,28,15,e5hsx8fzufp57tv4oehbz0qht,1,66.6,67.2,2022-10-16T11:12:56.162Z,2022-10-16T11:12:57Z,3848325725,213,1.3,3848325717,56,Left,3848325723,212,19.3,3848325719,140,71.3,3848325721,141,94.7,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787959,319,1,1,28,16,e5hsx8fzufp57tv4oehbz0qht,1,71.3,94.7,2022-10-16T11:12:56.939Z,2022-10-16T11:13:00Z,3848326087,140,63.8,3848326085,56,Left,3848326093,213,3.8,3848326091,212,10.0,3848326089,141,85.7,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472787985,320,1,1,28,19,e5hsx8fzufp57tv4oehbz0qht,1,64.2,79.7,2022-10-16T11:13:00.555Z,2022-10-16T11:13:03Z,3848326267,140,75.0,3848326273,213,6.0,3848326269,141,74.7,3848326265,56,Center,3848326271,212,11.8,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788003,321,1,1,28,23,e5hsx8fzufp57tv4oehbz0qht,1,70.5,68.8,2022-10-16T11:13:03.658Z,2022-10-16T11:13:04Z,3848326355,56,Center,3848326361,212,13.2,3848326363,213,4.9,3848326359,141,49.7,3848326357,140,72.9,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788023,322,1,1,28,23,e5hsx8fzufp57tv4oehbz0qht,1,72.9,49.7,2022-10-16T11:13:04.610Z,2022-10-16T11:13:06Z,3848326529,212,7.8,3848326527,141,60.9,3848326531,213,1.4,3848326525,140,74.3,3848326523,56,Center,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788031,323,1,1,28,25,e5hsx8fzufp57tv4oehbz0qht,0,75,61.1,2022-10-16T11:13:06.474Z,2022-10-16T11:13:07Z,3848326577,213,0.4,3848326571,140,79.9,3848326569,56,Center,3848326575,212,5.5,3848326573,141,63.9,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788053,234,8,1,28,25,114h4h9ekimxmk95iypp478kk,1,23.1,40.4,2022-10-16T11:13:06.588Z,2022-10-16T11:13:08Z,3848326687,56,Back,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788137,235,49,1,28,31,114h4h9ekimxmk95iypp478kk,1,26.3,92.6,2022-10-16T11:13:11.868Z,2022-10-16T11:13:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788107,324,61,1,28,31,e5hsx8fzufp57tv4oehbz0qht,0,84.9,35.5,2022-10-16T11:13:12.050Z,2022-10-16T11:13:12Z,3848327013,56,Center,,,,,,,,,,,,,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788191,236,1,1,28,32,114h4h9ekimxmk95iypp478kk,1,26.9,92.6,2022-10-16T11:13:13.245Z,2022-10-16T11:13:17Z,3848327439,212,18.0,3848327437,141,72.6,3848327431,155,,3848327433,56,Back,3848327435,140,38.1,3848327441,213,5.4,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788199,237,61,1,28,35,114h4h9ekimxmk95iypp478kk,0,38.1,72.6,2022-10-16T11:13:15.932Z,2022-10-16T11:13:17Z,3848327457,56,Back,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472788229,325,49,1,28,38,e5hsx8fzufp57tv4oehbz0qht,1,53.7,41.6,2022-10-16T11:13:19.034Z,2022-10-16T11:13:19Z,,,,,,,,,,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
