id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2460958785,24,1,1,3,8,9s9jvki6htleffykj88qcpwpy,1,56.7,5.6,2022-09-17T12:33:25.933Z,2022-09-17T12:33:30Z,3785325931,141,9.7,3785325933,212,21.6,3785325929,140,77.1,3785325935,213,0.1,3785325927,56,Right,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460958915,25,1,1,3,12,9s9jvki6htleffykj88qcpwpy,1,84.4,14.7,2022-09-17T12:33:30.013Z,2022-09-17T13:21:56Z,3785332729,210,15,3785326535,141,36.9,3785326531,56,Center,3785326533,140,80.9,3785326537,212,15.5,3785326539,213,1.8,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2460958923,26,15,1,3,13,9s9jvki6htleffykj88qcpwpy,1,80.6,37.1,2022-09-17T12:33:31.397Z,2022-09-17T13:21:57Z,3785326575,22,,3785332771,29,,3785332785,147,40.2,3785332783,146,84.0,3785332779,103,20.8,3785332777,102,54.8,3785328745,20,,3785328749,82,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,3785332769,77,,3785332781,215,,,3785332787,230,98.6,3785332789,231,48.4,3785332773,55,25,3785326577,18,3785326579,56,Center,3785332833,233,38,,,,,,
2460958867,38,10,1,3,13,ad9ip2f3tijbv4nqaayyqqkee,1,14.4,58.2,2022-09-17T12:33:31.497Z,2022-09-17T12:33:55Z,3785326321,56,Back,3785328825,233,26,3785326319,94,,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460958939,27,13,1,3,17,9s9jvki6htleffykj88qcpwpy,1,83.9,37.7,2022-09-17T12:33:34.974Z,2022-09-17T13:22:33Z,3785330759,103,33.3,3785330757,102,43.0,3785330767,231,48.4,3785330763,458,,3785329571,20,,3785542953,17,,3785326683,56,Center,3785330755,84,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,3785326677,22,,3785330765,230,98.8,,3785542959,328,,,,,,,,,,,,,,,,,,,,,
2460958977,28,5,1,3,18,9s9jvki6htleffykj88qcpwpy,0,101.2,40,2022-09-17T12:33:36.740Z,2022-09-17T12:35:24Z,3785326935,233,39,3785326875,56,Center,3785326877,346,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460958965,39,5,1,3,18,ad9ip2f3tijbv4nqaayyqqkee,1,-1.2,60,2022-09-17T12:33:36.740Z,2022-09-17T12:33:37Z,3785326931,233,28,3785326831,346,,3785326829,56,Back,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959367,40,1,1,3,35,ad9ip2f3tijbv4nqaayyqqkee,1,3.3,48.4,2022-09-17T12:33:52.883Z,2022-09-17T12:33:57Z,3785329023,237,,3785329015,141,30.6,3785329009,124,,3785329013,140,18.7,3785329011,56,Back,3785329017,212,20.2,3785329019,213,5.6,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959401,41,1,1,3,39,ad9ip2f3tijbv4nqaayyqqkee,1,24.2,30.6,2022-09-17T12:33:57.492Z,2022-09-17T12:34:00Z,3785329217,56,Back,3785329219,140,33.3,3785329223,212,21.0,3785329221,141,58.1,3785329225,213,1.1,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959441,42,1,1,3,43,ad9ip2f3tijbv4nqaayyqqkee,1,31.7,59.6,2022-09-17T12:34:00.804Z,2022-09-17T12:34:04Z,3785329477,56,Back,3785329481,141,78.1,3785329483,212,12.7,3785329479,140,33.5,3785329485,213,1.4,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959501,43,1,1,3,46,ad9ip2f3tijbv4nqaayyqqkee,1,37.3,83.9,2022-09-17T12:34:04.692Z,2022-09-17T12:34:08Z,3785329807,56,Center,3785329809,140,67.9,3785329815,213,6.1,3785329813,212,32.6,3785329811,141,76.0,3785329817,1,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959545,44,1,1,3,50,ad9ip2f3tijbv4nqaayyqqkee,1,67.9,76,2022-09-17T12:34:08.276Z,2022-09-17T12:34:11Z,3785330097,56,Left,3785330099,140,66.8,3785330103,212,3.9,3785330101,141,81.5,3785330105,213,1.9,,,,,,,,,,ayu3raszdeuo9vif7i2nfl7md,L. Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959549,45,3,1,3,53,ad9ip2f3tijbv4nqaayyqqkee,0,66.8,77.2,2022-09-17T12:34:11.283Z,2022-09-17T12:34:13Z,3785330205,233,29,3785330119,286,,3785330117,56,Center,,,,,,,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959557,29,7,1,3,53,9s9jvki6htleffykj88qcpwpy,1,33.2,22.8,2022-09-17T12:34:11.284Z,2022-09-17T12:34:12Z,3785330185,233,45,3785330141,285,,3785330139,56,Back,,,,,,,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959561,30,49,1,3,54,9s9jvki6htleffykj88qcpwpy,1,33.3,27,2022-09-17T12:34:11.858Z,2022-09-17T12:34:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959575,31,1,1,3,54,9s9jvki6htleffykj88qcpwpy,1,35,25,2022-09-17T12:34:12.253Z,2022-09-17T12:34:13Z,3785330237,141,12.8,3785330241,213,5.9,3785330239,212,24.6,3785330235,140,57.1,3785330233,56,Right,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959587,32,1,1,3,55,9s9jvki6htleffykj88qcpwpy,0,57.1,12.8,2022-09-17T12:34:13.725Z,2022-09-17T12:34:14Z,3785330311,56,Right,3785330313,140,65.0,3785330317,212,10.0,3785330315,141,4.7,3785330319,213,5.7,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959591,46,49,1,3,56,ad9ip2f3tijbv4nqaayyqqkee,1,39.8,94.2,2022-09-17T12:34:14.596Z,2022-09-17T12:34:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959655,33,45,1,3,58,9s9jvki6htleffykj88qcpwpy,0,59,4.7,2022-09-17T12:34:15.860Z,2022-09-17T12:34:18Z,3785330807,233,47,3785330699,285,,3785330697,56,Right,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959643,47,3,1,3,58,ad9ip2f3tijbv4nqaayyqqkee,1,41,95.3,2022-09-17T12:34:15.860Z,2022-09-17T12:34:18Z,3785330625,56,Back,3785330627,286,,3785330781,233,33,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959691,48,1,1,3,59,ad9ip2f3tijbv4nqaayyqqkee,1,39.9,96.2,2022-09-17T12:34:16.948Z,2022-09-17T12:34:19Z,3785330915,141,86.6,3785330917,212,16.4,3785330913,140,54.2,3785330911,56,Left,3785330919,213,5.9,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959703,49,1,1,4,1,ad9ip2f3tijbv4nqaayyqqkee,0,54.2,86.6,2022-09-17T12:34:19.188Z,2022-09-17T12:34:20Z,3785330967,141,93.0,3785330965,140,59.3,3785330963,56,Left,3785330969,212,6.9,3785330971,213,0.7,,,,,,,,,,ayu3raszdeuo9vif7i2nfl7md,L. Martens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959743,34,49,1,4,4,9s9jvki6htleffykj88qcpwpy,1,40.7,2.9,2022-09-17T12:34:22.654Z,2022-09-17T12:34:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959791,35,1,1,4,6,9s9jvki6htleffykj88qcpwpy,0,53.2,3.1,2022-09-17T12:34:24.365Z,2022-09-17T12:34:25Z,3785331459,56,Center,3785331461,140,73.6,3785331463,141,26.8,3785331465,212,26.8,3785331467,213,0.6,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959795,50,49,1,4,7,ad9ip2f3tijbv4nqaayyqqkee,1,33,83.3,2022-09-17T12:34:25.444Z,2022-09-17T12:34:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959815,51,1,1,4,7,ad9ip2f3tijbv4nqaayyqqkee,1,33,83.3,2022-09-17T12:34:25.684Z,2022-09-17T12:34:27Z,3785331569,56,Back,3785331577,213,0.9,3785331575,212,8.4,3785331573,141,92.6,3785331571,140,38.2,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959887,52,1,1,4,9,ad9ip2f3tijbv4nqaayyqqkee,1,38.2,92.6,2022-09-17T12:34:27.315Z,2022-09-17T12:34:31Z,3785331935,140,32.2,3785331933,56,Back,3785331937,141,57.0,3785331941,213,4.5,3785331939,212,25.0,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959911,53,1,1,4,13,ad9ip2f3tijbv4nqaayyqqkee,0,45.5,47.2,2022-09-17T12:34:31.748Z,2022-09-17T12:34:33Z,3785332093,213,5.8,3785332091,212,14.3,3785332087,140,57.6,3785332085,56,Center,3785332089,141,37.7,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959945,36,8,1,4,17,9s9jvki6htleffykj88qcpwpy,1,48,60.5,2022-09-17T12:34:35.214Z,2022-09-17T12:34:35Z,3785332255,56,Back,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460959993,54,1,1,4,19,ad9ip2f3tijbv4nqaayyqqkee,1,53.7,54.9,2022-09-17T12:34:36.900Z,2022-09-17T12:34:38Z,3785332555,56,Back,3785332565,141,62.3,3785332559,140,42.9,3785332569,213,2.7,3785332567,212,12.4,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960047,55,1,1,4,20,ad9ip2f3tijbv4nqaayyqqkee,1,42.9,62.3,2022-09-17T12:34:38.020Z,2022-09-17T12:34:40Z,3785332805,56,Back,3785332807,140,45.5,3785332809,141,91.8,3785332811,212,20.2,3785332813,213,1.4,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960081,56,1,1,4,22,ad9ip2f3tijbv4nqaayyqqkee,0,44.7,90.2,2022-09-17T12:34:40.388Z,2022-09-17T12:34:42Z,3785333003,141,88.4,3785333001,140,65.5,3785333005,212,21.9,3785333007,213,6.2,3785332999,56,Left,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960119,37,8,1,4,26,9s9jvki6htleffykj88qcpwpy,1,31.1,16.7,2022-09-17T12:34:44.078Z,2022-09-17T12:34:44Z,3785333185,56,Back,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960159,38,49,1,4,29,9s9jvki6htleffykj88qcpwpy,1,36,27.6,2022-09-17T12:34:47.005Z,2022-09-17T12:34:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960187,39,1,1,4,29,9s9jvki6htleffykj88qcpwpy,1,36,27.6,2022-09-17T12:34:47.244Z,2022-09-17T12:34:48Z,3785333513,56,Back,3785333515,140,48.6,3785333521,213,0.3,3785333519,212,13.7,3785333517,141,32.8,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960217,40,1,1,4,30,9s9jvki6htleffykj88qcpwpy,1,48.6,32.8,2022-09-17T12:34:48.301Z,2022-09-17T12:34:49Z,3785333623,213,2.5,3785333621,212,13.0,3785333617,140,38.7,3785333615,56,Back,3785333619,141,44.2,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960255,41,1,1,4,31,9s9jvki6htleffykj88qcpwpy,1,38.7,44.2,2022-09-17T12:34:49.613Z,2022-09-17T12:34:52Z,3785333817,141,11.1,3785333819,212,22.6,3785333821,213,4.6,3785333813,56,Back,3785333815,140,36.5,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960283,42,2,1,4,34,9s9jvki6htleffykj88qcpwpy,1,36.5,11.1,2022-09-17T12:34:51.901Z,2022-09-17T12:36:35Z,3785333973,141,35.5,3785333971,140,53.7,3785334903,7,b0a55g6cu6u3fl9vbuvynx05,3785333969,56,Center,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960307,58,55,1,4,34,ad9ip2f3tijbv4nqaayyqqkee,1,44,70.2,2022-09-17T12:34:51.902Z,2022-09-17T12:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960261,57,43,1,4,34,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-09-17T12:34:52.147Z,2022-09-17T12:34:57Z,3785333841,56,Back,3785334329,144,8,,,,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960441,59,1,1,4,43,ad9ip2f3tijbv4nqaayyqqkee,1,44.5,69.4,2022-09-17T12:35:01.700Z,2022-09-17T12:35:03Z,3785334825,241,,3785334823,5,,3785334835,213,4.8,3785334829,140,47.7,3785334831,141,29.2,3785334833,212,27.5,3785334827,56,Back,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960543,60,1,1,4,45,ad9ip2f3tijbv4nqaayyqqkee,1,46.3,28.2,2022-09-17T12:35:03.092Z,2022-09-17T12:35:08Z,3785335375,140,57.9,3785335373,56,Right,3785335379,212,19.3,3785335381,213,5.4,3785335377,141,6.2,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960597,61,1,1,4,50,ad9ip2f3tijbv4nqaayyqqkee,1,63.8,5.6,2022-09-17T12:35:07.908Z,2022-09-17T12:35:11Z,3785335649,212,8.8,3785335647,141,18.5,3785335651,213,1.7,3785335643,56,Right,3785335645,140,63.1,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960601,62,50,1,4,53,ad9ip2f3tijbv4nqaayyqqkee,1,64.2,13.4,2022-09-17T12:35:11.235Z,2022-09-17T12:35:19Z,3785336363,233,43,3785335661,56,Right,3785335663,286,,,,,,,,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960725,43,7,1,4,53,9s9jvki6htleffykj88qcpwpy,1,35.8,86.6,2022-09-17T12:35:11.236Z,2022-09-17T12:35:18Z,3785336309,285,,3785336353,233,62,3785336307,56,Back,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960761,44,1,1,5,0,9s9jvki6htleffykj88qcpwpy,1,53,94.5,2022-09-17T12:35:18.093Z,2022-09-17T12:35:25Z,3785336489,212,11.3,3785336491,213,6.1,3785336487,141,91.8,3785336483,56,Left,3785336485,140,63.6,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960767,45,50,1,5,3,9s9jvki6htleffykj88qcpwpy,1,70.5,93,2022-09-17T12:35:20.926Z,2022-09-17T12:35:24Z,3785336513,286,,3785336511,56,Left,3785336827,233,63,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960817,63,7,1,5,3,ad9ip2f3tijbv4nqaayyqqkee,1,29.5,7,2022-09-17T12:35:20.927Z,2022-09-17T12:35:24Z,3785336791,233,45,3785336713,56,Back,3785336717,285,,3785336709,167,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960843,46,5,1,5,4,9s9jvki6htleffykj88qcpwpy,1,68.2,101.2,2022-09-17T12:35:21.822Z,2022-09-17T12:35:25Z,3785336903,233,64,3785336863,56,Left,3785336867,347,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460960823,64,5,1,5,4,ad9ip2f3tijbv4nqaayyqqkee,0,31.8,-1.2,2022-09-17T12:35:21.822Z,2022-09-17T12:36:54Z,3785336941,233,46,3785336745,56,Back,3785336747,347,,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961179,47,1,1,5,28,9s9jvki6htleffykj88qcpwpy,1,68.5,100,2022-09-17T12:35:46.638Z,2022-09-17T12:35:47Z,3785338579,213,4.9,3785338577,212,11.4,3785338569,107,,3785338573,140,70.2,3785338571,56,Left,3785338575,141,84.8,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961197,48,1,1,5,30,9s9jvki6htleffykj88qcpwpy,1,70.2,84.8,2022-09-17T12:35:47.790Z,2022-09-17T12:35:49Z,3785338659,56,Left,3785338665,212,10.3,3785338667,213,0.9,3785338663,141,96.8,3785338661,140,76.2,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961199,49,61,1,5,31,9s9jvki6htleffykj88qcpwpy,0,76.3,96.8,2022-09-17T12:35:49.181Z,2022-09-17T12:35:49Z,3785338675,56,Left,,,,,,,,,,,,,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961231,50,5,1,5,32,9s9jvki6htleffykj88qcpwpy,0,80.6,101.3,2022-09-17T12:35:50.367Z,2022-09-17T12:36:54Z,3785338813,347,,3785338811,56,Left,3785338943,233,65,,,,,,,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961225,65,5,1,5,32,ad9ip2f3tijbv4nqaayyqqkee,1,19.4,-1.3,2022-09-17T12:35:50.367Z,2022-09-17T12:35:51Z,3785338887,233,50,3785338783,56,Back,3785338785,347,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961425,66,1,1,5,40,ad9ip2f3tijbv4nqaayyqqkee,1,16.9,0,2022-09-17T12:35:58.132Z,2022-09-17T12:36:00Z,3785339695,107,,3785339697,56,Back,3785339703,212,10.6,3785339701,141,12.8,3785339699,140,12.8,3785339705,213,2.0,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961497,67,1,1,5,42,ad9ip2f3tijbv4nqaayyqqkee,1,12.8,12.8,2022-09-17T12:36:00.724Z,2022-09-17T12:36:04Z,3785340035,56,Back,3785340039,141,42.8,3785340037,140,13.8,3785340041,212,20.4,3785340043,213,1.5,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961511,68,1,1,5,46,ad9ip2f3tijbv4nqaayyqqkee,0,18.3,46.3,2022-09-17T12:36:04.532Z,2022-09-17T12:36:06Z,3785340127,140,41.1,3785340129,141,75.7,3785340131,212,31.2,3785340133,213,0.7,3785340125,56,Back,3785340123,155,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961597,51,1,1,5,50,9s9jvki6htleffykj88qcpwpy,1,66.1,25.3,2022-09-17T12:36:08.174Z,2022-09-17T12:36:10Z,3785340571,56,Center,3785340573,140,71.1,3785340575,141,39.8,3785340577,212,11.2,3785340579,213,1.1,3785340569,3,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961645,52,1,1,5,53,9s9jvki6htleffykj88qcpwpy,1,72.1,40.7,2022-09-17T12:36:10.797Z,2022-09-17T12:36:13Z,3785340771,56,Center,3785340775,140,73.0,3785340785,213,4.9,3785340779,141,30.9,3785340783,212,6.7,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961657,53,1,1,5,55,9s9jvki6htleffykj88qcpwpy,0,73,30.7,2022-09-17T12:36:13.454Z,2022-09-17T12:36:14Z,3785340859,213,0.5,3785340853,140,79.6,3785340851,56,Center,3785340855,141,36.6,3785340857,212,8.0,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961701,69,1,1,5,56,ad9ip2f3tijbv4nqaayyqqkee,1,36.3,77.2,2022-09-17T12:36:14.420Z,2022-09-17T12:36:15Z,3785341077,56,Back,3785341085,213,4.0,3785341079,140,29.2,3785341081,141,65.1,3785341083,212,11.1,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961767,70,1,1,5,58,ad9ip2f3tijbv4nqaayyqqkee,1,29.2,65.1,2022-09-17T12:36:15.812Z,2022-09-17T12:36:19Z,3785341415,141,55.8,3785341417,212,17.2,3785341413,140,44.4,3785341411,56,Back,3785341419,213,5.9,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961795,71,1,1,6,1,ad9ip2f3tijbv4nqaayyqqkee,1,44.7,54.2,2022-09-17T12:36:19.620Z,2022-09-17T12:36:21Z,3785341587,140,56.8,3785341593,213,5.3,3785341591,212,21.6,3785341589,141,28.5,3785341585,56,Center,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961805,72,1,1,6,3,ad9ip2f3tijbv4nqaayyqqkee,0,56.8,28.5,2022-09-17T12:36:20.899Z,2022-09-17T12:36:21Z,3785341655,213,5.9,3785341651,141,21.9,3785341653,212,12.7,3785341649,140,68.1,3785341647,56,Center,,,,,,,,,,1s08dn7n3b5ctyion3u61hisq,L. Fazer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961843,54,1,1,6,6,9s9jvki6htleffykj88qcpwpy,0,29,90,2022-09-17T12:36:23.902Z,2022-09-17T12:36:24Z,3785341825,157,,3785341837,1,,3785341827,56,Left,3785341835,213,0.1,3785341829,140,58.0,3785341833,212,30.5,3785341831,141,92.9,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961961,73,1,1,6,7,ad9ip2f3tijbv4nqaayyqqkee,1,46.5,16.7,2022-09-17T12:36:25.108Z,2022-09-17T12:36:31Z,3785342401,213,0.4,3785342393,56,Center,3785342395,140,59.5,3785342399,212,14.5,3785342397,141,24.1,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460961993,74,1,1,6,13,ad9ip2f3tijbv4nqaayyqqkee,1,65.4,20.6,2022-09-17T12:36:31.187Z,2022-09-17T12:36:32Z,3785342559,212,4.9,3785342557,141,14.9,3785342561,213,4.0,3785342553,56,Right,3785342555,140,62.5,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460962031,75,1,1,6,15,ad9ip2f3tijbv4nqaayyqqkee,1,62.5,14.9,2022-09-17T12:36:32.803Z,2022-09-17T12:36:34Z,3785342745,140,66.1,3785342743,56,Center,3785342755,213,1.3,3785342751,212,13.7,3785342747,141,34.3,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
