id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2547704417,842,8,1,2,53,spvvjmk37iid7hsky9g3nce7,1,13.3,18.7,2023-05-09T17:04:18.010Z,2023-05-13T11:13:35Z,4272241127,385,,4272240995,56,Back,,,,,,,,,,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372339,36,43,1,2,55,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-05-09T17:04:19.717Z,2023-05-13T11:13:23Z,4272240365,144,61,4265086275,56,Left,,,,,,,,,,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372341,22,49,1,2,56,spvvjmk37iid7hsky9g3nce7,1,5.3,10.6,2023-05-09T17:04:21.162Z,2023-05-09T17:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372351,23,1,1,2,57,spvvjmk37iid7hsky9g3nce7,0,4.8,9.2,2023-05-09T17:04:21.994Z,2023-05-09T17:11:20Z,4265086323,141,5.2,4265086319,56,Back,4265086321,140,40.6,4265086327,213,6.2,4265086325,212,37.7,4265086317,155,,4265086329,1,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372349,37,43,1,3,0,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-05-09T17:04:25.391Z,2023-05-09T17:11:37Z,4265086315,56,Left,4265099499,144,61,,,,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372369,38,4,1,3,2,2nnlsjfbcea40t4jeclcbw9lk,1,61.2,93.8,2023-05-09T17:04:27.429Z,2023-05-09T17:04:32Z,4265086443,13,,4265086447,56,Left,4265086445,294,,4265086451,286,,4265086531,233,24,4265086449,152,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372383,24,4,1,3,2,spvvjmk37iid7hsky9g3nce7,0,38.8,6.2,2023-05-09T17:04:27.430Z,2023-05-09T17:04:33Z,4265086511,13,,4265086551,233,38,4265086517,152,,4265086515,56,Back,4265086513,294,,4265086519,285,,,,,,,,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372395,39,1,1,3,6,2nnlsjfbcea40t4jeclcbw9lk,1,42.6,90.3,2023-05-09T17:04:30.821Z,2023-05-09T17:11:43Z,4265086575,5,,4265086577,152,,4265086579,56,Back,4265086583,141,72.7,4265086587,213,4.9,4265086585,212,12.2,4265086581,140,44.9,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372427,40,1,1,3,8,2nnlsjfbcea40t4jeclcbw9lk,1,53.4,68.4,2023-05-09T17:04:33.493Z,2023-05-09T17:04:39Z,4265086749,141,46.9,4265086751,212,14.6,4265086747,140,52.7,4265086745,56,Center,4265086753,213,4.7,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372441,41,1,1,3,14,2nnlsjfbcea40t4jeclcbw9lk,1,53.6,43,2023-05-09T17:04:39.501Z,2023-05-09T17:12:02Z,4265086835,141,72.9,4265086837,212,22.8,4265086831,56,Back,4265086833,140,43.8,4265086839,213,2.0,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372455,42,1,1,3,16,2nnlsjfbcea40t4jeclcbw9lk,1,43.2,71.1,2023-05-09T17:04:41.589Z,2023-05-09T17:04:43Z,4265086907,213,0.7,4265086893,56,Left,4265086899,141,93.5,4265086903,212,22.4,4265086895,140,58.8,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372471,43,1,1,3,19,2nnlsjfbcea40t4jeclcbw9lk,1,56,94.1,2023-05-09T17:04:43.772Z,2023-05-09T17:04:46Z,4265086989,56,Left,4265086993,141,96.3,4265086997,213,0.2,4265086995,212,9.9,4265086991,140,65.3,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372487,44,1,1,3,22,2nnlsjfbcea40t4jeclcbw9lk,1,64.1,95.7,2023-05-09T17:04:46.733Z,2023-05-09T17:04:48Z,4265087071,213,3.2,4265087061,56,Left,4265087069,212,12.6,4265087065,140,52.1,4265087067,141,94.8,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372505,45,1,1,3,23,2nnlsjfbcea40t4jeclcbw9lk,1,51.7,92,2023-05-09T17:04:48.613Z,2023-05-09T17:04:50Z,4265087125,56,Center,4265087127,140,55.6,4265087133,213,5.0,4265087129,141,72.9,4265087131,212,13.6,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372527,46,1,1,3,25,2nnlsjfbcea40t4jeclcbw9lk,1,55.6,72.9,2023-05-09T17:04:50.348Z,2023-05-09T17:12:14Z,4265087243,56,Back,4265087245,140,40.0,4265100657,156,,4265087247,141,72.4,4265087251,213,3.2,4265087249,212,16.4,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372557,47,1,1,3,27,2nnlsjfbcea40t4jeclcbw9lk,1,42.9,72.3,2023-05-09T17:04:52.581Z,2023-05-09T17:12:19Z,4265087409,56,Back,4265087413,141,36.9,4265087417,213,4.9,4265087415,212,24.5,4265087411,140,47.1,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372585,48,1,1,3,31,2nnlsjfbcea40t4jeclcbw9lk,1,51.3,27.4,2023-05-09T17:04:56.333Z,2023-05-09T17:04:59Z,4265087559,212,18.0,4265087557,141,5.0,4265087555,140,60.4,4265087553,56,Right,4265087561,213,5.3,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372597,49,1,1,3,34,2nnlsjfbcea40t4jeclcbw9lk,1,61.8,3.5,2023-05-09T17:04:59.189Z,2023-05-09T17:05:02Z,4265087627,212,14.5,4265087625,141,9.7,4265087621,56,Back,4265087623,140,48.6,4265087629,213,2.8,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372617,50,1,1,3,37,2nnlsjfbcea40t4jeclcbw9lk,1,47.8,18.5,2023-05-09T17:05:02.300Z,2023-05-09T17:05:06Z,4265087777,140,40.4,4265087775,56,Back,4265087783,213,1.9,4265087779,141,56.4,4265087781,212,26.9,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372641,51,1,1,3,41,2nnlsjfbcea40t4jeclcbw9lk,1,42.8,56.7,2023-05-09T17:05:05.980Z,2023-05-09T17:05:11Z,4265087923,141,87.8,4265087919,56,Left,4265087921,140,53.6,4265087925,212,24.0,4265087927,213,1.1,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372663,52,1,1,3,46,2nnlsjfbcea40t4jeclcbw9lk,1,53.8,74.7,2023-05-09T17:05:11.125Z,2023-05-09T17:05:13Z,4265088043,141,69.1,4265088039,56,Back,4265088041,140,44.0,4265088045,212,11.0,4265088047,213,3.5,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372683,53,1,1,3,49,2nnlsjfbcea40t4jeclcbw9lk,0,43.7,69.9,2023-05-09T17:05:13.700Z,2023-05-13T11:14:51Z,4265088165,213,5.6,4265088167,1,,4265088161,141,28.1,4265088159,140,79.5,4265088163,212,47.1,4265088157,56,Center,4265088155,155,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372693,25,44,1,3,52,spvvjmk37iid7hsky9g3nce7,1,20.7,71.1,2023-05-09T17:05:17.011Z,2023-05-13T11:14:54Z,4265088221,285,,4265088233,233,54,4265088219,56,Back,,,,,,,,,,,,,,,,1rkikvibo6lmhhtyfbg21jtp0,N. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372687,54,44,1,3,52,2nnlsjfbcea40t4jeclcbw9lk,0,79.3,28.9,2023-05-09T17:05:17.012Z,2023-05-13T11:14:55Z,4265088263,233,25,4265088189,56,Center,4265088191,286,,,,,,,,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372699,26,1,1,3,52,spvvjmk37iid7hsky9g3nce7,1,20.9,75.6,2023-05-09T17:05:17.289Z,2023-05-13T11:15:09Z,4265088279,213,5.9,4265088269,3,,4265088271,56,Back,4265088277,212,9.7,4265088275,141,69.7,4265088273,140,29.3,,,,,,,1rkikvibo6lmhhtyfbg21jtp0,N. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546375113,107,61,1,3,53,spvvjmk37iid7hsky9g3nce7,0,33.3,79.1,2023-05-09T17:05:17.768Z,2023-05-09T17:13:17Z,4265102975,56,Back,,,,,,,,,,,,,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372705,55,61,1,3,54,2nnlsjfbcea40t4jeclcbw9lk,0,68.8,25.2,2023-05-09T17:05:19.581Z,2023-05-13T11:15:17Z,4265088301,56,Center,,,,,,,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372707,27,49,1,3,56,spvvjmk37iid7hsky9g3nce7,1,24.1,85.3,2023-05-09T17:05:21.148Z,2023-05-09T17:05:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1rkikvibo6lmhhtyfbg21jtp0,N. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372741,28,1,1,3,57,spvvjmk37iid7hsky9g3nce7,1,24.1,85.3,2023-05-09T17:05:21.715Z,2023-05-09T17:05:28Z,4265088515,140,23.1,4265088517,141,77.0,4265088519,212,5.7,4265088521,213,4.5,4265088513,56,Back,,,,,,,,,,1rkikvibo6lmhhtyfbg21jtp0,N. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372749,29,1,1,4,1,spvvjmk37iid7hsky9g3nce7,0,16.1,74,2023-05-09T17:05:25.933Z,2023-05-13T11:16:44Z,4272253073,233,944,4272251973,286,,4272251175,213,3.1,4272251169,140,14.1,4272251171,141,74.0,4272251971,236,,4265088553,56,Back,4272251173,212,2.1,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547706775,944,74,1,4,1,2nnlsjfbcea40t4jeclcbw9lk,1,85.1,27.4,2023-05-09T17:05:25.934Z,2023-05-13T11:16:44Z,4272252451,56,Center,4272252453,285,,4272253081,233,29,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372725,56,43,1,4,1,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-05-09T17:05:26.254Z,2023-05-09T17:13:56Z,4265088567,233,29,4265088415,56,Center,4265088417,286,0,4265104311,144,7,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372759,30,52,1,4,5,spvvjmk37iid7hsky9g3nce7,1,2.1,65.5,2023-05-09T17:05:30.049Z,2023-05-13T11:16:51Z,4272253503,376,,,,,,,,,,,,,,,,,,,,,,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372795,31,1,1,4,6,spvvjmk37iid7hsky9g3nce7,1,3.5,58.1,2023-05-09T17:05:31.666Z,2023-05-09T17:05:37Z,4265088849,140,5.9,4265088855,213,4.8,4265088851,141,30.7,4265088847,56,Back,4265088845,123,,4265088853,212,18.8,,,,,,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372811,32,1,1,4,12,spvvjmk37iid7hsky9g3nce7,1,6.3,29.7,2023-05-09T17:05:37.658Z,2023-05-09T17:05:40Z,4265088949,213,0.2,4265088941,56,Back,4265088945,141,33.9,4265088947,212,17.9,4265088943,140,23.1,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372817,33,1,1,4,15,spvvjmk37iid7hsky9g3nce7,1,22.7,26.7,2023-05-09T17:05:40.049Z,2023-05-09T17:14:11Z,4265088991,140,17.8,4265088997,213,4.4,4265088995,212,14.7,4265088993,141,6.5,4265088989,56,Back,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372833,34,1,1,4,16,spvvjmk37iid7hsky9g3nce7,1,18.1,6.5,2023-05-09T17:05:41.361Z,2023-05-09T17:05:44Z,4265089105,56,Back,4265089107,140,8.5,4265089111,212,16.2,4265089113,213,2.2,4265089109,141,25.2,,,,,,,,,,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372843,35,1,1,4,19,spvvjmk37iid7hsky9g3nce7,1,8.5,25.2,2023-05-09T17:05:44.121Z,2023-05-09T17:05:46Z,4265089167,56,Back,4265089169,140,2.3,4265089171,141,48.8,4265089175,213,2.0,4265089173,212,17.3,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372877,36,1,1,4,22,spvvjmk37iid7hsky9g3nce7,1,2.6,53.1,2023-05-09T17:05:46.722Z,2023-05-09T17:05:54Z,4265089435,212,20.9,4265089437,213,1.4,4265089431,140,5.4,4265089429,56,Back,4265089433,141,83.6,,,,,,,,,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372891,37,1,1,4,29,spvvjmk37iid7hsky9g3nce7,1,23.9,75.4,2023-05-09T17:05:54.497Z,2023-05-09T17:05:56Z,4265089483,140,34.1,4265089489,213,6.2,4265089481,56,Back,4265089485,141,73.9,4265089487,212,10.8,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372899,38,1,1,4,31,spvvjmk37iid7hsky9g3nce7,1,30.4,76.4,2023-05-09T17:05:56.489Z,2023-05-09T17:05:57Z,4265089523,140,21.7,4265089519,56,Back,4265089531,212,9.3,4265089535,213,3.0,4265089527,141,79.0,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372913,39,1,1,4,33,spvvjmk37iid7hsky9g3nce7,1,21.7,79,2023-05-09T17:05:57.793Z,2023-05-09T17:06:00Z,4265089609,212,22.6,4265089605,140,7.2,4265089607,141,54.5,4265089611,213,4.0,4265089603,56,Back,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372939,40,1,1,4,35,spvvjmk37iid7hsky9g3nce7,1,7.2,52.5,2023-05-09T17:06:00.153Z,2023-05-09T17:06:07Z,4265089775,56,Back,4265089789,212,9.5,4265089793,213,5.1,4265089783,141,39.7,4265089779,140,10.8,,,,,,,,,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372949,41,1,1,4,42,spvvjmk37iid7hsky9g3nce7,1,23,37.6,2023-05-09T17:06:07.242Z,2023-05-09T17:06:10Z,4265089857,140,23.5,4265089855,56,Back,4265089863,213,4.8,4265089859,141,26.4,4265089861,212,7.6,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372957,42,1,1,4,45,spvvjmk37iid7hsky9g3nce7,1,22.7,27.3,2023-05-09T17:06:10.130Z,2023-05-09T17:06:12Z,4265089881,140,31.5,4265089887,213,0.8,4265089885,212,12.6,4265089883,141,40.0,4265089877,56,Back,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372969,43,1,1,4,47,spvvjmk37iid7hsky9g3nce7,1,31.2,42.8,2023-05-09T17:06:12.217Z,2023-05-09T17:14:50Z,4265089961,213,4.8,4265089953,56,Back,4265089955,140,31.6,4265089957,141,28.2,4265089959,212,9.9,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372973,44,1,1,4,50,spvvjmk37iid7hsky9g3nce7,0,36.7,17.9,2023-05-09T17:06:15.602Z,2023-05-09T17:14:30Z,4265089975,56,Back,4265089977,140,47.5,4265089979,141,16.1,4265089983,213,6.2,4265089981,212,11.4,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372975,57,61,1,4,51,2nnlsjfbcea40t4jeclcbw9lk,1,56.2,89.7,2023-05-09T17:06:15.822Z,2023-05-13T11:17:33Z,4265089993,56,Left,,,,,,,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546372995,58,49,1,4,53,2nnlsjfbcea40t4jeclcbw9lk,1,46.2,67.8,2023-05-09T17:06:17.950Z,2023-05-13T11:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373007,59,1,1,4,54,2nnlsjfbcea40t4jeclcbw9lk,1,46.2,67.8,2023-05-09T17:06:19.308Z,2023-05-09T17:06:22Z,4265090153,141,76.4,4265090155,212,6.2,4265090157,213,1.9,4265090149,56,Back,4265090151,140,44.2,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373011,45,45,1,4,57,spvvjmk37iid7hsky9g3nce7,0,53.6,13.8,2023-05-09T17:06:21.948Z,2023-05-09T17:06:24Z,4265090165,285,,4265090199,233,60,4265090163,56,Right,,,,,,,,,,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373017,60,3,1,4,57,2nnlsjfbcea40t4jeclcbw9lk,1,46.4,86.2,2023-05-09T17:06:21.948Z,2023-05-13T11:17:49Z,4265090189,233,45,4272256891,465,,4265090187,286,,4265090183,56,Back,,,,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373045,61,1,1,4,58,2nnlsjfbcea40t4jeclcbw9lk,1,61.5,90.5,2023-05-09T17:06:23.173Z,2023-05-09T17:06:31Z,4265090403,213,4.6,4265090393,56,Center,4265090401,212,10.4,4265090397,140,60.5,4265090399,141,75.3,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373035,46,43,1,5,2,spvvjmk37iid7hsky9g3nce7,1,0,0,2023-05-09T17:06:27.369Z,2023-05-09T17:15:33Z,4265090317,56,Back,4265107103,144,7,4265090319,285,0,,,,,,,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373055,62,1,1,5,6,2nnlsjfbcea40t4jeclcbw9lk,1,55.9,28,2023-05-09T17:06:31.421Z,2023-05-09T17:06:33Z,4265090469,213,5.3,4265090461,56,Right,4265090465,141,6.8,4265090467,212,17.7,4265090463,140,65.6,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373059,63,1,1,5,9,2nnlsjfbcea40t4jeclcbw9lk,1,67.5,4.3,2023-05-09T17:06:33.813Z,2023-05-09T17:06:36Z,4265090513,140,90.4,4265090517,212,24.9,4265090515,141,14.0,4265090519,213,0.3,4265090511,56,Right,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373087,64,1,1,5,11,2nnlsjfbcea40t4jeclcbw9lk,1,89.9,7.4,2023-05-09T17:06:36.021Z,2023-05-09T17:06:40Z,4265090629,141,4.4,4265090631,212,17.8,4265090633,213,3.3,4265090627,140,73.1,4265090625,56,Right,,,,,,,,,,8erbr3ewwl0o6ib0q4r7tmp9m,F. Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373131,65,1,1,5,16,2nnlsjfbcea40t4jeclcbw9lk,1,71.7,6.4,2023-05-09T17:06:40.684Z,2023-05-13T11:18:16Z,4265090865,212,21.2,4265090849,56,Right,4265090859,141,18.0,4265090871,213,2.8,4265090853,140,53.0,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373151,66,1,1,5,25,2nnlsjfbcea40t4jeclcbw9lk,1,55.5,25.5,2023-05-09T17:06:50.205Z,2023-05-13T11:18:30Z,4265090999,213,2.5,4265090991,56,Center,4265090997,212,5.4,4265090995,141,30.6,4265090993,140,51.5,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373171,67,1,1,5,26,2nnlsjfbcea40t4jeclcbw9lk,1,51.1,32.5,2023-05-09T17:06:51.397Z,2023-05-09T17:06:55Z,4265091091,56,Center,4265091099,213,1.5,4265091095,141,70.2,4265091097,212,25.7,4265091093,140,52.0,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373193,68,1,1,5,30,2nnlsjfbcea40t4jeclcbw9lk,1,57.1,80.6,2023-05-09T17:06:55.222Z,2023-05-09T17:06:59Z,4265091221,212,14.7,4265091219,141,93.9,4265091217,140,68.1,4265091215,56,Left,4265091223,213,0.7,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373205,69,1,1,5,34,2nnlsjfbcea40t4jeclcbw9lk,1,67.6,95.4,2023-05-09T17:06:59.525Z,2023-05-09T17:07:02Z,4265091307,140,53.6,4265091305,56,Left,4265091311,212,15.4,4265091313,213,3.4,4265091309,141,88.6,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373219,70,1,1,5,37,2nnlsjfbcea40t4jeclcbw9lk,1,55,82.2,2023-05-09T17:07:02.373Z,2023-05-13T11:18:52Z,4265091423,141,41.0,4265091419,56,Center,4265091421,140,53.4,4265091427,213,4.7,4265091425,212,28.1,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373239,71,1,1,5,41,2nnlsjfbcea40t4jeclcbw9lk,1,54.7,30.3,2023-05-09T17:07:05.998Z,2023-05-09T17:07:12Z,4265091525,56,Right,4265091527,140,66.3,4265091529,141,3.5,4265091531,212,21.9,4265091533,213,5.3,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373247,72,1,1,5,48,2nnlsjfbcea40t4jeclcbw9lk,1,59,9.8,2023-05-09T17:07:12.797Z,2023-05-09T17:07:13Z,4265091591,213,3.5,4265091589,212,8.3,4265091579,56,Right,4265091583,140,51.7,4265091587,141,5.2,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373259,73,1,1,5,49,2nnlsjfbcea40t4jeclcbw9lk,1,51.7,5.2,2023-05-09T17:07:13.780Z,2023-05-09T17:07:16Z,4265091657,56,Back,4265091665,213,2.1,4265091661,141,40.6,4265091659,140,38.4,4265091663,212,27.8,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546373277,74,1,1,5,51,2nnlsjfbcea40t4jeclcbw9lk,1,38.9,38.9,2023-05-09T17:07:16.333Z,2023-05-09T17:07:21Z,4265091753,212,7.5,4265091747,56,Back,4265091751,141,34.5,4265091755,213,5.9,4265091749,140,45.4,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
