id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2548690319,33,1,1,3,2,2nnlsjfbcea40t4jeclcbw9lk,0,65.3,79,2023-05-14T13:03:54.672Z,2023-05-14T13:03:56Z,4277434359,212,14.4,4277434361,213,0.7,4277434357,141,92.7,4277434351,168,,4277434353,56,Left,4277434355,140,75.7,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690335,25,49,1,3,3,czkf5t3ai00ghwbga03i5aqxw,1,22.2,5.8,2023-05-14T13:03:55.731Z,2023-05-14T13:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690369,26,1,1,3,3,czkf5t3ai00ghwbga03i5aqxw,1,22.2,5.8,2023-05-14T13:03:55.939Z,2023-05-14T13:03:57Z,4277434633,56,Back,4277434645,212,11.9,4277434643,141,11.4,4277434639,140,32.9,4277434647,213,0.3,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690397,27,61,1,3,5,czkf5t3ai00ghwbga03i5aqxw,0,33.5,10.7,2023-05-14T13:03:57.956Z,2023-05-14T13:04:03Z,4277434787,56,Back,,,,,,,,,,,,,,,,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690407,34,49,1,3,6,2nnlsjfbcea40t4jeclcbw9lk,1,73.6,90.8,2023-05-14T13:03:58.102Z,2023-05-14T13:03:58Z,,,,,,,,,,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690429,35,1,1,3,6,2nnlsjfbcea40t4jeclcbw9lk,1,73.6,90.8,2023-05-14T13:03:58.297Z,2023-05-14T13:04:00Z,4277434973,213,0.8,4277434963,56,Left,4277434971,212,5.6,4277434965,140,77.4,4277434967,141,96.6,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690455,36,1,1,3,8,2nnlsjfbcea40t4jeclcbw9lk,1,77.4,96.6,2023-05-14T13:04:00.127Z,2023-05-14T13:04:02Z,4277435101,56,Left,4277435105,141,91.2,4277435103,140,63.5,4277435109,213,3.4,4277435107,212,15.0,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690571,37,1,1,3,10,2nnlsjfbcea40t4jeclcbw9lk,1,62.5,92,2023-05-14T13:04:02.176Z,2023-05-14T13:04:08Z,4277435767,212,21.0,4277435759,140,43.1,4277435763,141,84.5,4277435771,213,3.4,4277435757,56,Back,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690615,38,1,1,3,16,2nnlsjfbcea40t4jeclcbw9lk,1,45.9,66.4,2023-05-14T13:04:08.047Z,2023-05-14T13:04:10Z,4277436023,212,20.0,4277436025,213,4.6,4277436021,141,37.1,4277436019,140,44.2,4277436017,56,Back,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690659,39,1,1,3,18,2nnlsjfbcea40t4jeclcbw9lk,1,43.4,34.2,2023-05-14T13:04:10.679Z,2023-05-14T13:04:13Z,4277436241,212,23.8,4277436235,56,Right,4277436243,213,5.2,4277436237,140,54.9,4277436239,141,4.0,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690693,40,1,1,3,21,2nnlsjfbcea40t4jeclcbw9lk,0,53.9,4.3,2023-05-14T13:04:13.632Z,2023-05-14T13:04:15Z,4277436449,140,74.3,4277436447,56,Right,4277436451,141,13.4,4277436453,212,22.3,4277436455,213,0.3,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690679,28,8,1,3,22,czkf5t3ai00ghwbga03i5aqxw,1,24.6,85.9,2023-05-14T13:04:14.514Z,2023-05-14T13:04:14Z,4277436381,56,Back,,,,,,,,,,,,,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690749,41,61,1,3,26,2nnlsjfbcea40t4jeclcbw9lk,1,71.9,18.2,2023-05-14T13:04:18.040Z,2023-05-14T13:04:18Z,4277436737,56,Right,,,,,,,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690821,42,1,1,3,28,2nnlsjfbcea40t4jeclcbw9lk,1,73.8,11.9,2023-05-14T13:04:20.255Z,2023-05-14T13:04:21Z,4277437119,212,9.0,4277437117,141,2.3,4277437113,56,Right,4277437121,213,4.0,4277437115,140,67.9,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690905,43,1,1,3,29,2nnlsjfbcea40t4jeclcbw9lk,1,67.9,2.3,2023-05-14T13:04:21.423Z,2023-05-14T13:04:24Z,4277437547,140,88.3,4277437551,212,21.6,4277437553,213,0.1,4277437545,56,Right,4277437549,141,5.9,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690929,44,1,1,3,32,2nnlsjfbcea40t4jeclcbw9lk,0,92.4,6.4,2023-05-14T13:04:24.191Z,2023-05-14T13:04:25Z,4277437649,140,100.0,4277437659,1,,4277437653,212,41.5,4277437643,2,,4277437655,213,1.3,4277437645,155,,4277437651,141,65.8,4277437647,56,Center,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690937,29,5,1,3,33,czkf5t3ai00ghwbga03i5aqxw,1,-1.4,41.3,2023-05-14T13:04:25.090Z,2023-05-14T13:55:01Z,4277437699,56,Back,4277437801,233,45,4277437701,346,,,,,,,,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548690941,45,5,1,3,33,2nnlsjfbcea40t4jeclcbw9lk,0,101.4,58.7,2023-05-14T13:04:25.090Z,2023-05-14T13:04:26Z,4277437851,233,29,4277437721,56,Center,4277437723,346,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691319,30,1,1,3,51,czkf5t3ai00ghwbga03i5aqxw,1,4.8,52.1,2023-05-14T13:04:43.539Z,2023-05-14T13:04:45Z,4277439807,56,Back,4277439805,124,,4277439819,237,,4277439813,212,18.4,4277439815,213,1.0,4277439811,141,74.8,4277439809,140,14.4,,,,8adttli9ehdhi2216vpipzkr9,T. Vaiho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691369,31,1,1,3,53,czkf5t3ai00ghwbga03i5aqxw,1,20.6,75.4,2023-05-14T13:04:45.363Z,2023-05-14T13:04:48Z,4277440127,213,1.2,4277440119,56,Back,4277440121,140,25.3,4277440123,141,94.7,4277440125,212,14.0,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691463,32,1,1,3,56,czkf5t3ai00ghwbga03i5aqxw,1,25.3,94.7,2023-05-14T13:04:48.803Z,2023-05-14T13:04:53Z,4277440651,140,3.7,4277440635,56,Back,4277440653,141,66.3,4277440655,212,29.8,4277440657,213,3.8,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691489,33,1,1,4,1,czkf5t3ai00ghwbga03i5aqxw,0,7.1,68.8,2023-05-14T13:04:53.587Z,2023-05-14T13:04:55Z,4277440795,213,5.6,4277440787,56,Back,4277440793,212,35.4,4277440789,140,33.7,4277440791,141,36.9,4277440785,155,,4277440797,1,,,,,8adttli9ehdhi2216vpipzkr9,T. Vaiho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691599,46,2,1,4,7,2nnlsjfbcea40t4jeclcbw9lk,1,61.8,63,2023-05-14T13:04:59.391Z,2023-05-14T13:05:02Z,4277441457,56,Center,4277441461,141,38.5,4277441459,140,81.2,4277441455,3,,4277441453,7,5leej1ji11foystzd1xj4q961,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691581,34,55,1,4,7,czkf5t3ai00ghwbga03i5aqxw,1,20.1,40.4,2023-05-14T13:04:59.392Z,2023-05-14T13:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691769,37,1,1,4,14,czkf5t3ai00ghwbga03i5aqxw,1,13.5,49.7,2023-05-14T13:05:06.275Z,2023-05-14T13:05:09Z,4277442367,212,15.1,4277442361,56,Back,4277442365,141,71.1,4277442363,140,17.2,4277442369,213,1.3,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691811,38,1,1,4,17,czkf5t3ai00ghwbga03i5aqxw,1,19,66,2023-05-14T13:05:09.587Z,2023-05-14T13:05:12Z,4277442611,213,4.5,4277442609,212,15.2,4277442607,141,44.2,4277442605,140,15.7,4277442603,56,Back,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691937,39,1,1,4,20,czkf5t3ai00ghwbga03i5aqxw,1,18.2,45.2,2023-05-14T13:05:12.019Z,2023-05-14T13:05:18Z,4277443249,213,1.4,4277443243,140,21.5,4277443245,141,75.0,4277443241,56,Back,4277443247,212,20.6,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548691967,40,1,1,4,26,czkf5t3ai00ghwbga03i5aqxw,1,25.5,89.7,2023-05-14T13:05:18.243Z,2023-05-14T13:05:19Z,4277443375,141,98.0,4277443373,140,34.8,4277443371,56,Back,4277443377,212,11.3,4277443379,213,0.5,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692023,41,1,1,4,27,czkf5t3ai00ghwbga03i5aqxw,1,32.7,97.8,2023-05-14T13:05:19.714Z,2023-05-14T13:05:22Z,4277443691,141,87.1,4277443689,140,32.0,4277443687,56,Back,4277443693,212,7.3,4277443695,213,4.6,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692057,42,3,1,4,29,czkf5t3ai00ghwbga03i5aqxw,1,34.9,91.8,2023-05-14T13:05:21.923Z,2023-05-14T13:05:23Z,4277443825,286,,4277443823,56,Back,4277443859,233,47,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692045,47,45,1,4,29,2nnlsjfbcea40t4jeclcbw9lk,0,65.1,8.2,2023-05-14T13:05:21.923Z,2023-05-14T13:05:24Z,4277443769,285,,4277443767,56,Right,4277443877,233,42,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692111,43,1,1,4,31,czkf5t3ai00ghwbga03i5aqxw,0,35.8,93.2,2023-05-14T13:05:23.475Z,2023-05-14T13:05:25Z,4277444149,213,0.2,4277444141,56,Left,4277444151,1,,4277444145,141,100.0,4277444143,140,67.3,4277444139,155,,4277444147,212,33.6,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692123,44,5,1,4,33,czkf5t3ai00ghwbga03i5aqxw,0,62.2,101.5,2023-05-14T13:05:25.626Z,2023-05-14T13:05:27Z,4277444209,56,Left,4277444211,347,,4277444397,233,48,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692145,48,5,1,4,33,2nnlsjfbcea40t4jeclcbw9lk,1,37.8,-1.5,2023-05-14T13:05:25.626Z,2023-05-14T13:55:01Z,4277444329,56,Back,4277444333,347,,4277444383,233,44,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692309,49,1,1,4,39,2nnlsjfbcea40t4jeclcbw9lk,1,40.6,0,2023-05-14T13:05:31.255Z,2023-05-14T13:05:34Z,4277445103,213,0.5,4277445101,212,7.6,4277445099,141,3.7,4277445095,56,Back,4277445093,107,,4277445097,140,46.9,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692341,50,1,1,4,42,2nnlsjfbcea40t4jeclcbw9lk,1,46.2,2.9,2023-05-14T13:05:34Z,2023-05-14T13:05:35Z,4277445289,212,17.6,4277445287,141,4.4,4277445291,213,3.1,4277445285,140,29.5,4277445283,56,Back,4277445281,155,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692373,51,1,1,4,43,2nnlsjfbcea40t4jeclcbw9lk,1,26.7,5.2,2023-05-14T13:05:35.560Z,2023-05-14T13:05:37Z,4277445437,141,2.6,4277445439,212,7.5,4277445441,213,6.0,4277445435,140,33.6,4277445433,56,Back,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692505,52,1,1,4,45,2nnlsjfbcea40t4jeclcbw9lk,1,31.1,1.7,2023-05-14T13:05:37.472Z,2023-05-14T13:05:43Z,4277446169,212,21.2,4277446167,141,16.7,4277446163,56,Back,4277446171,213,2.6,4277446165,140,13.4,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692555,53,1,1,4,52,2nnlsjfbcea40t4jeclcbw9lk,1,10.5,19.4,2023-05-14T13:05:44.248Z,2023-05-14T13:05:45Z,4277446437,140,3.1,4277446439,141,44.3,4277446435,56,Back,4277446441,212,18.6,4277446443,213,2.0,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692619,54,1,1,4,53,2nnlsjfbcea40t4jeclcbw9lk,1,2.1,46.6,2023-05-14T13:05:45.656Z,2023-05-14T13:05:49Z,4277446793,155,,4277446795,56,Back,4277446797,140,22.1,4277446805,1,,4277446803,213,0.9,4277446799,141,88.3,4277446801,212,35.3,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692633,45,45,1,4,57,czkf5t3ai00ghwbga03i5aqxw,0,73.8,10.6,2023-05-14T13:05:49.048Z,2023-05-14T13:05:52Z,4277446877,286,,4277446875,56,Right,4277447123,233,55,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692667,55,3,1,4,57,2nnlsjfbcea40t4jeclcbw9lk,1,26.2,89.4,2023-05-14T13:05:49.048Z,2023-05-14T13:05:51Z,4277447087,285,,4277447079,56,Back,4277447097,233,45,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692683,56,1,1,4,59,2nnlsjfbcea40t4jeclcbw9lk,0,31.5,94.1,2023-05-14T13:05:51.271Z,2023-05-14T13:05:52Z,4277447187,213,0.4,4277447181,141,100.0,4277447179,140,43.7,4277447183,212,13.8,4277447177,56,Back,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692679,46,5,1,4,59,czkf5t3ai00ghwbga03i5aqxw,1,57.6,-1.5,2023-05-14T13:05:51.587Z,2023-05-14T13:05:53Z,4277447163,347,,4277447159,56,Right,4277447247,233,57,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692685,57,5,1,4,59,2nnlsjfbcea40t4jeclcbw9lk,0,42.4,101.5,2023-05-14T13:05:51.587Z,2023-05-14T13:55:01Z,4277447257,233,46,4277447195,347,,4277447193,56,Back,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692827,47,1,1,5,7,czkf5t3ai00ghwbga03i5aqxw,1,43,0,2023-05-14T13:05:59.651Z,2023-05-14T13:06:00Z,4277447899,140,35.2,4277447897,56,Back,4277447905,213,2.3,4277447903,212,12.0,4277447901,141,12.3,4277447895,107,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692873,48,1,1,5,8,czkf5t3ai00ghwbga03i5aqxw,1,35.2,12.3,2023-05-14T13:06:00.868Z,2023-05-14T13:06:03Z,4277448143,140,32.9,4277448145,141,54.3,4277448151,213,1.7,4277448141,56,Back,4277448149,212,28.7,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692887,49,1,1,5,11,czkf5t3ai00ghwbga03i5aqxw,1,32.9,54.3,2023-05-14T13:06:03.395Z,2023-05-14T13:06:04Z,4277448275,212,15.2,4277448273,141,76.6,4277448271,140,31.6,4277448269,56,Back,4277448277,213,1.7,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548692929,50,1,1,5,12,czkf5t3ai00ghwbga03i5aqxw,1,31.6,76.6,2023-05-14T13:06:04.275Z,2023-05-14T13:06:06Z,4277448521,140,24.6,4277448525,212,31.5,4277448523,141,31.6,4277448529,213,4.5,4277448519,56,Back,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693007,51,1,1,5,16,czkf5t3ai00ghwbga03i5aqxw,1,24.9,28.3,2023-05-14T13:06:08.451Z,2023-05-14T13:06:10Z,4277449019,212,25.7,4277449017,141,3.4,4277449013,56,Back,4277449021,213,5.6,4277449015,140,43.3,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693087,52,1,1,5,18,czkf5t3ai00ghwbga03i5aqxw,1,44.7,7.3,2023-05-14T13:06:10.483Z,2023-05-14T13:06:14Z,4277449471,141,19.4,4277449473,212,8.7,4277449475,213,1.9,4277449467,56,Back,4277449469,140,41.9,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693109,53,1,1,5,22,czkf5t3ai00ghwbga03i5aqxw,1,41.9,19.4,2023-05-14T13:06:14.803Z,2023-05-14T13:06:16Z,4277449559,212,10.0,4277449561,213,4.4,4277449557,141,5.6,4277449553,56,Back,4277449555,140,38.6,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693125,54,1,1,5,23,czkf5t3ai00ghwbga03i5aqxw,1,38.6,5.6,2023-05-14T13:06:15.604Z,2023-05-14T13:06:16Z,4277449643,140,31.0,4277449645,141,24.4,4277449649,213,2.1,4277449637,56,Back,4277449647,212,15.1,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693159,55,1,1,5,24,czkf5t3ai00ghwbga03i5aqxw,1,31,24.4,2023-05-14T13:06:16.260Z,2023-05-14T13:06:17Z,4277449843,213,1.5,4277449841,212,30.2,4277449833,140,33.2,4277449829,56,Back,4277449837,141,68.7,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693217,56,1,1,5,25,czkf5t3ai00ghwbga03i5aqxw,1,33.2,68.7,2023-05-14T13:06:17.443Z,2023-05-14T13:06:20Z,4277450179,212,27.8,4277450181,213,0.7,4277450177,141,94.2,4277450173,56,Left,4277450175,140,53.9,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693259,57,1,1,5,28,czkf5t3ai00ghwbga03i5aqxw,1,53.9,94.2,2023-05-14T13:06:20.275Z,2023-05-14T13:06:22Z,4277450395,213,4.1,4277450393,212,6.1,4277450387,56,Left,4277450391,141,86.8,4277450389,140,50.6,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693317,58,1,1,5,29,czkf5t3ai00ghwbga03i5aqxw,0,50.6,86.8,2023-05-14T13:06:21.907Z,2023-05-14T13:06:24Z,4277450719,141,87.5,4277450727,213,0.0,4277450733,1,,4277450723,212,38.0,4277450717,140,86.8,4277450713,155,,4277450715,56,Left,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693339,58,8,1,5,33,2nnlsjfbcea40t4jeclcbw9lk,1,13.2,10.6,2023-05-14T13:06:25.953Z,2023-05-14T13:12:05Z,4277450921,15,,4277450845,56,Back,,,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693485,59,1,1,5,38,czkf5t3ai00ghwbga03i5aqxw,1,78,95,2023-05-14T13:06:30.035Z,2023-05-14T13:06:32Z,4277451633,56,Left,4277451641,213,3.1,4277451635,140,66.3,4277451637,141,95.3,4277451639,212,12.3,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693537,60,1,1,5,39,czkf5t3ai00ghwbga03i5aqxw,1,66.3,95.3,2023-05-14T13:06:31.892Z,2023-05-14T13:07:19Z,4277451889,212,9.5,4277451887,141,98.6,4277451891,213,0.2,4277451885,140,75.1,4277451883,56,Left,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693601,61,1,1,5,42,czkf5t3ai00ghwbga03i5aqxw,1,73.2,97.1,2023-05-14T13:06:34.435Z,2023-05-14T13:06:37Z,4277452281,213,4.2,4277452259,140,67.7,4277452275,212,12.7,4277452253,56,Left,4277452265,141,80.5,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693729,62,1,1,5,45,czkf5t3ai00ghwbga03i5aqxw,1,67.9,79.4,2023-05-14T13:06:37.220Z,2023-05-14T13:06:42Z,4277452967,213,4.6,4277452961,140,66.2,4277452959,56,Center,4277452963,141,50.9,4277452965,212,19.5,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693793,63,1,1,5,50,czkf5t3ai00ghwbga03i5aqxw,1,70.3,37.7,2023-05-14T13:06:42.323Z,2023-05-14T13:06:44Z,4277453249,213,1.6,4277453241,56,Center,4277453243,140,70.0,4277453245,141,52.7,4277453247,212,10.2,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693857,64,1,1,5,52,czkf5t3ai00ghwbga03i5aqxw,1,70,52.7,2023-05-14T13:06:44.228Z,2023-05-14T13:06:47Z,4277453549,155,,4277453559,213,1.5,4277453557,212,29.7,4277453555,141,96.3,4277453553,140,71.6,4277453551,56,Left,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693879,65,1,1,5,55,czkf5t3ai00ghwbga03i5aqxw,1,71.6,96.3,2023-05-14T13:06:47.076Z,2023-05-14T13:07:15Z,4277453667,212,8.3,4277453657,56,Left,4277453665,141,84.1,4277453661,140,71.4,4277453669,213,4.7,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693935,66,1,1,5,56,czkf5t3ai00ghwbga03i5aqxw,1,71.4,84.1,2023-05-14T13:06:48.227Z,2023-05-14T13:06:51Z,4277453997,141,92.7,4277453993,56,Left,4277453995,140,68.7,4277454001,213,2.0,4277453999,212,6.5,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548693959,67,1,1,5,59,czkf5t3ai00ghwbga03i5aqxw,0,67.9,89.3,2023-05-14T13:06:51.235Z,2023-05-14T13:06:55Z,4277454091,141,89.1,4277454095,213,6.2,4277454093,212,2.5,4277454087,56,Left,4277454377,286,,4277454373,233,60,4277454089,140,70.3,4277454371,236,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
