id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2540647337,27,1,1,4,1,5mbo4f0vps12dr0fcvjn3wyp5,1,36.6,5.9,2023-04-29T13:05:52.856Z,2023-04-29T13:05:55Z,4234563915,213,0.5,4234563913,212,20.2,4234563909,140,53.6,4234563907,56,Right,4234563911,141,19.7,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647357,28,50,1,4,3,5mbo4f0vps12dr0fcvjn3wyp5,1,55.6,15.2,2023-04-29T13:05:54.873Z,2023-04-29T13:05:57Z,4234563957,56,Right,4234563961,286,,4234564117,233,34,,,,,,,,,,,,,,,,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647373,34,7,1,4,3,4jg5vd59i24chckyua90dr1lg,0,44.4,84.8,2023-04-29T13:05:54.874Z,2023-04-30T08:59:44Z,4234564053,285,,4234564093,233,28,4234564051,56,Back,4238933573,385,,,,,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647451,29,1,1,4,5,5mbo4f0vps12dr0fcvjn3wyp5,1,53,9.5,2023-04-29T13:05:57.064Z,2023-04-29T13:06:01Z,4234564409,140,43.2,4234564407,56,Back,4234564411,141,5.0,4234564415,213,3.4,4234564413,212,10.7,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647427,35,43,1,4,7,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-29T13:05:59.304Z,2023-04-29T13:17:08Z,4234564339,56,Back,4234564341,285,0,4234624365,144,45,,,,,,,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647519,30,1,1,4,9,5mbo4f0vps12dr0fcvjn3wyp5,1,39,8.5,2023-04-29T13:06:00.905Z,2023-04-29T13:17:27Z,4234564827,141,31.4,4234564831,213,1.7,4234564825,140,37.2,4234564823,56,Back,4234564829,212,15.7,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540659689,163,1,1,4,10,5mbo4f0vps12dr0fcvjn3wyp5,1,34.5,44.5,2023-04-29T13:06:01.875Z,2023-04-29T13:18:26Z,4234630267,213,2.8,4234630259,140,14.4,4234630257,56,Back,4234630261,141,54.4,4234630265,212,22.2,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647589,31,1,1,4,16,5mbo4f0vps12dr0fcvjn3wyp5,1,12.7,51,2023-04-29T13:06:08.281Z,2023-04-29T13:18:36Z,4234565205,56,Back,4234631529,155,,4234565213,213,0.8,4234565215,1,,4234565211,212,41.9,4234565207,140,39.2,4234565209,141,97.1,,,,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647597,32,3,1,4,19,5mbo4f0vps12dr0fcvjn3wyp5,1,40.6,92.8,2023-04-29T13:06:10.535Z,2023-04-30T08:59:58Z,4234565339,233,36,4234565273,56,Back,4234565275,286,,4238934237,465,,,,,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647567,36,45,1,4,19,4jg5vd59i24chckyua90dr1lg,0,59.4,7.2,2023-04-29T13:06:10.535Z,2023-04-29T13:06:13Z,4234565379,233,32,4234565125,56,Right,4234565127,285,,,,,,,,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647651,33,1,1,4,20,5mbo4f0vps12dr0fcvjn3wyp5,1,43.3,94.4,2023-04-29T13:06:12.328Z,2023-04-29T13:18:51Z,4234565557,212,16.1,4234565561,213,6.2,4234565551,56,Left,4234565553,140,58.6,4234565555,141,92.7,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647703,34,2,1,4,21,5mbo4f0vps12dr0fcvjn3wyp5,1,58,93.8,2023-04-29T13:06:12.967Z,2023-04-29T13:57:18Z,4234565765,56,Center,4234565769,140,65.1,4234565775,141,75.6,4234565759,7,3xx0l8c30mjstvxq7z1s0fnit,,,,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647785,37,55,1,4,21,4jg5vd59i24chckyua90dr1lg,1,37.5,27.7,2023-04-29T13:06:12.968Z,2023-04-29T13:19:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540647985,38,1,1,4,41,4jg5vd59i24chckyua90dr1lg,1,34,8.3,2023-04-29T13:06:32.873Z,2023-04-29T13:06:33Z,4234567213,140,36.1,4234567215,141,23.6,4234567211,56,Back,4234567207,5,,4234567221,213,1.4,4234567209,241,,4234567217,212,10.6,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648005,39,1,1,4,43,4jg5vd59i24chckyua90dr1lg,1,36.9,23.1,2023-04-29T13:06:34.647Z,2023-04-29T13:06:36Z,4234567317,213,4.5,4234567315,212,10.0,4234567313,141,8.8,4234567311,140,34.5,4234567307,56,Back,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648013,40,1,1,4,44,4jg5vd59i24chckyua90dr1lg,1,35.2,9.5,2023-04-29T13:06:35.912Z,2023-04-29T13:06:37Z,4234567361,141,24.9,4234567357,56,Back,4234567359,140,24.8,4234567363,212,15.1,4234567365,213,2.4,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648091,41,1,1,4,46,4jg5vd59i24chckyua90dr1lg,1,21.7,26.5,2023-04-29T13:06:37.559Z,2023-04-29T13:06:43Z,4234567755,141,45.5,4234567753,140,3.5,4234567751,56,Back,4234567757,212,23.1,4234567759,213,2.5,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648115,42,1,1,4,51,4jg5vd59i24chckyua90dr1lg,1,11.2,54.8,2023-04-29T13:06:43.191Z,2023-04-29T13:06:44Z,4234567893,213,0.5,4234567889,141,69.0,4234567887,140,27.6,4234567885,56,Back,4234567891,212,19.7,,,,,,,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648159,43,1,1,4,52,4jg5vd59i24chckyua90dr1lg,1,27.6,69,2023-04-29T13:06:44.503Z,2023-04-29T13:06:47Z,4234568109,56,Back,4234568111,140,22.4,4234568115,212,15.4,4234568113,141,90.2,4234568117,213,1.9,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648211,44,1,1,4,55,4jg5vd59i24chckyua90dr1lg,1,24.3,93.8,2023-04-29T13:06:47.303Z,2023-04-29T13:06:50Z,4234568403,213,0.1,4234568399,141,95.1,4234568401,212,16.9,4234568395,56,Back,4234568397,140,40.4,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648227,45,1,1,4,59,4jg5vd59i24chckyua90dr1lg,0,40.7,95.6,2023-04-29T13:06:50.648Z,2023-04-29T13:06:52Z,4234568503,141,100.0,4234568499,56,Left,4234568497,168,,4234568505,212,11.2,4234568511,213,0.4,4234568501,140,50.7,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648221,35,5,1,4,59,5mbo4f0vps12dr0fcvjn3wyp5,1,52.6,-1.7,2023-04-29T13:06:51.146Z,2023-04-29T13:06:53Z,4234568473,56,Right,4234568475,347,,4234568649,233,46,,,,,,,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648255,46,5,1,4,59,4jg5vd59i24chckyua90dr1lg,0,47.4,101.7,2023-04-29T13:06:51.146Z,2023-04-29T13:57:04Z,4234568611,56,Back,4234568613,347,,4234568669,233,35,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648437,36,1,1,5,1,5mbo4f0vps12dr0fcvjn3wyp5,1,54.5,0,2023-04-29T13:06:52.953Z,2023-04-29T13:07:00Z,4234569449,107,,4234569459,213,2.3,4234569461,1,,4234569457,212,29.9,4234569451,56,Back,4234569453,140,36.5,4234569455,141,32.1,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648469,37,1,1,5,8,5mbo4f0vps12dr0fcvjn3wyp5,1,46.8,49.9,2023-04-29T13:07:00.089Z,2023-04-29T13:07:01Z,4234569601,141,50.4,4234569603,212,8.6,4234569597,56,Center,4234569605,213,0.0,4234569599,140,55.0,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648553,38,1,1,5,10,5mbo4f0vps12dr0fcvjn3wyp5,1,53.6,47.8,2023-04-29T13:07:01.561Z,2023-04-29T13:07:05Z,4234570007,213,6.0,4234570001,140,63.7,4234570005,212,11.2,4234569999,56,Center,4234570003,141,42.7,,,,,,,,,,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648567,39,1,1,5,14,5mbo4f0vps12dr0fcvjn3wyp5,0,70.6,66.6,2023-04-29T13:07:05.561Z,2023-04-29T13:07:07Z,4234570065,141,67.5,4234570165,286,,4234570075,213,0.2,4234570063,140,72.9,4234570069,212,2.5,4234570161,233,47,4234570061,56,Center,4234570159,236,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648575,47,74,1,5,14,4jg5vd59i24chckyua90dr1lg,1,31.8,39.2,2023-04-29T13:07:05.562Z,2023-04-29T13:57:12Z,4234570109,56,Back,4234570227,233,39,4234570111,285,,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648699,40,1,1,5,19,5mbo4f0vps12dr0fcvjn3wyp5,1,78.1,95.3,2023-04-29T13:07:11.160Z,2023-04-29T13:21:11Z,4234570781,141,86.5,4234570777,56,Left,4234570785,213,3.6,4234570783,212,13.5,4234570779,140,66.6,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648737,41,1,1,5,22,5mbo4f0vps12dr0fcvjn3wyp5,1,66.6,86.5,2023-04-29T13:07:13.721Z,2023-04-29T13:21:46Z,4234570959,140,58.3,4234570957,56,Left,4234570961,141,88.1,4234570965,213,3.0,4234570963,212,8.8,,,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648763,42,1,1,5,24,5mbo4f0vps12dr0fcvjn3wyp5,1,57.4,88.4,2023-04-29T13:07:16.296Z,2023-04-29T13:21:48Z,4234571099,213,4.9,4234571089,140,59.2,4234571095,212,9.6,4234571093,141,74.5,4234571085,56,Center,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648777,43,1,1,5,25,5mbo4f0vps12dr0fcvjn3wyp5,1,59.2,74.5,2023-04-29T13:07:17.433Z,2023-04-29T13:21:49Z,4234571173,140,56.9,4234571179,213,1.8,4234571177,212,10.9,4234571175,141,90.2,4234571171,56,Left,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648783,44,1,1,5,26,5mbo4f0vps12dr0fcvjn3wyp5,1,56.9,90.2,2023-04-29T13:07:18.169Z,2023-04-29T13:21:50Z,4234571207,212,10.7,4234571209,213,5.4,4234571201,56,Center,4234571205,141,78.5,4234571203,140,63.7,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648823,45,1,1,5,27,5mbo4f0vps12dr0fcvjn3wyp5,1,63.7,78.5,2023-04-29T13:07:18.729Z,2023-04-29T13:21:52Z,4234571393,141,91.2,4234571395,212,9.9,4234571391,140,59.0,4234571397,213,2.1,4234571389,56,Left,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648867,46,1,1,5,28,5mbo4f0vps12dr0fcvjn3wyp5,1,53.6,84.5,2023-04-29T13:07:20.473Z,2023-04-29T13:07:23Z,4234571659,141,63.9,4234571661,212,14.0,4234571655,56,Center,4234571657,140,53.5,4234571663,213,4.7,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648925,47,1,1,5,31,5mbo4f0vps12dr0fcvjn3wyp5,1,45.6,53.7,2023-04-29T13:07:23.305Z,2023-04-29T13:07:27Z,4234571935,213,4.1,4234571933,212,20.4,4234571929,140,33.8,4234571927,56,Back,4234571931,141,29.8,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540648967,48,1,1,5,35,5mbo4f0vps12dr0fcvjn3wyp5,1,36.8,37.1,2023-04-29T13:07:27.240Z,2023-04-29T13:07:29Z,4234572187,212,14.7,4234572189,213,5.9,4234572181,56,Back,4234572185,141,28.5,4234572183,140,49.6,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649005,49,1,1,5,37,5mbo4f0vps12dr0fcvjn3wyp5,1,51.7,27.7,2023-04-29T13:07:29.192Z,2023-04-29T13:23:03Z,4234572403,213,5.8,4234572391,56,Right,4234572395,140,65.3,4234572399,141,17.6,4234572401,212,15.8,,,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649041,50,1,1,5,39,5mbo4f0vps12dr0fcvjn3wyp5,1,65.3,17.7,2023-04-29T13:07:31.337Z,2023-04-29T13:07:33Z,4234572587,213,3.8,4234572609,156,,4234572583,141,5.2,4234572579,56,Right,4234572585,212,13.3,4234572581,140,55.6,,,,,,,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649191,51,1,1,5,47,5mbo4f0vps12dr0fcvjn3wyp5,1,57,4.6,2023-04-29T13:07:39.145Z,2023-04-29T13:07:43Z,4234573277,212,7.3,4234573275,141,6.7,4234573279,213,0.2,4234573273,140,63.8,4234573271,56,Right,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649199,52,61,1,5,51,5mbo4f0vps12dr0fcvjn3wyp5,0,51.8,12.9,2023-04-29T13:07:43.098Z,2023-04-29T13:23:40Z,4234573295,56,Right,,,,,,,,,,,,,,,,,,,,,,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649237,48,1,1,5,52,4jg5vd59i24chckyua90dr1lg,1,58.9,82.6,2023-04-29T13:07:44.056Z,2023-04-29T13:07:45Z,4234573517,141,91.2,4234573515,140,56.8,4234573519,212,6.2,4234573511,56,Left,4234573521,213,1.9,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649243,49,49,1,5,53,4jg5vd59i24chckyua90dr1lg,1,57.8,91.2,2023-04-29T13:07:45.337Z,2023-04-29T13:07:45Z,,,,,,,,,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649309,50,1,1,5,55,4jg5vd59i24chckyua90dr1lg,1,63.8,89.1,2023-04-29T13:07:46.935Z,2023-04-29T13:07:50Z,4234573915,140,68.8,4234573917,141,70.0,4234573913,56,Center,4234573919,212,14.0,4234573921,213,5.1,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649435,51,1,1,5,58,4jg5vd59i24chckyua90dr1lg,1,74.5,62.4,2023-04-29T13:07:50.455Z,2023-04-29T13:07:58Z,4234574619,141,30.9,4234574617,140,82.2,4234574623,213,5.1,4234574615,56,Center,4234574621,212,22.9,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649481,52,3,1,6,6,4jg5vd59i24chckyua90dr1lg,1,92.2,29.6,2023-04-29T13:07:58.104Z,2023-04-30T09:04:36Z,4234574805,56,Center,4234574807,286,,4238947229,465,,4234574863,233,53,,,,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649441,53,45,1,6,6,5mbo4f0vps12dr0fcvjn3wyp5,0,7.8,70.4,2023-04-29T13:07:58.104Z,2023-04-29T13:08:00Z,4234574631,56,Back,4234574895,233,52,4234574633,285,,,,,,,,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649505,53,1,1,6,7,4jg5vd59i24chckyua90dr1lg,0,95.6,29.1,2023-04-29T13:07:59.368Z,2023-04-30T09:04:43Z,4234574945,213,1.8,4238947613,195,,4234574941,212,18.8,4234574933,140,92.2,4234574927,56,Center,4234574937,141,56.3,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649533,54,49,1,6,9,5mbo4f0vps12dr0fcvjn3wyp5,1,11.4,42.7,2023-04-29T13:08:01.113Z,2023-04-29T13:08:01Z,,,,,,,,,,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649573,55,1,1,6,9,5mbo4f0vps12dr0fcvjn3wyp5,0,11.1,42.4,2023-04-29T13:08:01.370Z,2023-04-29T13:08:03Z,4234575271,1,,4234575269,213,0.4,4234575259,56,Back,4234575257,157,,4234575261,140,44.9,4234575265,212,39.3,4234575263,141,67.2,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649579,54,49,1,6,12,4jg5vd59i24chckyua90dr1lg,1,61.6,24.9,2023-04-29T13:08:03.614Z,2023-04-29T13:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649631,55,1,1,6,13,4jg5vd59i24chckyua90dr1lg,1,63,21.8,2023-04-29T13:08:05.143Z,2023-04-29T13:08:06Z,4234575567,213,5.3,4234575559,56,Right,4234575561,140,71.7,4234575565,212,15.6,4234575563,141,3.2,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649743,56,1,1,6,15,4jg5vd59i24chckyua90dr1lg,0,68.2,3.8,2023-04-29T13:08:06.776Z,2023-04-29T13:08:56Z,4234576173,141,10.8,4234576167,56,Right,4234576169,140,100.0,4234580203,1,,4234576177,212,35.2,4234576181,213,0.1,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649737,56,56,1,6,21,5mbo4f0vps12dr0fcvjn3wyp5,1,0,0,2023-04-29T13:08:13.257Z,2023-04-29T13:08:13Z,4234576137,56,Back,,,,,,,,,,,,,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649753,57,43,1,6,21,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-29T13:08:13.463Z,2023-04-29T13:08:49Z,4234576229,56,Right,4234579517,144,61,,,,,,,,,,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649767,57,5,1,6,22,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.2,82,2023-04-29T13:08:14.327Z,2023-04-29T13:57:04Z,4234576379,233,58,4234576331,346,,4234576327,56,Back,,,,,,,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540649759,58,5,1,6,22,4jg5vd59i24chckyua90dr1lg,0,101.2,18,2023-04-29T13:08:14.327Z,2023-04-29T13:08:16Z,4234576269,346,,4234576267,56,Right,4234576433,233,57,,,,,,,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650083,58,1,1,6,36,5mbo4f0vps12dr0fcvjn3wyp5,1,4.6,48.9,2023-04-29T13:08:27.929Z,2023-04-29T13:25:06Z,4234577841,212,24.3,4234577833,140,9.4,4234577825,124,,4234577851,237,,4234577843,213,4.9,4234577837,141,13.9,4234578517,189,,4234577829,56,Back,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540667189,192,61,1,6,37,5mbo4f0vps12dr0fcvjn3wyp5,1,12.8,13.7,2023-04-29T13:08:29.419Z,2023-04-30T09:05:38Z,4234669497,189,,4234669281,56,Back,,,,,,,,,,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650143,59,4,1,6,41,5mbo4f0vps12dr0fcvjn3wyp5,1,24.4,19.8,2023-04-29T13:08:33.110Z,2023-04-29T13:28:07Z,4234578139,56,Back,4234578195,233,59,4234578137,13,,4234578145,285,,4234674917,265,,4234578141,152,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650125,59,4,1,6,41,4jg5vd59i24chckyua90dr1lg,0,75.6,80.2,2023-04-29T13:08:33.111Z,2023-04-29T13:28:31Z,4234578045,152,,4234578205,233,59,4234578043,56,Left,4234578049,286,,4234578041,13,,4234674793,265,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650399,60,1,1,6,56,5mbo4f0vps12dr0fcvjn3wyp5,1,24.4,18.2,2023-04-29T13:08:48.105Z,2023-04-29T13:08:59Z,4234579573,140,33.9,4234579567,5,,4234579575,141,16.7,4234579569,152,,4234579571,56,Back,4234579579,213,6.2,4234579577,212,10.0,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650431,61,1,1,6,58,5mbo4f0vps12dr0fcvjn3wyp5,1,32.9,16.4,2023-04-29T13:08:50.136Z,2023-04-29T13:10:02Z,4234579737,212,8.8,4234579735,141,5.5,4234579733,140,28.3,4234579739,213,4.1,4234579731,56,Back,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650487,62,1,1,7,0,5mbo4f0vps12dr0fcvjn3wyp5,1,28,5,2023-04-29T13:08:51.945Z,2023-04-29T13:27:30Z,4234580081,212,19.8,4234580083,213,2.4,4234580077,141,25.5,4234580073,140,14.6,4234580069,56,Back,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650575,63,1,1,7,3,5mbo4f0vps12dr0fcvjn3wyp5,1,14.6,25.5,2023-04-29T13:08:55.049Z,2023-04-29T13:08:59Z,4234580517,56,Back,4234580525,213,1.9,4234580519,140,7.5,4234580523,212,23.5,4234580521,141,58.2,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650617,64,1,1,7,8,5mbo4f0vps12dr0fcvjn3wyp5,1,14.6,63.7,2023-04-29T13:09:00.089Z,2023-04-29T13:27:37Z,4234580759,140,25.2,4234580761,141,45.2,4234580757,56,Back,4234580765,213,5.4,4234580763,212,16.8,,,,,,,,,,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650701,65,1,1,7,10,5mbo4f0vps12dr0fcvjn3wyp5,1,25.1,44.5,2023-04-29T13:09:02.057Z,2023-04-29T13:27:47Z,4234581145,141,30.4,4234581143,140,12.5,4234581141,56,Back,4234581147,212,16.3,4234581149,213,3.8,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650749,66,1,1,7,13,5mbo4f0vps12dr0fcvjn3wyp5,1,11.4,30.3,2023-04-29T13:09:05.337Z,2023-04-29T13:29:10Z,4234581367,56,Back,4234581373,212,18.5,4234581375,213,6.2,4234581369,140,28.9,4234581371,141,27.1,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540650773,67,1,1,7,16,5mbo4f0vps12dr0fcvjn3wyp5,1,24.4,26.7,2023-04-29T13:09:07.736Z,2023-04-29T13:29:18Z,4234581539,141,10.7,4234581541,212,12.3,4234581535,56,Back,4234581537,140,19.0,4234581543,213,4.2,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
